mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips
W,OUTSIDE,H4,H4,AUDUSD,short,2024-04-29,2024-05-06,0.66097,0.66494,0.003970000000000029,2024-05-06 21:00:00,2024-05-07 01:00:00,0.66432,0.66439,2024-05-15 01:00:00,0.6642,0.6569999999999999,0.6694228787878788,2024-05-15 17:00:00,0.6694228787878788,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,52.2287878787878
W,OUTSIDE,H4,H4,CADCHF,long,2015-01-19,2015-01-26,0.69066,0.70858,0.017919999999999936,2015-01-25 22:00:00,2015-01-26 02:00:00,0.70376,0.704415,2015-08-24 09:00:00,0.7056,0.7264999999999999,0.688868,2015-08-27 13:00:00,0.7264999999999999,win,1.2491035142242384,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,79.04999999999995
W,OUTSIDE,H4,H4,CADCHF,long,2016-03-07,2016-03-14,0.73346,0.74352,0.010059999999999958,2016-03-15 13:00:00,2016-03-15 17:00:00,0.7364,0.73714,2016-03-23 13:00:00,0.739485,0.7535799999999999,0.7289710606060605,2016-04-05 09:00:00,0.7289710606060605,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,105.1393939393939
W,OUTSIDE,H4,H4,CADCHF,long,2017-04-03,2017-04-10,0.74422,0.7527,0.008480000000000043,2017-04-10 01:00:00,2017-04-10 05:00:00,0.75148,0.75184,2017-04-18 05:00:00,0.75191,0.7611800000000001,0.743372,2017-04-19 05:00:00,0.743372,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,51.61287878787876
W,OUTSIDE,H4,H4,CADCHF,long,2019-08-05,2019-08-12,0.72655,0.73574,0.00918999999999992,2019-08-15 09:00:00,2019-08-15 13:00:00,0.7294,0.73088,2019-08-25 21:00:00,0.73234,0.7449299999999999,0.7238903355704699,2019-08-30 09:00:00,0.7449299999999999,win,1.49,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,50.55151515151511
W,OUTSIDE,H4,H4,CADCHF,short,2015-08-31,2015-09-07,0.732075,0.74485,0.01277499999999998,2015-09-11 09:00:00,2015-09-11 13:00:00,0.737925,0.739975,2015-09-23 09:00:00,0.73442,0.7193,0.7461275,2015-10-05 17:00:00,0.7461275,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,87.88257575757578
W,OUTSIDE,H4,H4,CADCHF,short,2015-11-02,2015-11-09,0.755995,0.76079,0.004794999999999994,2015-11-10 14:00:00,2015-11-10 18:00:00,0.760285,0.76048,2015-11-17 06:00:00,0.75977,0.7512,0.768643409090909,2015-11-19 10:00:00,0.768643409090909,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,88.73409090909107
W,OUTSIDE,H4,H4,CADCHF,short,2017-01-09,2017-01-16,0.769105,0.77386,0.004754999999999954,2017-01-16 06:00:00,2017-01-16 10:00:00,0.770765,0.7711,2017-02-14 10:00:00,0.77017,0.7643500000000001,0.7761831818181818,2017-02-16 14:00:00,0.7643500000000001,win,0.9678736110061138,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,60.13181818181809
W,OUTSIDE,H4,H4,CADCHF,short,2017-12-18,2017-12-25,0.77752,0.78352,0.006000000000000005,2017-12-29 02:00:00,2017-12-29 06:00:00,0.77951,0.77956,2018-01-03 10:00:00,0.779415,0.77152,0.7850066666666666,2018-01-05 10:00:00,0.7850066666666666,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,55.91666666666665
W,OUTSIDE,H4,H4,CADCHF,short,2018-09-10,2018-09-17,0.7422,0.75002,0.00782000000000005,2018-09-21 13:00:00,2018-09-21 17:00:00,0.74268,0.7435,2018-09-24 09:00:00,0.74264,0.7343799999999999,0.750802,2018-09-27 13:00:00,0.750802,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,49.59242424242427
W,OUTSIDE,H4,H4,CADCHF,short,2019-04-22,2019-04-29,0.75786,0.76332,0.00546000000000002,2019-05-03 09:00:00,2019-05-03 13:00:00,0.75858,0.75927,2019-05-07 13:00:00,0.75808,0.7524,0.763866,2019-05-09 13:00:00,0.7524,win,0.9816799170411252,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,46.84242424242434
W,OUTSIDE,H4,H4,CADCHF,short,2020-10-05,2020-10-12,0.6939,0.69762,0.0037200000000000566,2020-10-15 01:00:00,2020-10-15 05:00:00,0.69472,0.69482,2020-10-19 01:00:00,0.69452,0.6901799999999999,0.699014393939394,2020-10-19 17:00:00,0.6901799999999999,win,0.9656474395712096,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,44.94393939393941
W,OUTSIDE,H4,H4,CADCHF,short,2021-05-10,2021-05-17,0.74455,0.75228,0.007729999999999904,2021-05-21 09:00:00,2021-05-21 13:00:00,0.74655,0.74703,2021-05-31 05:00:00,0.74568,0.7368200000000001,0.753053,2021-06-15 13:00:00,0.7368200000000001,win,1.2016818120168062,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,54.01969696969687
W,OUTSIDE,H4,H4,CADCHF,short,2021-12-06,2021-12-13,0.72339,0.73319,0.009800000000000031,2021-12-13 06:00:00,2021-12-13 10:00:00,0.72548,0.72624,2022-01-07 10:00:00,0.72527,0.71359,0.73417,2022-01-11 14:00:00,0.73417,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,53.59545454545456
