mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,wickdiff_file,dyn_min_sl_pips,VOL,wd_special,active_trades_at_entry
3D,ALL,H4,H4,USDCAD,short,2018-08-15,2018-08-20,1.30614,1.31752,0.011379999999999946,2018-08-17 13:00:00,2018-08-17 17:00:00,1.30948,1.31053,2018-08-23 17:00:00,1.3081,1.2947600000000001,1.318658,2018-08-28 05:00:00,1.2947600000000001,win,1.263496874408015,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,89.62424242424235,1.0,,1
3D,ALL,H4,H4,EURNZD,long,2018-09-18,2018-09-21,1.75446,1.76171,0.007250000000000201,2018-09-23 21:00:00,2018-09-24 01:00:00,1.75676,1.75698,2018-09-28 05:00:00,1.75736,1.7689600000000003,1.747375606060606,2018-10-04 05:00:00,1.7689600000000003,win,1.1618131326160803,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,99.84393939393937,1.0,,1
3D,ALL,H4,H4,EURCHF,long,2018-10-01,2018-10-04,1.13124,1.13904,0.007800000000000029,2018-10-04 01:00:00,2018-10-04 05:00:00,1.13718,1.13728,2018-10-09 09:00:00,1.13898,1.14684,1.13046,2018-10-11 13:00:00,1.14684,win,0.9225352112675941,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,57.97272727272737,1.0,,1
3D,ALL,H4,H4,CADCHF,short,2018-10-22,2018-10-25,0.76412,0.76934,0.005220000000000002,2018-10-25 21:00:00,2018-10-26 01:00:00,0.76465,0.76525,2018-10-30 01:00:00,0.76414,0.7589,0.769862,2018-11-14 18:00:00,0.7589,win,0.915763718979381,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,53.38484848484851,1.0,,1
3D,ALL,H4,H4,EURCAD,long,2018-10-22,2018-10-25,1.47769,1.48745,0.009759999999999991,2018-10-25 17:00:00,2018-10-25 21:00:00,1.4851,1.4865,2018-10-31 09:00:00,1.4869,1.49721,1.4765748484848487,2018-11-02 09:00:00,1.49721,win,0.9985325624394501,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,103.2515151515152,1.0,,2
3D,ALL,H4,H4,AUDNZD,short,2018-11-15,2018-11-20,1.06666,1.0713,0.0046399999999999775,2018-11-19 10:00:00,2018-11-19 14:00:00,1.06948,1.06965,2018-11-25 22:00:00,1.06803,1.06202,1.0736062121212122,2018-11-30 14:00:00,1.06202,win,1.0777925712577876,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,55.76212121212136,1.0,,1
3D,ALL,H4,H4,NZDCHF,short,2018-06-13,2018-06-18,0.69242,0.6978,0.00537999999999994,2018-06-18 05:00:00,2018-06-18 09:00:00,0.69298,0.69328,2018-12-04 02:00:00,0.69286,0.6870400000000001,0.698338,2018-12-05 22:00:00,0.6870400000000001,win,1.062431544359247,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,52.46818181818176,1.0,,1
3D,ALL,H4,H4,CADJPY,long,2018-09-05,2018-09-10,83.766,84.344,0.5779999999999887,2018-09-10 01:00:00,2018-09-10 05:00:00,84.088,84.131,2018-12-06 02:00:00,84.178,84.92199999999998,83.45804545454546,2018-12-07 10:00:00,84.92199999999998,win,1.0333985731422233,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,71.99545454545458,1.0,,1
3D,ALL,H4,H4,EURJPY,long,2019-01-14,2019-01-17,123.398,124.272,0.8740000000000094,2019-01-17 06:00:00,2019-01-17 10:00:00,123.742,123.86,2019-01-24 18:00:00,123.904,125.14600000000002,122.90134848484848,2019-01-25 14:00:00,125.14600000000002,win,1.2387155270117303,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,100.2651515151515,1.0,,1
3D,ALL,H4,H4,AUDJPY,long,2019-01-14,2019-01-17,77.566,78.202,0.6359999999999957,2019-01-14 02:00:00,2019-01-14 06:00:00,77.566,77.596,2019-01-24 22:00:00,77.742,78.838,76.8495606060606,2019-01-30 14:00:00,78.838,win,1.2280945994125614,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,89.24393939393943,1.0,,2
3D,ALL,H4,H4,EURUSD,short,2019-01-09,2019-01-14,1.14677,1.15703,0.010259999999999936,2019-01-14 22:00:00,2019-01-15 02:00:00,1.14892,1.14895,2019-01-30 18:00:00,1.14799,1.1365100000000001,1.158056,2019-02-06 18:00:00,1.1365100000000001,win,1.1404728789986132,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,77.9833333333334,1.0,,1
3D,ALL,H4,H4,EURNZD,short,2019-02-04,2019-02-07,1.67709,1.68503,0.007940000000000058,2019-02-08 10:00:00,2019-02-08 14:00:00,1.68172,1.68246,2019-02-12 14:00:00,1.68144,1.66915,1.6946425757575758,2019-02-12 22:00:00,1.66915,win,0.930878960717041,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,132.0257575757577,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,AUDCAD,short,2019-01-30,2019-02-04,0.94987,0.95804,0.00817000000000001,2019-02-05 02:00:00,2019-02-05 06:00:00,0.95204,0.95236,2019-03-21 01:00:00,0.95,0.9417,0.958857,2019-04-02 13:00:00,0.9417,win,0.9371118889014306,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,68.78181818181821,1.0,,1
3D,ALL,H4,H4,USDCAD,short,2019-04-24,2019-04-29,1.3456,1.35216,0.006560000000000121,2019-04-30 01:00:00,2019-04-30 05:00:00,1.34688,1.34804,2019-05-02 13:00:00,1.3468,1.3390399999999998,1.3541918181818182,2019-05-10 09:00:00,1.3390399999999998,win,1.0498093715410461,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,73.9181818181817,1.0,,1
3D,ALL,H4,H4,CADJPY,long,2019-05-31,2019-06-05,79.976,80.746,0.769999999999996,2019-06-06 05:00:00,2019-06-06 09:00:00,80.528,80.64,2019-06-18 05:00:00,80.66,81.51599999999999,79.899,2019-06-20 05:00:00,81.51599999999999,win,1.1248357424441517,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,57.84848484848479,1.0,,1
3D,ALL,H4,H4,CADCHF,long,2019-08-02,2019-08-07,0.72655,0.73515,0.008599999999999941,2019-08-09 09:00:00,2019-08-09 13:00:00,0.73272,0.7334,2019-08-12 09:00:00,0.73466,0.7437499999999999,0.7256900000000001,2019-08-30 09:00:00,0.7437499999999999,win,1.0133779264214058,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,48.25151515151509,1.0,,1
3D,ALL,H4,H4,AUDJPY,long,2019-08-23,2019-08-28,69.964,71.408,1.4440000000000026,2019-08-29 01:00:00,2019-08-29 05:00:00,71.12,71.198,2019-09-03 01:00:00,71.333,72.852,69.8196,2019-09-05 09:00:00,72.852,win,1.0037002775208148,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,63.16515151515161,1.0,,1
3D,ALL,H4,H4,CADJPY,long,2019-08-23,2019-08-28,78.51,79.615,1.1049999999999898,2019-08-28 09:00:00,2019-08-28 13:00:00,79.338,79.396,2019-09-03 05:00:00,79.453,80.71999999999998,78.3995,2019-09-05 01:00:00,80.71999999999998,win,1.202657807308953,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,60.96212121212118,1.0,WD-INV-VAL,2
3D,ALL,H4,H4,EURUSD,short,2019-08-23,2019-08-28,1.10901,1.11642,0.007409999999999917,2019-08-28 05:00:00,2019-08-28 09:00:00,1.10978,1.10981,2019-09-13 05:00:00,1.10924,1.1016000000000001,1.1171609999999998,2019-09-16 13:00:00,1.1016000000000001,win,0.9645246812271202,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,56.7090909090909,1.0,,1
3D,ALL,H4,H4,NZDUSD,short,2019-10-01,2019-10-04,0.62986,0.6338,0.003940000000000055,2019-10-08 05:00:00,2019-10-08 09:00:00,0.63246,0.63274,2019-10-09 09:00:00,0.63156,0.6259199999999999,0.6363816666666667,2019-10-15 13:00:00,0.6259199999999999,win,1.1697200138264943,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,48.21666666666675,1.0,,1
3D,ALL,H4,H4,CHFJPY,short,2019-11-07,2019-11-12,109.784,110.174,0.39000000000000057,2019-11-13 02:00:00,2019-11-13 06:00:00,110.109,110.174,2019-11-18 06:00:00,110.023,109.394,110.59896969696969,2019-11-20 06:00:00,109.394,win,1.0920713421370924,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,57.59696969696963,1.0,,1
3D,ALL,H4,H4,AUDNZD,long,2019-08-02,2019-08-07,1.02644,1.03592,0.009479999999999933,2019-08-06 21:00:00,2019-08-07 01:00:00,1.03376,1.03443,2020-01-07 10:00:00,1.03522,1.0453999999999999,1.025492,2020-01-15 14:00:00,1.0453999999999999,win,1.0464638157894632,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,47.49848484848474,1.0,,1
3D,ALL,H4,H4,GBPCHF,long,2020-01-09,2020-01-14,1.25297,1.26092,0.007950000000000124,2020-01-16 06:00:00,2020-01-16 10:00:00,1.25477,1.25566,2020-01-20 06:00:00,1.25698,1.2688700000000002,1.2471489393939394,2020-01-22 06:00:00,1.2688700000000002,win,1.2094320721276297,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,98.31060606060596,1.0,,1
3D,ALL,H4,H4,USDCHF,long,2020-03-04,2020-03-09,0.91819,0.93768,0.019490000000000007,2020-03-11 09:00:00,2020-03-11 13:00:00,0.93261,0.93289,2020-03-12 01:00:00,0.93554,0.95717,0.916241,2020-03-17 09:00:00,0.95717,win,1.1207834602829085,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,56.49545454545456,1.0,,1
3D,ALL,H4,H4,CHFJPY,long,2020-03-09,2020-03-12,109.566,111.405,1.8389999999999986,2020-03-16 09:00:00,2020-03-16 13:00:00,111.129,111.332,2020-03-17 09:00:00,111.39,113.244,109.38210000000001,2020-03-23 13:00:00,113.244,win,0.9233527566113882,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,80.51742424242413,1.0,,1
3D,ALL,H4,H4,GBPCAD,short,2020-04-10,2020-04-15,1.75241,1.76983,0.01741999999999999,2020-04-17 09:00:00,2020-04-17 13:00:00,1.75657,1.75938,2020-04-20 01:00:00,1.7557,1.73499,1.7774801515151515,2020-04-23 13:00:00,1.73499,win,0.9508657451530107,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,217.801515151515,1.0,,1
3D,ALL,H4,H4,EURUSD,long,2020-04-20,2020-04-23,1.07272,1.08236,0.009640000000000093,2020-04-27 13:00:00,2020-04-27 17:00:00,1.08165,1.08207,2020-04-28 01:00:00,1.08219,1.092,1.0717230303030303,2020-04-30 13:00:00,1.092,win,0.9372340117541562,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,104.669696969697,1.0,,1
3D,ALL,H4,H4,CADCHF,long,2020-04-20,2020-04-23,0.68044,0.6861,0.005659999999999998,2020-04-22 01:00:00,2020-04-22 05:00:00,0.68138,0.68164,2020-05-01 13:00:00,0.6819,0.69176,0.6738592424242423,2020-05-05 09:00:00,0.69176,win,1.2262526145207298,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,80.40757575757574,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,NZDCHF,short,2020-04-28,2020-05-01,0.59165,0.59948,0.007830000000000004,2020-04-30 09:00:00,2020-04-30 13:00:00,0.59684,0.59747,2020-05-10 21:00:00,0.59556,0.58382,0.6045929545454545,2020-05-13 01:00:00,0.58382,win,1.2996854950308179,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,90.32954545454548,1.0,,1
3D,ALL,H4,H4,NZDCAD,long,2020-04-02,2020-04-07,0.82674,0.83746,0.010719999999999952,2020-04-08 05:00:00,2020-04-08 09:00:00,0.83491,0.83492,2020-05-15 13:00:00,0.83598,0.8481799999999999,0.8240631818181817,2020-05-19 09:00:00,0.8481799999999999,win,1.0237632070793743,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,119.1681818181819,1.0,,1
3D,ALL,H4,H4,EURAUD,short,2020-05-01,2020-05-06,1.68466,1.71964,0.03498000000000001,2020-05-06 21:00:00,2020-05-07 01:00:00,1.68774,1.69252,2020-05-15 13:00:00,1.68594,1.64968,1.723138,2020-05-26 13:00:00,1.64968,win,0.9747835905156164,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,294.5848484848486,1.0,,2
3D,ALL,H4,H4,EURNZD,short,2020-05-14,2020-05-19,1.807,1.8265,0.019500000000000073,2020-05-18 21:00:00,2020-05-19 01:00:00,1.80833,1.80883,2020-08-14 01:00:00,1.8073,1.7874999999999999,1.8284500000000001,2020-08-26 17:00:00,1.7874999999999999,win,0.9361702127659494,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,148.0242424242425,1.0,,1
3D,ALL,H4,H4,CADCHF,short,2020-10-08,2020-10-13,0.69334,0.69762,0.0042800000000000615,2020-10-15 01:00:00,2020-10-15 05:00:00,0.69472,0.69482,2020-10-18 21:00:00,0.69464,0.6890599999999999,0.699134393939394,2020-10-20 05:00:00,0.6890599999999999,win,1.241546708020123,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,44.94393939393941,1.0,,1
3D,ALL,H4,H4,NZDCAD,long,2020-10-08,2020-10-13,0.86798,0.87172,0.0037400000000000766,2020-10-08 17:00:00,2020-10-08 21:00:00,0.86798,0.8684,2020-10-20 01:00:00,0.86852,0.8754600000000001,0.8621249999999999,2020-10-21 13:00:00,0.8754600000000001,win,1.0852228303362241,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,63.95000000000014,1.0,,2
3D,ALL,H4,H4,EURAUD,long,2020-11-06,2020-11-11,1.6145,1.62176,0.007260000000000044,2020-11-11 22:00:00,2020-11-12 02:00:00,1.61588,1.61669,2020-11-16 14:00:00,1.61822,1.6290200000000001,1.6066281818181818,2020-11-17 22:00:00,1.6290200000000001,win,0.931691632028873,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,115.9181818181818,1.0,,1
3D,ALL,H4,H4,AUDCAD,short,2020-11-16,2020-11-19,0.95594,0.95923,0.003290000000000015,2020-11-17 06:00:00,2020-11-17 10:00:00,0.95892,0.95923,2020-11-24 06:00:00,0.95884,0.95265,0.9651745454545455,2020-11-30 18:00:00,0.95265,win,0.9771814006888669,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,63.3454545454546,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,GBPNZD,long,2020-11-27,2020-12-02,1.88729,1.89946,0.012170000000000014,2020-12-02 06:00:00,2020-12-02 10:00:00,1.88729,1.88735,2020-12-07 06:00:00,1.8915,1.91163,1.8749639393939392,2020-12-09 22:00:00,1.91163,win,1.2173395151093098,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,165.3606060606061,1.0,,1
3D,ALL,H4,H4,EURCAD,short,2020-12-18,2020-12-23,1.57003,1.57859,0.008559999999999901,2020-12-23 02:00:00,2020-12-23 06:00:00,1.57157,1.57203,2020-12-28 14:00:00,1.57017,1.5614700000000001,1.579446,2020-12-31 14:00:00,1.5614700000000001,win,0.9379042690815093,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,90.15757575757578,1.0,,1
3D,ALL,H4,H4,GBPCAD,long,2020-12-18,2020-12-23,1.70492,1.72492,0.020000000000000018,2020-12-22 14:00:00,2020-12-22 18:00:00,1.7204,1.72218,2021-01-06 14:00:00,1.72452,1.74492,1.70292,2021-01-26 14:00:00,1.74492,win,0.9444444444444404,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,145.8181818181818,1.0,,1
3D,ALL,H4,H4,AUDCHF,short,2021-03-02,2021-03-05,0.71712,0.72286,0.005739999999999967,2021-03-09 06:00:00,2021-03-09 10:00:00,0.71928,0.71977,2021-03-10 14:00:00,0.71858,0.71138,0.7244824242424243,2021-03-23 05:00:00,0.71138,win,1.2198377656843626,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,59.02424242424225,1.0,,1
3D,ALL,H4,H4,NZDCHF,short,2021-03-02,2021-03-05,0.66762,0.67286,0.005240000000000022,2021-03-09 06:00:00,2021-03-09 10:00:00,0.6691,0.66957,2021-03-10 18:00:00,0.66905,0.66238,0.6744987878787879,2021-03-22 13:00:00,0.66238,win,1.224125465769436,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,54.48787878787875,1.0,,2
3D,ALL,H4,H4,EURNZD,long,2021-03-05,2021-03-10,1.65119,1.65874,0.007550000000000168,2021-03-11 06:00:00,2021-03-11 10:00:00,1.65119,1.65182,2021-03-17 17:00:00,1.65491,1.6662900000000003,1.6428074242424244,2021-03-22 17:00:00,1.6662900000000003,win,0.9402957046459067,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,121.0257575757576,1.0,,3
3D,ALL,H4,H4,AUDCAD,long,2021-03-31,2021-04-05,0.9491,0.9566,0.007499999999999951,2021-04-06 05:00:00,2021-04-06 09:00:00,0.95504,0.95625,2021-04-09 09:00:00,0.95657,0.9641,0.94835,2021-04-14 05:00:00,0.9641,win,0.9160583941605743,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,61.09999999999997,1.0,,1
3D,ALL,H4,H4,AUDUSD,long,2021-07-19,2021-07-22,0.72896,0.73566,0.006699999999999928,2021-07-26 05:00:00,2021-07-26 09:00:00,0.73309,0.73433,2021-07-27 05:00:00,0.735,0.7423599999999999,0.7282900000000001,2021-08-04 05:00:00,0.7423599999999999,win,1.0968703427719897,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,64.5621212121213,1.0,,1
3D,ALL,H4,H4,GBPCAD,long,2021-10-06,2021-10-11,1.69134,1.69826,0.006920000000000037,2021-10-12 13:00:00,2021-10-12 17:00:00,1.69134,1.69206,2021-10-14 13:00:00,1.69234,1.7051800000000001,1.6819913636363637,2021-10-15 13:00:00,1.7051800000000001,win,1.2407431809197702,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,103.4863636363636,1.0,,1
3D,ALL,H4,H4,EURCHF,short,2021-12-03,2021-12-08,1.0422,1.04554,0.0033399999999998986,2021-12-10 02:00:00,2021-12-10 06:00:00,1.04436,1.04478,2021-12-15 22:00:00,1.04404,1.0388600000000001,1.0483469696969698,2021-12-17 18:00:00,1.0388600000000001,win,1.2027017519172465,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,43.0696969696971,1.0,,1
3D,ALL,H4,H4,CADJPY,long,2022-01-06,2022-01-11,90.296,90.878,0.5819999999999936,2022-01-10 14:00:00,2022-01-10 18:00:00,90.632,90.64,2022-01-14 10:00:00,90.665,91.46,89.85939393939394,2022-01-17 06:00:00,91.46,win,0.9868346812111929,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,80.56060606060613,1.0,,1
3D,ALL,H4,H4,CADJPY,long,2022-01-19,2022-01-24,89.574,90.352,0.7780000000000058,2022-01-25 18:00:00,2022-01-25 22:00:00,90.086,90.107,2022-01-27 02:00:00,90.24,91.13000000000001,89.4235303030303,2022-01-27 14:00:00,91.13000000000001,win,1.090058826804256,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,81.64696969696975,1.0,,1
3D,ALL,H4,H4,AUDCHF,long,2022-01-27,2022-02-01,0.6493,0.65508,0.005780000000000007,2022-02-02 22:00:00,2022-02-03 02:00:00,0.65426,0.65428,2022-02-04 06:00:00,0.65511,0.66086,0.648722,2022-02-08 18:00:00,0.66086,win,0.9001252348152909,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,55.55909090909092,1.0,,1
3D,ALL,H4,H4,GBPUSD,long,2022-02-04,2022-02-09,1.34906,1.35488,0.005820000000000158,2022-02-08 02:00:00,2022-02-08 06:00:00,1.35077,1.35119,2022-02-14 06:00:00,1.35131,1.3607000000000002,1.343244696969697,2022-02-17 06:00:00,1.3607000000000002,win,1.1642463977757602,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,80.65303030303035,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,AUDCAD,short,2022-03-31,2022-04-05,0.942,0.95162,0.009620000000000073,2022-04-06 21:00:00,2022-04-07 01:00:00,0.94304,0.94408,2022-04-12 13:00:00,0.94294,0.9323799999999999,0.952582,2022-04-15 05:00:00,0.9323799999999999,win,1.0952084629744951,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,66.2984848484849,1.0,,1
3D,ALL,H4,H4,GBPCHF,short,2022-04-18,2022-04-21,1.23948,1.24486,0.005380000000000162,2022-04-21 21:00:00,2022-04-22 01:00:00,1.2432,1.24341,2022-05-17 05:00:00,1.24308,1.2340999999999998,1.2527139393939393,2022-05-18 05:00:00,1.2340999999999998,win,0.9321212883744561,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,96.33939393939389,1.0,,1
3D,ALL,H4,H4,NZDCHF,short,2022-05-04,2022-05-09,0.63342,0.63815,0.004730000000000012,2022-05-06 13:00:00,2022-05-06 17:00:00,0.63486,0.63501,2022-05-17 05:00:00,0.63441,0.62869,0.6404304545454546,2022-05-18 13:00:00,0.62869,win,0.9500943752359491,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,60.20454545454537,1.0,,2
3D,ALL,H4,H4,EURGBP,long,2022-05-12,2022-05-17,0.83934,0.84681,0.007469999999999977,2022-05-18 01:00:00,2022-05-18 05:00:00,0.84336,0.8439,2022-05-23 05:00:00,0.84682,0.8542799999999999,0.8385929999999999,2022-05-24 05:00:00,0.8542799999999999,win,0.9067703901786587,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,60.29545454545455,1.0,,1
3D,ALL,H4,H4,GBPJPY,long,2022-05-12,2022-05-17,155.601,159.085,3.484000000000009,2022-05-19 09:00:00,2022-05-19 13:00:00,157.882,158.027,2022-05-24 13:00:00,158.656,162.56900000000002,155.2526,2022-05-31 21:00:00,162.56900000000002,win,1.149732620320857,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,179.7696969696969,1.0,,1
3D,ALL,H4,H4,EURCHF,long,2022-05-17,2022-05-20,1.02295,1.02978,0.006829999999999892,2022-05-23 09:00:00,2022-05-23 13:00:00,1.0262,1.02708,2022-05-25 05:00:00,1.02746,1.0366099999999998,1.019168181818182,2022-06-06 13:00:00,1.0366099999999998,win,1.1034974235280945,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,82.91818181818178,1.0,,2
3D,ALL,H4,H4,GBPAUD,short,2022-05-17,2022-05-20,1.76974,1.78228,0.012539999999999996,2022-05-20 13:00:00,2022-05-20 17:00:00,1.77842,1.77851,2022-05-26 05:00:00,1.77381,1.7572,1.7907924242424245,2022-05-30 05:00:00,1.7572,win,0.9780700189143864,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,169.8242424242424,1.0,,3
3D,ALL,H4,H4,AUDNZD,short,2022-06-07,2022-06-10,1.11167,1.11663,0.0049600000000000755,2022-06-09 05:00:00,2022-06-09 09:00:00,1.11454,1.11478,2022-06-15 17:00:00,1.11417,1.1067099999999999,1.1202742424242425,2022-06-16 13:00:00,1.1067099999999999,win,1.222100873709332,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,61.0424242424243,1.0,,1
3D,ALL,H4,H4,EURGBP,long,2022-06-15,2022-06-20,0.85115,0.85879,0.007640000000000091,2022-06-22 01:00:00,2022-06-22 05:00:00,0.85746,0.85756,2022-06-23 09:00:00,0.8579,0.8664300000000001,0.850386,2022-07-01 09:00:00,0.8664300000000001,win,1.1352142667021727,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,63.71212121212123,1.0,,1
3D,ALL,H4,H4,CADJPY,long,2022-06-15,2022-06-20,101.66,103.64,1.980000000000004,2022-06-20 05:00:00,2022-06-20 09:00:00,103.47,103.636,2022-06-23 13:00:00,103.638,105.62,101.46199999999999,2022-06-28 05:00:00,105.62,win,0.910845588235287,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,124.6060606060605,1.0,,2
3D,ALL,H4,H4,AUDUSD,short,2022-06-15,2022-06-20,0.69351,0.70691,0.013400000000000079,2022-06-22 13:00:00,2022-06-22 17:00:00,0.6948,0.6949,2022-06-24 13:00:00,0.69479,0.6801099999999999,0.70825,2022-07-01 05:00:00,0.6801099999999999,win,1.0906389301634551,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,88.78030303030297,1.0,,3
3D,ALL,H4,H4,CADCHF,long,2022-06-20,2022-06-23,0.73576,0.74234,0.00658000000000003,2022-06-27 13:00:00,2022-06-27 17:00:00,0.74114,0.74166,2022-06-29 05:00:00,0.7422,0.74892,0.7351019999999999,2022-07-07 09:00:00,0.74892,win,0.9467455621301794,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,68.27878787878785,1.0,,3
3D,ALL,H4,H4,AUDCAD,long,2022-07-01,2022-07-06,0.87462,0.88576,0.011140000000000039,2022-07-06 17:00:00,2022-07-06 21:00:00,0.88273,0.88385,2022-07-11 05:00:00,0.88445,0.8969,0.8735059999999999,2022-07-27 17:00:00,0.8969,win,1.137609649122807,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,78.00909090909079,1.0,,1
3D,ALL,H4,H4,AUDNZD,long,2022-07-01,2022-07-06,1.09623,1.10195,0.005719999999999947,2022-07-06 05:00:00,2022-07-06 09:00:00,1.1006,1.10068,2022-07-11 13:00:00,1.1013,1.10767,1.094989090909091,2022-07-18 13:00:00,1.10767,win,1.0093632958801486,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,63.10909090909085,1.0,WD-INV-VAL,2
3D,ALL,H4,H4,GBPJPY,long,2022-07-01,2022-07-06,160.394,162.478,2.084000000000003,2022-07-08 05:00:00,2022-07-08 09:00:00,161.828,161.901,2022-07-12 09:00:00,162.077,164.562,160.03427272727274,2022-07-14 05:00:00,164.562,win,1.216510903426799,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,204.2727272727271,1.0,,3
3D,ALL,H4,H4,CHFJPY,short,2022-06-28,2022-07-01,142.167,143.758,1.5910000000000082,2022-06-30 21:00:00,2022-07-01 01:00:00,142.279,142.326,2022-07-19 09:00:00,142.215,140.576,143.9171,2022-07-28 13:00:00,140.576,win,0.9629281475824032,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,140.7772727272728,1.0,,2
3D,ALL,H4,H4,AUDJPY,short,2022-06-07,2022-06-10,95.353,96.884,1.531000000000006,2022-06-10 05:00:00,2022-06-10 09:00:00,95.494,95.54,2022-07-19 21:00:00,95.414,93.82199999999999,97.0371,2022-07-28 13:00:00,93.82199999999999,win,0.9808391349886139,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,143.598484848485,1.0,,3
3D,ALL,H4,H4,EURNZD,long,2022-07-11,2022-07-14,1.63027,1.64057,0.010299999999999976,2022-07-17 21:00:00,2022-07-18 01:00:00,1.63027,1.63072,2022-07-20 09:00:00,1.63366,1.65087,1.618046212121212,2022-07-21 09:00:00,1.65087,win,1.1022309341976417,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,156.1378787878787,1.0,,4
3D,ALL,H4,H4,GBPCHF,long,2022-07-11,2022-07-14,1.15697,1.16404,0.00706999999999991,2022-07-15 09:00:00,2022-07-15 13:00:00,1.15697,1.15765,2022-07-21 09:00:00,1.15916,1.1711099999999999,1.1478428787878787,2022-08-04 09:00:00,1.1711099999999999,win,1.0559222417093919,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,113.1712121212118,1.0,,4
