mode,wd_variant,wd_entry_ltf,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,planned_rr,wickdiff_file,dyn_min_sl_pips,VOL
3D,ALL,H4,H4,H4,CADCHF,long,2019-08-02,2019-08-07,0.72655,0.73515,0.008599999999999941,2019-08-09 09:00:00,2019-08-09 13:00:00,0.73272,0.7334,2019-08-12 09:00:00,0.73466,0.7437499999999999,0.7256900000000001,2019-08-30 09:00:00,0.7437499999999999,win,1.0133779264214058,1.0133779264214058,wickdiffs_3D_H4_ALL_20260121_202249.csv,48.25151515151509,1.0
3D,ALL,H4,H4,H4,CADCHF,long,2019-09-10,2019-09-13,0.74497,0.7497,0.004730000000000012,2019-09-17 13:00:00,2019-09-17 17:00:00,0.74841,0.7488,2019-09-18 13:00:00,0.74906,0.75443,0.7437660606060605,2019-09-23 05:00:00,0.7437660606060605,loss,-1.0,1.0143674871207968,wickdiffs_3D_H4_ALL_20260121_202249.csv,52.93939393939393,1.0
3D,ALL,H4,H4,H4,CADCHF,long,2019-12-19,2019-12-24,0.74424,0.74701,0.002769999999999939,2019-12-24 18:00:00,2019-12-25 22:00:00,0.74424,0.7444,2019-12-27 14:00:00,0.74466,0.7497799999999999,0.740380303030303,2020-01-03 06:00:00,0.7497799999999999,win,1.1963463853288716,1.1963463853288716,wickdiffs_3D_H4_ALL_20260121_202249.csv,42.79696969696976,1.0
3D,ALL,H1,H1,H4,CADCHF,long,2020-04-20,2020-04-23,0.68044,0.6861,0.005659999999999998,2020-04-21 09:00:00,2020-04-21 10:00:00,0.68044,0.6808,2020-05-01 13:00:00,0.6819,0.69176,0.6738592424242423,2020-05-05 09:00:00,0.69176,win,1.2262526145207298,1.2262526145207298,wickdiffs_3D_H1_ALL_20260124_182916.csv,80.40757575757574,1.0
3D,ALL,H1,H1,H4,CADCHF,long,2020-04-28,2020-05-01,0.68032,0.69241,0.012089999999999934,2020-05-05 13:00:00,2020-05-05 14:00:00,0.68996,0.69006,2020-05-06 09:00:00,0.69049,0.7044999999999999,0.679111,2020-05-27 05:00:00,0.7044999999999999,win,1.2312153967835329,1.2312153967835329,wickdiffs_3D_H1_ALL_20260124_182916.csv,81.73030303030302,1.0
3D,ALL,H1,H1,H4,CADCHF,long,2021-01-14,2021-01-19,0.69583,0.6983,0.0024700000000000832,2021-01-19 14:00:00,2021-01-19 15:00:00,0.69583,0.69586,2021-01-22 14:00:00,0.69599,0.7007700000000001,0.6912090909090909,2021-01-28 06:00:00,0.6912090909090909,loss,-1.0,0.9998098497813535,wickdiffs_3D_H1_ALL_20260124_182916.csv,47.80909090909083,1.0
3D,ALL,H4,H4,H4,CADCHF,long,2022-06-20,2022-06-23,0.73576,0.74234,0.00658000000000003,2022-06-27 13:00:00,2022-06-27 17:00:00,0.74114,0.74166,2022-06-29 05:00:00,0.7422,0.74892,0.7351019999999999,2022-07-07 09:00:00,0.74892,win,0.9467455621301794,0.9467455621301794,wickdiffs_3D_H4_ALL_20260121_202249.csv,68.27878787878785,1.0
3D,ALL,H1,H1,H4,CADCHF,long,2022-07-27,2022-08-01,0.73752,0.74344,0.005920000000000036,2022-08-02 12:00:00,2022-08-02 13:00:00,0.74004,0.74026,2022-08-05 09:00:00,0.7424,0.74936,0.7352498484848484,2022-08-10 09:00:00,0.7352498484848484,loss,-1.0,0.9734059460490457,wickdiffs_3D_H1_ALL_20260124_182916.csv,71.50151515151514,1.0
3D,ALL,H1,H1,H4,CADCHF,long,2023-02-16,2023-02-21,0.68346,0.68622,0.0027600000000000957,2023-02-22 07:00:00,2023-02-22 08:00:00,0.68346,0.6837,2023-03-06 18:00:00,0.68372,0.6889800000000001,0.6783613636363637,2023-03-09 18:00:00,0.6783613636363637,loss,-1.0,0.9815930104334826,wickdiffs_3D_H1_ALL_20260124_182916.csv,53.58636363636369,1.0
3D,ALL,H4,H4,H4,CADCHF,long,2023-04-28,2023-05-03,0.64767,0.65558,0.007910000000000084,2023-05-05 01:00:00,2023-05-05 05:00:00,0.65394,0.65411,2023-07-13 13:00:00,0.6545,0.6634900000000001,0.646879,2023-08-23 13:00:00,0.646879,loss,-1.0,1.179635218475289,wickdiffs_3D_H4_ALL_20260121_202249.csv,49.40151515151515,1.0
3D,ALL,H1,H1,H4,CADCHF,long,2024-04-02,2024-04-05,0.66188,0.66556,0.0036800000000000166,2024-04-08 05:00:00,2024-04-08 06:00:00,0.66408,0.6642,2024-04-11 09:00:00,0.66487,0.6692400000000001,0.6612542424242424,2024-04-15 17:00:00,0.6612542424242424,loss,-1.0,1.208598726114678,wickdiffs_3D_H1_ALL_20260124_182916.csv,36.15757575757571,1.0
3D,ALL,H1,H1,H4,CADCHF,long,2025-03-05,2025-03-10,0.60546,0.61271,0.007249999999999979,2025-03-12 14:00:00,2025-03-12 15:00:00,0.61237,0.61254,2025-03-13 01:00:00,0.61265,0.61996,0.604735,2025-03-26 05:00:00,0.61996,win,0.9235628553379561,0.9235628553379561,wickdiffs_3D_H1_ALL_20260124_182916.csv,47.19242424242432,1.0
3D,ALL,H4,H4,H4,CADCHF,long,2025-03-26,2025-03-31,0.61243,0.6153,0.002869999999999928,2025-04-01 09:00:00,2025-04-01 13:00:00,0.61243,0.61248,2025-04-03 05:00:00,0.61298,0.6181699999999999,0.6082010606060606,2025-04-04 01:00:00,0.6082010606060606,loss,-1.0,1.0860150280586967,wickdiffs_3D_H4_ALL_20260121_202249.csv,47.78939393939408,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2016-06-17,2016-06-22,0.750765,0.75744,0.0066749999999999865,2016-06-24 17:00:00,2016-06-24 18:00:00,0.75156,0.75272,2016-06-28 01:00:00,0.75113,0.74409,0.7584105303030303,2016-07-12 13:00:00,0.7584105303030303,loss,-1.0,0.966962529785741,wickdiffs_3D_H1_ALL_20260124_182916.csv,72.80530303030308,1.0
3D,ALL,H4,H4,H4,CADCHF,short,2016-10-13,2016-10-18,0.75335,0.76084,0.007489999999999997,2016-10-19 17:00:00,2016-10-19 21:00:00,0.75444,0.75456,2016-11-22 10:00:00,0.753715,0.74586,0.761589,2016-12-01 14:00:00,0.761589,loss,-1.0,0.9975869951740055,wickdiffs_3D_H4_ALL_20260121_202249.csv,67.44393939393923,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2017-11-16,2017-11-21,0.774945,0.78028,0.005334999999999979,2017-11-21 15:00:00,2017-11-21 16:00:00,0.77761,0.77772,2017-12-05 02:00:00,0.77752,0.76961,0.7836729545454545,2017-12-11 10:00:00,0.76961,win,1.2855612602962325,1.2855612602962325,wickdiffs_3D_H1_ALL_20260124_182916.csv,61.52954545454541,1.0
3D,ALL,H4,H4,H4,CADCHF,short,2018-10-22,2018-10-25,0.76412,0.76934,0.005220000000000002,2018-10-25 13:00:00,2018-10-25 17:00:00,0.7657,0.76654,2018-10-30 05:00:00,0.76478,0.7589,0.7701184848484849,2018-11-14 18:00:00,0.7589,win,1.1014361128455457,1.1014361128455457,wickdiffs_3D_H4_ALL_20260121_202249.csv,53.38484848484851,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2019-03-29,2019-04-03,0.74834,0.75133,0.002990000000000048,2019-04-02 11:00:00,2019-04-02 12:00:00,0.75092,0.75096,2019-04-08 17:00:00,0.75036,0.74535,0.7553880303030304,2019-04-17 05:00:00,0.7553880303030304,loss,-1.0,0.9964140424890884,wickdiffs_3D_H1_ALL_20260124_182916.csv,50.28030303030312,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2019-05-20,2019-05-23,0.75152,0.75494,0.0034200000000000896,2019-05-22 13:00:00,2019-05-22 14:00:00,0.7536,0.75399,2019-07-02 09:00:00,0.75302,0.7480999999999999,0.7576313636363636,2019-07-05 09:00:00,0.7576313636363636,loss,-1.0,1.0669295219320187,wickdiffs_3D_H1_ALL_20260124_182916.csv,46.11363636363633,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2020-09-04,2020-09-09,0.69338,0.70086,0.007480000000000042,2020-09-09 10:00:00,2020-09-09 11:00:00,0.69468,0.69484,2020-09-24 21:00:00,0.69423,0.6859,0.701608,2020-10-28 13:00:00,0.6859,win,1.129032258064525,1.129032258064525,wickdiffs_3D_H1_ALL_20260124_182916.csv,45.66969696969699,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2020-10-08,2020-10-13,0.69334,0.69762,0.0042800000000000615,2020-10-14 21:00:00,2020-10-14 22:00:00,0.69484,0.69504,2020-10-19 01:00:00,0.69452,0.6890599999999999,0.699014393939394,2020-10-20 05:00:00,0.6890599999999999,win,1.2148467788153878,1.2148467788153878,wickdiffs_3D_H1_ALL_20260124_182916.csv,44.94393939393941,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2020-11-19,2020-11-24,0.69723,0.70236,0.005129999999999968,2020-11-25 16:00:00,2020-11-25 17:00:00,0.69963,0.69979,2020-11-30 14:00:00,0.69798,0.6921,0.702873,2020-12-02 14:00:00,0.6921,win,1.2017167381974425,1.2017167381974425,wickdiffs_3D_H1_ALL_20260124_182916.csv,44.88939393939389,1.0
3D,ALL,H4,H4,H4,CADCHF,short,2020-12-23,2020-12-28,0.69268,0.69589,0.003210000000000046,2020-12-24 14:00:00,2020-12-24 18:00:00,0.69587,0.69589,2020-12-31 18:00:00,0.69488,0.6894699999999999,0.6994307575757576,2021-01-04 14:00:00,0.6894699999999999,win,1.1888130514400206,1.1888130514400206,wickdiffs_3D_H4_ALL_20260121_202249.csv,45.50757575757561,1.0
3D,ALL,H4,H4,H4,CADCHF,short,2021-01-11,2021-01-14,0.69905,0.70324,0.004190000000000027,2021-01-15 18:00:00,2021-01-17 22:00:00,0.70003,0.70021,2021-01-19 02:00:00,0.69993,0.6948599999999999,0.7046616666666667,2021-01-20 14:00:00,0.7046616666666667,loss,-1.0,1.071504050722115,wickdiffs_3D_H4_ALL_20260121_202249.csv,47.31666666666656,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2021-02-22,2021-02-25,0.7245,0.72734,0.0028399999999999537,2021-02-25 12:00:00,2021-02-25 13:00:00,0.72651,0.72684,2021-03-03 06:00:00,0.72649,0.7216600000000001,0.7312569696969696,2021-03-04 10:00:00,0.7312569696969696,loss,-1.0,1.013222299917339,wickdiffs_3D_H1_ALL_20260124_182916.csv,47.66969696969689,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2021-10-06,2021-10-11,0.74353,0.74828,0.004749999999999921,2021-10-13 16:00:00,2021-10-13 17:00:00,0.74384,0.74428,2021-10-14 09:00:00,0.74382,0.7387800000000001,0.7492295454545455,2021-10-20 05:00:00,0.7492295454545455,loss,-1.0,0.9316864129064665,wickdiffs_3D_H1_ALL_20260124_182916.csv,54.09545454545452,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2022-01-06,2022-01-11,0.73148,0.73692,0.00544,2022-01-13 08:00:00,2022-01-13 09:00:00,0.7323,0.73242,2022-01-18 10:00:00,0.7316,0.72604,0.737464,2022-01-21 14:00:00,0.72604,win,0.9481582537517101,0.9481582537517101,wickdiffs_3D_H1_ALL_20260124_182916.csv,53.51060606060607,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2022-03-23,2022-03-28,0.74564,0.75123,0.005589999999999984,2022-03-29 18:00:00,2022-03-29 19:00:00,0.74577,0.74591,2022-04-05 13:00:00,0.74564,0.74005,0.7517889999999999,2022-04-07 13:00:00,0.74005,win,0.9090909090909124,0.9090909090909124,wickdiffs_3D_H1_ALL_20260124_182916.csv,56.02272727272727,1.0
3D,ALL,H4,H4,H4,CADCHF,short,2023-07-31,2023-08-03,0.65722,0.66186,0.0046399999999999775,2023-08-03 01:00:00,2023-08-03 05:00:00,0.6578,0.65852,2023-09-12 09:00:00,0.65766,0.65258,0.662324,2023-09-14 09:00:00,0.662324,loss,-1.0,1.0891938250428757,wickdiffs_3D_H4_ALL_20260121_202249.csv,44.42878787878786,1.0
3D,ALL,H1,H1,H4,CADCHF,short,2024-04-23,2024-04-26,0.66797,0.67042,0.0024500000000000632,2024-04-29 02:00:00,2024-04-29 03:00:00,0.66916,0.66922,2024-05-01 05:00:00,0.6688,0.6655199999999999,0.6724113636363636,2024-05-02 05:00:00,0.6655199999999999,win,0.908244178728777,0.908244178728777,wickdiffs_3D_H1_ALL_20260124_182916.csv,36.11363636363636,1.0
3D,ALL,H1,H1,H4,CADJPY,long,2015-11-12,2015-11-17,91.791,92.398,0.6069999999999993,2015-11-15 23:00:00,2015-11-16 00:00:00,91.791,91.8285,2015-11-23 10:00:00,91.9585,93.005,90.85228787878788,2015-12-08 06:00:00,90.85228787878788,loss,-1.0,0.9460210930009542,wickdiffs_3D_H1_ALL_20260124_182916.csv,110.6212121212121,1.0
3D,ALL,H1,H1,H4,CADJPY,long,2016-05-03,2016-05-06,82.254,83.45,1.195999999999998,2016-05-09 02:00:00,2016-05-09 03:00:00,82.897,82.908,2016-05-24 05:00:00,83.182,84.646,81.91460606060606,2016-05-25 17:00:00,84.646,win,1.1551262433052785,1.1551262433052785,wickdiffs_3D_H1_ALL_20260124_182916.csv,126.7393939393939,1.0
3D,ALL,H1,H1,H4,CADJPY,long,2016-06-22,2016-06-27,76.182,78.594,2.411999999999992,2016-06-29 05:00:00,2016-06-29 06:00:00,78.37,78.393,2016-07-05 13:00:00,78.441,81.00599999999999,75.9408,2016-07-14 05:00:00,81.00599999999999,win,1.0259179265658653,1.0259179265658653,wickdiffs_3D_H1_ALL_20260124_182916.csv,130.4151515151516,1.0
3D,ALL,H1,H1,H4,CADJPY,long,2017-05-16,2017-05-19,80.658,81.958,1.2999999999999972,2017-05-19 01:00:00,2017-05-19 02:00:00,81.678,81.703,2017-06-02 13:00:00,81.91,83.258,80.528,2017-06-13 13:00:00,83.258,win,0.9753979739508017,0.9753979739508017,wickdiffs_3D_H1_ALL_20260124_182916.csv,75.92424242424246,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2018-06-05,2018-06-08,83.86,84.57,0.7099999999999937,2018-06-11 09:00:00,2018-06-11 13:00:00,84.371,84.42,2018-06-14 17:00:00,84.423,85.27999999999999,83.61834848484848,2018-06-18 01:00:00,83.61834848484848,loss,-1.0,1.0650573370741907,wickdiffs_3D_H4_ALL_20260121_202249.csv,80.46515151515146,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2018-09-05,2018-09-10,83.766,84.344,0.5779999999999887,2018-09-06 13:00:00,2018-09-06 17:00:00,83.766,83.818,2018-12-06 14:00:00,84.048,84.92199999999998,83.32804545454546,2018-12-07 10:00:00,84.92199999999998,win,1.2139655281267487,1.2139655281267487,wickdiffs_3D_H4_ALL_20260121_202249.csv,71.99545454545458,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2018-11-15,2018-11-20,84.614,85.462,0.847999999999999,2018-11-22 06:00:00,2018-11-22 10:00:00,85.246,85.324,2018-11-23 06:00:00,85.339,86.31,84.5292,2018-12-05 14:00:00,84.5292,loss,-1.0,1.1990614966658544,wickdiffs_3D_H4_ALL_20260121_202249.csv,72.66666666666671,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2018-12-06,2018-12-11,83.568,84.606,1.0379999999999967,2018-12-11 14:00:00,2018-12-11 18:00:00,84.426,84.436,2018-12-17 10:00:00,84.442,85.64399999999999,83.4642,2018-12-18 14:00:00,83.4642,loss,-1.0,1.2292902434035724,wickdiffs_3D_H4_ALL_20260121_202249.csv,70.96212121212129,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2019-01-01,2019-01-04,76.731,79.834,3.1030000000000086,2019-01-03 18:00:00,2019-01-03 22:00:00,79.64,79.716,2019-08-07 01:00:00,79.8,82.93700000000001,76.4207,2019-10-21 13:00:00,82.93700000000001,win,0.9282987600982494,0.9282987600982494,wickdiffs_3D_H4_ALL_20260121_202249.csv,55.72272727272724,1.0
3D,ALL,H1,H1,H4,CADJPY,long,2019-02-07,2019-02-12,82.27,82.992,0.7220000000000084,2019-02-14 14:00:00,2019-02-14 15:00:00,82.923,82.926,2019-02-15 02:00:00,82.939,83.71400000000001,82.15725757575757,2019-02-19 18:00:00,83.71400000000001,win,0.9913751332493709,0.9913751332493709,wickdiffs_3D_H1_ALL_20260124_182916.csv,78.17424242424245,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2019-05-31,2019-06-05,79.976,80.746,0.769999999999996,2019-06-06 05:00:00,2019-06-06 09:00:00,80.528,80.64,2019-06-18 05:00:00,80.66,81.51599999999999,79.899,2019-06-20 05:00:00,81.51599999999999,win,1.1248357424441517,1.1248357424441517,wickdiffs_3D_H4_ALL_20260121_202249.csv,57.84848484848479,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2019-08-23,2019-08-28,78.51,79.615,1.1049999999999898,2019-08-28 09:00:00,2019-08-28 13:00:00,79.338,79.396,2019-09-03 05:00:00,79.453,80.71999999999998,78.3995,2019-09-05 01:00:00,80.71999999999998,win,1.202657807308953,1.202657807308953,wickdiffs_3D_H4_ALL_20260121_202249.csv,60.96212121212118,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2021-06-07,2021-06-10,90.096,90.526,0.4299999999999926,2021-06-14 05:00:00,2021-06-14 09:00:00,90.119,90.13,2021-06-16 13:00:00,90.359,90.95599999999999,89.73039393939393,2021-06-17 09:00:00,89.73039393939393,loss,-1.0,0.9497204010798207,wickdiffs_3D_H4_ALL_20260121_202249.csv,62.86060606060608,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2021-06-15,2021-06-18,87.968,89.236,1.2680000000000007,2021-06-22 05:00:00,2021-06-22 09:00:00,89.104,89.122,2021-06-29 21:00:00,89.184,90.504,87.8412,2021-07-08 05:00:00,87.8412,loss,-1.0,0.9830205540661383,wickdiffs_3D_H4_ALL_20260121_202249.csv,64.49242424242425,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2022-01-06,2022-01-11,90.296,90.878,0.5819999999999936,2022-01-10 14:00:00,2022-01-10 18:00:00,90.632,90.64,2022-01-14 10:00:00,90.665,91.46,89.85939393939394,2022-01-17 06:00:00,91.46,win,0.9868346812111929,0.9868346812111929,wickdiffs_3D_H4_ALL_20260121_202249.csv,80.56060606060613,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2022-01-19,2022-01-24,89.574,90.352,0.7780000000000058,2022-01-25 18:00:00,2022-01-25 22:00:00,90.086,90.107,2022-01-27 02:00:00,90.24,91.13000000000001,89.4235303030303,2022-01-27 14:00:00,91.13000000000001,win,1.090058826804256,1.090058826804256,wickdiffs_3D_H4_ALL_20260121_202249.csv,81.64696969696975,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2022-02-09,2022-02-14,90.025,90.641,0.6159999999999997,2022-02-14 06:00:00,2022-02-14 10:00:00,90.025,90.038,2022-02-20 22:00:00,90.3,91.257,89.4830303030303,2022-02-24 06:00:00,89.4830303030303,loss,-1.0,1.1714020771513445,wickdiffs_3D_H4_ALL_20260121_202249.csv,81.69696969696973,1.0
3D,ALL,H1,H1,H4,CADJPY,long,2022-04-21,2022-04-26,99.022,100.598,1.5759999999999934,2022-04-27 23:00:00,2022-04-28 00:00:00,100.094,100.176,2022-05-09 13:00:00,100.494,102.17399999999999,98.8644,2022-05-12 05:00:00,98.8644,loss,-1.0,1.030927835051544,wickdiffs_3D_H1_ALL_20260124_182916.csv,98.98333333333328,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2022-05-09,2022-05-12,97.802,100.037,2.2349999999999994,2022-05-16 01:00:00,2022-05-16 05:00:00,99.172,99.356,2022-05-18 21:00:00,99.787,102.272,97.5785,2022-06-01 05:00:00,102.272,win,1.1251980982567347,1.1251980982567347,wickdiffs_3D_H4_ALL_20260121_202249.csv,106.8424242424242,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2022-06-15,2022-06-20,101.66,103.64,1.980000000000004,2022-06-20 05:00:00,2022-06-20 09:00:00,103.47,103.636,2022-06-23 13:00:00,103.638,105.62,101.46199999999999,2022-06-28 05:00:00,105.62,win,0.910845588235287,0.910845588235287,wickdiffs_3D_H4_ALL_20260121_202249.csv,124.6060606060605,1.0
3D,ALL,H1,H1,H4,CADJPY,long,2022-07-27,2022-08-01,101.416,104.105,2.689000000000007,2022-08-03 13:00:00,2022-08-03 14:00:00,103.902,103.983,2022-08-04 01:00:00,104.108,106.79400000000001,101.1471,2022-08-29 13:00:00,106.79400000000001,win,0.907156607788172,0.907156607788172,wickdiffs_3D_H1_ALL_20260124_182916.csv,130.6681818181818,1.0
3D,ALL,H1,H1,H4,CADJPY,long,2023-05-19,2023-05-24,101.666,102.636,0.9699999999999989,2023-05-25 13:00:00,2023-05-25 14:00:00,102.316,102.344,2023-05-31 05:00:00,102.578,103.606,101.47110606060606,2023-06-02 05:00:00,103.606,win,0.9287249332694465,0.9287249332694465,wickdiffs_3D_H1_ALL_20260124_182916.csv,110.689393939394,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2023-07-26,2023-07-31,104.214,106.548,2.334000000000003,2023-07-30 21:00:00,2023-07-31 01:00:00,106.18,106.275,2023-08-04 13:00:00,106.473,108.882,103.9806,2023-09-13 13:00:00,108.882,win,0.9665382763601359,0.9665382763601359,wickdiffs_3D_H4_ALL_20260121_202249.csv,102.9924242424242,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2024-12-05,2024-12-10,105.756,106.702,0.945999999999998,2024-12-09 02:00:00,2024-12-09 06:00:00,105.775,105.827,2025-01-30 18:00:00,106.442,107.648,105.37659090909091,2025-01-31 14:00:00,107.648,win,1.1319595545885102,1.1319595545885102,wickdiffs_3D_H4_ALL_20260121_202249.csv,106.540909090909,1.0
3D,ALL,H1,H1,H4,CADJPY,long,2024-12-26,2024-12-31,108.539,109.298,0.7590000000000003,2024-12-31 08:00:00,2024-12-31 09:00:00,108.539,108.668,2025-01-02 06:00:00,108.788,110.057,107.71006060606061,2025-01-06 22:00:00,110.057,win,1.1772461486562515,1.1772461486562515,wickdiffs_3D_H1_ALL_20260124_182916.csv,107.7939393939394,1.0
3D,ALL,H1,H1,H4,CADJPY,long,2025-03-05,2025-03-10,101.378,102.97,1.5919999999999987,2025-03-12 08:00:00,2025-03-12 09:00:00,102.548,102.749,2025-03-13 01:00:00,102.776,104.562,101.2188,2025-03-17 21:00:00,104.562,win,1.1469303878756791,1.1469303878756791,wickdiffs_3D_H1_ALL_20260124_182916.csv,116.7954545454546,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2025-05-15,2025-05-20,103.132,103.878,0.7459999999999951,2025-05-22 05:00:00,2025-05-22 09:00:00,103.132,103.26,2025-05-23 09:00:00,103.36,104.624,102.1025909090909,2025-05-27 09:00:00,104.624,win,1.005241658533056,1.005241658533056,wickdiffs_3D_H4_ALL_20260121_202249.csv,125.740909090909,1.0
3D,ALL,H4,H4,H4,CADJPY,long,2025-06-23,2025-06-26,105.034,105.828,0.7939999999999969,2025-06-26 05:00:00,2025-06-26 09:00:00,105.034,105.126,2025-07-01 05:00:00,105.194,106.622,104.08557575757575,2025-07-03 09:00:00,106.622,win,1.288315380830005,1.288315380830005,wickdiffs_3D_H4_ALL_20260121_202249.csv,110.8424242424242,1.0
3D,ALL,H1,H1,H4,CADJPY,short,2015-09-07,2015-09-10,90.8925,92.0715,1.179000000000002,2015-09-09 14:00:00,2015-09-09 15:00:00,91.907,92.0715,2015-09-17 17:00:00,91.0405,89.7135,92.1894,2015-09-24 09:00:00,89.7135,win,1.155017843154308,1.155017843154308,wickdiffs_3D_H1_ALL_20260124_182916.csv,111.1409090909091,1.0
3D,ALL,H1,H1,H4,CADJPY,short,2017-01-26,2017-01-31,86.736,87.974,1.2379999999999995,2017-02-02 02:00:00,2017-02-02 03:00:00,86.864,86.922,2017-02-03 06:00:00,86.777,85.498,88.0978,2017-02-06 14:00:00,85.498,win,0.9683525136280974,0.9683525136280974,wickdiffs_3D_H1_ALL_20260124_182916.csv,99.74848484848488,1.0
3D,ALL,H1,H1,H4,CADJPY,short,2017-09-11,2017-09-14,90.7575,91.642,0.8845000000000027,2017-09-18 22:00:00,2017-09-18 23:00:00,90.838,90.842,2017-09-19 05:00:00,90.827,89.87299999999999,91.73044999999999,2017-09-29 13:00:00,89.87299999999999,win,1.0559521832973777,1.0559521832973777,wickdiffs_3D_H1_ALL_20260124_182916.csv,85.65757575757571,1.0
3D,ALL,H1,H1,H4,CADJPY,short,2018-03-16,2018-03-21,81.5035,82.406,0.9025000000000034,2018-03-23 17:00:00,2018-03-23 18:00:00,81.84,81.905,2018-03-26 05:00:00,81.628,80.601,82.49625,2018-03-28 09:00:00,82.49625,loss,-1.0,1.1828390440541285,wickdiffs_3D_H1_ALL_20260124_182916.csv,84.47272727272717,1.0
3D,ALL,H4,H4,H4,CADJPY,short,2019-01-17,2019-01-22,82.488,82.896,0.40800000000000125,2019-01-18 14:00:00,2019-01-18 18:00:00,82.881,82.896,2019-01-25 14:00:00,82.85,82.08,83.62957575757575,2019-02-01 14:00:00,83.62957575757575,loss,-1.0,0.987716706833547,wickdiffs_3D_H4_ALL_20260121_202249.csv,77.95757575757588,1.0
3D,ALL,H1,H1,H4,CADJPY,short,2021-03-15,2021-03-18,87.742,88.084,0.34199999999999875,2021-03-18 07:00:00,2021-03-18 08:00:00,88.078,88.084,2021-03-31 13:00:00,87.973,87.4,88.55745454545455,2021-04-06 13:00:00,87.4,win,0.9804013065795475,0.9804013065795475,wickdiffs_3D_H1_ALL_20260124_182916.csv,58.44545454545469,1.0
3D,ALL,H4,H4,H4,CADJPY,short,2022-06-28,2022-07-01,105.45,106.43,0.980000000000004,2022-07-05 01:00:00,2022-07-05 05:00:00,106.126,106.136,2022-07-13 13:00:00,105.971,104.47,107.23227272727273,2022-07-19 17:00:00,107.23227272727273,loss,-1.0,1.190067752630824,wickdiffs_3D_H4_ALL_20260121_202249.csv,126.1272727272727,1.0
3D,ALL,H4,H4,H4,CADJPY,short,2024-04-26,2024-05-01,114.548,117.344,2.7959999999999923,2024-04-30 09:00:00,2024-04-30 13:00:00,114.772,114.844,2024-05-14 13:00:00,114.554,111.75200000000001,117.6236,2024-06-28 13:00:00,117.6236,loss,-1.0,0.9128225175918679,wickdiffs_3D_H4_ALL_20260121_202249.csv,81.43030303030294,1.0
3D,ALL,H4,H4,H4,CADJPY,short,2024-05-09,2024-05-14,114.308,114.802,0.4939999999999998,2024-05-14 09:00:00,2024-05-14 13:00:00,114.749,114.802,2024-05-20 13:00:00,114.646,113.81400000000001,115.47184848484848,2024-05-31 17:00:00,115.47184848484848,loss,-1.0,1.007448721241691,wickdiffs_3D_H4_ALL_20260121_202249.csv,82.58484848484845,1.0
3D,ALL,H4,H4,H4,CADJPY,short,2024-06-28,2024-07-03,118.032,118.638,0.6060000000000088,2024-07-04 17:00:00,2024-07-04 21:00:00,118.494,118.552,2024-07-10 01:00:00,118.436,117.42599999999999,119.30212121212122,2024-07-11 09:00:00,117.42599999999999,win,1.1661185361416506,1.1661185361416506,wickdiffs_3D_H4_ALL_20260121_202249.csv,86.61212121212115,1.0
3D,ALL,H4,H4,H4,CADJPY,short,2024-10-03,2024-10-08,108.777,109.828,1.051000000000002,2024-10-10 01:00:00,2024-10-10 05:00:00,109.07,109.096,2024-10-21 17:00:00,109.05,107.726,110.45184848484848,2024-10-23 09:00:00,110.45184848484848,loss,-1.0,0.9444672618404257,wickdiffs_3D_H4_ALL_20260121_202249.csv,140.1848484848485,1.0
