mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,wickdiff_file,dyn_min_sl_pips,VOL,max_hold_days,RR_MIN,RR_MAX,active_trades_at_entry
3D,ALL,H4,H4,NZDJPY,long,2019-10-14,2019-10-17,67.838,68.422,0.5840000000000032,2019-10-16 09:00:00,2019-10-16 13:00:00,67.841,67.896,2020-02-28 02:00:00,67.924,69.006,67.09169230769231,2020-02-28 14:00:00,67.09169230769231,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,58.13787878787878,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,EURCHF,long,2020-02-20,2020-02-25,1.05902,1.06252,0.0034999999999998366,2020-02-26 10:00:00,2020-02-26 14:00:00,1.06018,1.06032,2020-02-28 10:00:00,1.06069,1.0660199999999997,1.0565900000000001,2020-03-01 22:00:00,1.0660199999999997,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,37.67878787878782,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,NZDCAD,long,2020-02-20,2020-02-25,0.83524,0.84291,0.007670000000000066,2020-02-21 02:00:00,2020-02-21 06:00:00,0.83524,0.83578,2020-02-28 14:00:00,0.83701,0.8505800000000001,0.8265715384615384,2020-03-06 06:00:00,0.8505800000000001,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,52.63484848484844,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,GBPNZD,short,2020-02-25,2020-02-28,2.04311,2.06738,0.024270000000000014,2020-02-28 02:00:00,2020-02-28 06:00:00,2.06724,2.06738,2020-03-08 21:00:00,2.06463,2.01884,2.099853076923077,2020-03-09 01:00:00,2.099853076923077,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,177.2045454545455,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,NZDUSD,long,2020-02-28,2020-03-04,0.619135,0.62756,0.008425000000000016,2020-03-02 02:00:00,2020-03-02 06:00:00,0.62207,0.62255,2020-03-09 01:00:00,0.62584,0.635985,0.6180361538461537,2020-03-09 13:00:00,0.635985,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,45.96969696969706,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,USDCHF,long,2018-02-15,2018-02-20,0.91874,0.92895,0.010210000000000052,2018-02-16 02:00:00,2018-02-16 06:00:00,0.91874,0.91906,2020-03-09 01:00:00,0.9254,0.9391600000000001,0.9148153846153846,2020-03-10 17:00:00,0.9391600000000001,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,51.64848484848483,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,AUDUSD,long,2020-02-25,2020-02-28,0.64338,0.65697,0.013590000000000102,2020-03-02 22:00:00,2020-03-03 02:00:00,0.65098,0.65128,2020-03-09 01:00:00,0.65314,0.6705600000000002,0.63974,2020-03-12 09:00:00,0.63974,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,47.50227272727277,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,USDCHF,long,2020-03-04,2020-03-09,0.91819,0.93768,0.019490000000000007,2020-03-11 09:00:00,2020-03-11 13:00:00,0.93261,0.93289,2020-03-12 01:00:00,0.93554,0.95717,0.916241,2020-03-17 09:00:00,0.95717,win,1.1207834602829085,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,56.49545454545456,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,CHFJPY,long,2020-03-09,2020-03-12,109.566,111.405,1.8389999999999986,2020-03-16 09:00:00,2020-03-16 13:00:00,111.129,111.332,2020-03-17 09:00:00,111.39,113.244,109.38210000000001,2020-03-23 13:00:00,113.244,win,0.9233527566113882,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,80.51742424242413,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,EURJPY,short,2020-03-12,2020-03-17,118.412,120.321,1.9089999999999918,2020-03-19 01:00:00,2020-03-19 05:00:00,119.079,119.324,2020-03-20 13:00:00,118.832,116.50300000000001,120.62353846153844,2020-03-25 05:00:00,120.62353846153844,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,100.0219696969697,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,EURCAD,long,2020-03-17,2020-03-20,1.52172,1.5518,0.030080000000000107,2020-03-23 05:00:00,2020-03-23 09:00:00,1.54188,1.54338,2020-03-25 17:00:00,1.5443,1.5818800000000002,1.5153923076923075,2020-04-13 17:00:00,1.5153923076923075,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,131.2863636363637,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,GBPCAD,short,2020-03-30,2020-04-02,1.75584,1.77998,0.024139999999999828,2020-04-02 09:00:00,2020-04-02 13:00:00,1.76826,1.76938,2020-04-15 13:00:00,1.76722,1.7317000000000002,1.7945430769230768,2020-04-29 09:00:00,1.7317000000000002,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,214.0393939393938,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,GBPNZD,long,2020-04-10,2020-04-15,2.04257,2.06752,0.024950000000000028,2020-04-14 01:00:00,2020-04-14 05:00:00,2.0479,2.05168,2020-04-20 13:00:00,2.05594,2.09247,2.0266936363636363,2020-05-08 01:00:00,2.0266936363636363,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,292.4636363636362,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,GBPCAD,short,2020-04-10,2020-04-15,1.75241,1.76983,0.01741999999999999,2020-04-16 13:00:00,2020-04-16 17:00:00,1.76164,1.76488,2020-04-21 05:00:00,1.7614,1.73499,1.7832162121212123,2020-04-23 13:00:00,1.73499,win,1.2105676206879818,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,218.162121212121,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,AUDNZD,short,2020-04-10,2020-04-15,1.05508,1.06264,0.007560000000000011,2020-04-17 05:00:00,2020-04-17 09:00:00,1.05798,1.05903,2020-04-22 01:00:00,1.05703,1.04752,1.064816515151515,2020-04-27 01:00:00,1.064816515151515,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,77.86515151515145,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,EURUSD,long,2020-04-20,2020-04-23,1.07272,1.08236,0.009640000000000093,2020-04-27 13:00:00,2020-04-27 17:00:00,1.08165,1.08207,2020-04-28 01:00:00,1.08219,1.092,1.0717230303030303,2020-04-30 13:00:00,1.092,win,0.9372340117541562,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,104.669696969697,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,CADCHF,long,2020-04-20,2020-04-23,0.68044,0.6861,0.005659999999999998,2020-04-22 01:00:00,2020-04-22 05:00:00,0.68138,0.68164,2020-05-01 13:00:00,0.6819,0.69176,0.6738592424242423,2020-05-05 09:00:00,0.69176,win,1.2262526145207298,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,80.40757575757574,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,GBPAUD,long,2020-04-23,2020-04-28,1.89923,1.92279,0.023560000000000025,2020-04-30 01:00:00,2020-04-30 05:00:00,1.89923,1.89924,2020-05-07 13:00:00,1.90318,1.94635,1.8699723076923078,2020-05-18 17:00:00,1.8699723076923078,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,282.3166666666666,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,EURNZD,long,2020-04-28,2020-05-01,1.76619,1.78742,0.021230000000000082,2020-04-30 01:00:00,2020-04-30 05:00:00,1.76619,1.76622,2020-05-08 09:00:00,1.76993,1.80865,1.7401453846153845,2020-05-13 17:00:00,1.80865,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,272.9749999999999,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,NZDCHF,short,2020-04-28,2020-05-01,0.59165,0.59948,0.007830000000000004,2020-04-30 09:00:00,2020-04-30 13:00:00,0.59684,0.59747,2020-05-10 21:00:00,0.59556,0.58382,0.6045929545454545,2020-05-13 01:00:00,0.58382,win,1.2996854950308179,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,90.32954545454548,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,EURAUD,long,2020-04-23,2020-04-28,1.65397,1.67522,0.02124999999999999,2020-04-30 01:00:00,2020-04-30 05:00:00,1.65397,1.65419,2020-05-11 01:00:00,1.655,1.69647,1.6231000000000002,2020-06-02 13:00:00,1.6231000000000002,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,292.3121212121214,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,NZDCHF,long,2020-05-01,2020-05-06,0.5787,0.58892,0.010220000000000007,2020-05-03 21:00:00,2020-05-04 01:00:00,0.5787,0.5794,2020-05-15 09:00:00,0.57989,0.59914,0.5650823076923077,2020-05-26 13:00:00,0.59914,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,91.14469696969697,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,EURNZD,short,2020-05-01,2020-05-06,1.79063,1.82272,0.03208999999999995,2020-05-04 09:00:00,2020-05-04 13:00:00,1.8147,1.81798,2020-05-15 09:00:00,1.81362,1.75854,1.8559892307692307,2020-06-02 13:00:00,1.75854,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,278.237121212121,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,NZDCAD,long,2020-04-02,2020-04-07,0.82674,0.83746,0.010719999999999952,2020-04-08 05:00:00,2020-04-08 09:00:00,0.83491,0.83492,2020-05-15 13:00:00,0.83598,0.8481799999999999,0.8240631818181817,2020-05-19 09:00:00,0.8481799999999999,win,1.0237632070793743,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,119.1681818181819,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,EURAUD,short,2020-05-01,2020-05-06,1.68466,1.71964,0.03498000000000001,2020-05-06 21:00:00,2020-05-07 01:00:00,1.68774,1.69252,2020-05-15 13:00:00,1.68594,1.64968,1.723138,2020-05-26 13:00:00,1.64968,win,0.9747835905156164,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,294.5848484848486,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,EURJPY,short,2020-03-25,2020-03-30,120.208,121.148,0.9399999999999977,2020-03-25 17:00:00,2020-03-25 21:00:00,121.092,121.148,2020-06-02 09:00:00,120.924,119.268,122.19784615384617,2020-06-03 13:00:00,122.19784615384617,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,125.634090909091,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,AUDJPY,short,2020-06-12,2020-06-17,73.932,75.092,1.1599999999999966,2020-06-17 13:00:00,2020-06-17 17:00:00,74.13,74.202,2020-06-22 21:00:00,74.032,72.772,75.208,2020-07-15 01:00:00,75.208,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,115.0863636363636,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,EURUSD,short,2020-06-09,2020-06-12,1.1298,1.14222,0.012420000000000098,2020-06-16 05:00:00,2020-06-16 09:00:00,1.13413,1.13534,2020-06-23 13:00:00,1.13086,1.1173799999999998,1.143462,2020-07-15 05:00:00,1.143462,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,96.6909090909092,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,GBPAUD,long,2020-06-17,2020-06-22,1.79166,1.80671,0.015050000000000008,2020-06-23 09:00:00,2020-06-23 13:00:00,1.79166,1.79221,2020-06-29 09:00:00,1.79388,1.82176,1.772433846153846,2020-07-22 05:00:00,1.772433846153846,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,206.4651515151513,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,GBPJPY,short,2020-06-22,2020-06-25,132.954,133.99,1.0360000000000014,2020-06-25 05:00:00,2020-06-25 09:00:00,133.563,133.614,2020-06-30 13:00:00,133.48,131.918,134.90057575757575,2020-07-07 09:00:00,134.90057575757575,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,142.0575757575757,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,AUDUSD,short,2020-06-22,2020-06-25,0.68684,0.69748,0.010639999999999983,2020-06-23 21:00:00,2020-06-24 01:00:00,0.69564,0.6962,2020-07-05 21:00:00,0.69532,0.6762,0.7100276923076924,2020-07-21 09:00:00,0.7100276923076924,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,91.51969696969697,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,GBPJPY,short,2020-06-12,2020-06-17,134.928,136.355,1.4269999999999925,2020-06-17 05:00:00,2020-06-17 09:00:00,135.11,135.144,2020-07-07 13:00:00,135.04,133.501,136.49769999999998,2020-07-22 13:00:00,136.49769999999998,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,138.7378787878787,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,EURJPY,short,2020-07-03,2020-07-08,121.224,121.968,0.7439999999999998,2020-07-09 01:00:00,2020-07-09 05:00:00,121.964,121.966,2020-07-13 13:00:00,121.83,120.48,122.86846153846153,2020-07-20 05:00:00,122.86846153846153,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,98.6015151515152,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,GBPJPY,short,2020-07-08,2020-07-13,134.964,135.923,0.9590000000000032,2020-07-09 09:00:00,2020-07-09 13:00:00,135.86,135.923,2020-07-20 17:00:00,135.828,134.005,137.2303076923077,2020-07-30 13:00:00,137.2303076923077,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,133.7818181818181,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,EURGBP,short,2020-07-13,2020-07-16,0.90682,0.9138,0.006979999999999986,2020-07-20 01:00:00,2020-07-20 05:00:00,0.91316,0.9138,2020-07-22 09:00:00,0.912,0.89984,0.9213538461538462,2020-07-31 13:00:00,0.89984,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,66.99848484848486,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,NZDCAD,short,2020-07-16,2020-07-21,0.89002,0.89798,0.007959999999999967,2020-07-23 01:00:00,2020-07-23 05:00:00,0.89517,0.89553,2020-07-27 13:00:00,0.89355,0.8820600000000001,0.9023884615384614,2020-08-04 17:00:00,0.8820600000000001,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,66.14393939393943,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,AUDNZD,short,2020-06-01,2020-06-04,1.07736,1.08808,0.01071999999999984,2020-06-03 13:00:00,2020-06-03 17:00:00,1.07934,1.08014,2020-07-29 09:00:00,1.07842,1.0666400000000003,1.089152,2020-08-11 09:00:00,1.089152,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,58.05151515151511,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,GBPUSD,short,2020-03-04,2020-03-09,1.30479,1.32008,0.015290000000000026,2020-03-09 13:00:00,2020-03-09 17:00:00,1.31422,1.31506,2020-07-31 01:00:00,1.3131,1.2894999999999999,1.3312538461538461,2020-08-28 09:00:00,1.3312538461538461,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,114.7772727272726,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,EURCHF,short,2020-08-03,2020-08-06,1.0778,1.08384,0.006039999999999823,2020-08-10 09:00:00,2020-08-10 13:00:00,1.07892,1.07925,2020-08-11 13:00:00,1.07778,1.0717600000000003,1.084444,2020-08-19 13:00:00,1.084444,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,55.3833333333333,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,EURNZD,short,2020-05-14,2020-05-19,1.807,1.8265,0.019500000000000073,2020-05-18 21:00:00,2020-05-19 01:00:00,1.80833,1.80883,2020-08-14 01:00:00,1.8073,1.7874999999999999,1.8284500000000001,2020-08-26 17:00:00,1.7874999999999999,win,0.9361702127659494,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,148.0242424242425,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,NZDCHF,short,2020-08-14,2020-08-19,0.59657,0.60326,0.006689999999999974,2020-08-19 13:00:00,2020-08-19 17:00:00,0.6032,0.60326,2020-08-27 01:00:00,0.60143,0.5898800000000001,0.6103146153846154,2020-09-01 05:00:00,0.6103146153846154,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,58.38484848484853,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,AUDCHF,short,2020-08-14,2020-08-19,0.65457,0.6603,0.005730000000000013,2020-08-19 13:00:00,2020-08-19 17:00:00,0.66022,0.6603,2020-08-27 09:00:00,0.65908,0.64884,0.6669569230769231,2020-08-31 13:00:00,0.6669569230769231,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,63.04848484848485,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,GBPAUD,long,2020-08-14,2020-08-19,1.81264,1.8278,0.015160000000000062,2020-08-17 17:00:00,2020-08-17 21:00:00,1.81515,1.81564,2020-08-27 21:00:00,1.81734,1.8429600000000002,1.7976323076923075,2020-09-08 09:00:00,1.7976323076923075,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,150.4303030303029,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,GBPUSD,short,2019-12-11,2019-12-16,1.33339,1.35152,0.01812999999999998,2019-12-16 10:00:00,2019-12-16 14:00:00,1.33628,1.33796,2020-08-30 21:00:00,1.33459,1.31526,1.3533330000000001,2020-09-07 09:00:00,1.31526,win,1.0313183588539543,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,114.6106060606061,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,NZDCAD,short,2020-09-01,2020-09-04,0.88112,0.88684,0.005719999999999947,2020-09-02 13:00:00,2020-09-02 17:00:00,0.88452,0.88453,2020-09-14 13:00:00,0.88438,0.8754000000000001,0.8912876923076923,2020-09-18 01:00:00,0.8912876923076923,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,64.89393939393943,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,AUDCHF,short,2020-09-04,2020-09-09,0.66215,0.67008,0.007929999999999993,2020-09-09 13:00:00,2020-09-09 17:00:00,0.66532,0.6655,2020-09-15 13:00:00,0.66332,0.65422,0.670873,2020-09-23 17:00:00,0.65422,win,1.2048192771084283,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,52.55606060606056,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,EURCHF,long,2020-09-30,2020-10-05,1.07354,1.0784,0.0048600000000000865,2020-10-07 01:00:00,2020-10-07 05:00:00,1.0768,1.07698,2020-10-09 05:00:00,1.07724,1.0832600000000001,1.0724801515151514,2020-10-15 05:00:00,1.0724801515151514,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,47.59848484848487,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,GBPCHF,long,2020-10-05,2020-10-08,1.17732,1.18489,0.007570000000000077,2020-10-07 09:00:00,2020-10-07 13:00:00,1.17732,1.17842,2020-10-14 05:00:00,1.17999,1.19246,1.1703976923076924,2020-11-03 14:00:00,1.19246,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,95.67878787878796,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,AUDCHF,long,2020-10-05,2020-10-08,0.65131,0.65474,0.003430000000000044,2020-10-06 17:00:00,2020-10-06 21:00:00,0.65131,0.65156,2020-10-14 21:00:00,0.65194,0.65817,0.6468743939393939,2020-10-15 09:00:00,0.6468743939393939,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,50.65606060606063,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,CADCHF,short,2020-10-08,2020-10-13,0.69334,0.69762,0.0042800000000000615,2020-10-15 01:00:00,2020-10-15 05:00:00,0.69472,0.69482,2020-10-18 21:00:00,0.69464,0.6890599999999999,0.699134393939394,2020-10-20 05:00:00,0.6890599999999999,win,1.241546708020123,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,44.94393939393941,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,NZDCAD,long,2020-10-08,2020-10-13,0.86798,0.87172,0.0037400000000000766,2020-10-08 17:00:00,2020-10-08 21:00:00,0.86798,0.8684,2020-10-20 01:00:00,0.86852,0.8754600000000001,0.8621249999999999,2020-10-21 13:00:00,0.8754600000000001,win,1.0852228303362241,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,63.95000000000014,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,NZDCHF,short,2020-10-21,2020-10-26,0.60488,0.6112,0.006319999999999992,2020-10-28 01:00:00,2020-10-28 05:00:00,0.6101,0.6112,2020-10-30 09:00:00,0.6097,0.59856,0.6182692307692308,2020-11-09 10:00:00,0.6182692307692308,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,50.21666666666676,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,EURAUD,long,2020-10-21,2020-10-26,1.64616,1.66149,0.015329999999999844,2020-10-28 01:00:00,2020-10-28 05:00:00,1.64616,1.64855,2020-11-02 22:00:00,1.65018,1.6768199999999998,1.6296876923076924,2020-11-04 18:00:00,1.6296876923076924,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,107.6015151515151,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,GBPUSD,short,2020-10-21,2020-10-26,1.3041,1.3177,0.013600000000000056,2020-10-21 13:00:00,2020-10-21 17:00:00,1.31692,1.3177,2020-11-06 14:00:00,1.31544,1.2905,1.3346246153846153,2020-11-23 06:00:00,1.3346246153846153,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,127.6878787878788,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,EURAUD,long,2020-11-06,2020-11-11,1.6145,1.62176,0.007260000000000044,2020-11-11 22:00:00,2020-11-12 02:00:00,1.61588,1.61669,2020-11-16 14:00:00,1.61822,1.6290200000000001,1.6066281818181818,2020-11-17 22:00:00,1.6290200000000001,win,0.931691632028873,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,115.9181818181818,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,AUDUSD,short,2020-11-06,2020-11-11,0.72855,0.734,0.005449999999999955,2020-11-09 10:00:00,2020-11-09 14:00:00,0.73398,0.734,2020-11-17 06:00:00,0.73286,0.7231000000000001,0.7403676923076922,2020-11-29 22:00:00,0.7403676923076922,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,70.11666666666663,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,NZDCHF,short,2020-11-06,2020-11-11,0.62522,0.63335,0.00812999999999997,2020-11-11 22:00:00,2020-11-12 02:00:00,0.63221,0.63335,2020-11-20 10:00:00,0.63194,0.61709,0.6433630769230768,2020-12-20 22:00:00,0.63034,win,0.14006734006733512,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,52.64848484848486,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,AUDCAD,short,2020-11-16,2020-11-19,0.95594,0.95923,0.003290000000000015,2020-11-17 06:00:00,2020-11-17 10:00:00,0.95892,0.95923,2020-11-24 06:00:00,0.95884,0.95265,0.9651745454545455,2020-11-30 18:00:00,0.95265,win,0.9771814006888669,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,63.3454545454546,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,USDCAD,long,2020-11-06,2020-11-11,1.29284,1.3034,0.010559999999999903,2020-11-10 22:00:00,2020-11-11 02:00:00,1.30092,1.30198,2020-11-24 06:00:00,1.30292,1.3139599999999998,1.291784,2020-12-02 06:00:00,1.291784,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,84.12121212121203,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,EURUSD,short,2020-11-16,2020-11-19,1.18542,1.1906,0.0051800000000001845,2020-11-23 10:00:00,2020-11-23 14:00:00,1.19006,1.1906,2020-11-24 22:00:00,1.18982,1.1802399999999997,1.197474090909091,2020-11-30 02:00:00,1.197474090909091,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,76.5409090909093,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,CADCHF,short,2020-11-19,2020-11-24,0.69723,0.70236,0.005129999999999968,2020-11-26 10:00:00,2020-11-26 14:00:00,0.69875,0.69902,2020-11-27 10:00:00,0.69831,0.6921,0.703086923076923,2020-12-02 14:00:00,0.6921,win,1.2999999999999998,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,45.11212121212117,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,EURCHF,short,2020-11-19,2020-11-24,1.08042,1.08717,0.006750000000000034,2020-11-26 06:00:00,2020-11-26 10:00:00,1.08262,1.08325,2020-11-27 10:00:00,1.08228,1.07367,1.0889030769230768,2020-12-27 22:00:00,1.08539,loss,-0.4695702671312678,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,38.64545454545455,1.0,30,0.9,1.3,7
3D,ALL,H4,H4,USDCHF,long,2020-11-03,2020-11-06,0.89826,0.90412,0.005860000000000087,2020-11-09 02:00:00,2020-11-09 06:00:00,0.89842,0.89922,2020-12-01 22:00:00,0.89929,0.9099800000000001,0.891066923076923,2020-12-03 10:00:00,0.891066923076923,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,55.74545454545452,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,CADJPY,short,2020-11-06,2020-11-11,80.792,81.426,0.6340000000000003,2020-11-10 14:00:00,2020-11-10 18:00:00,80.998,81.106,2020-12-02 06:00:00,80.981,80.158,81.61407692307691,2020-12-09 14:00:00,81.61407692307691,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,60.7060606060606,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,GBPNZD,long,2020-11-27,2020-12-02,1.88729,1.89946,0.012170000000000014,2020-12-02 06:00:00,2020-12-02 10:00:00,1.88729,1.88735,2020-12-07 06:00:00,1.8915,1.91163,1.8749639393939392,2020-12-09 22:00:00,1.91163,win,1.2173395151093098,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,165.3606060606061,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,USDJPY,long,2020-12-02,2020-12-07,103.671,104.188,0.5169999999999959,2020-12-04 06:00:00,2020-12-04 10:00:00,103.824,103.826,2020-12-11 14:00:00,103.914,104.705,103.30553846153846,2020-12-16 06:00:00,103.30553846153846,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,54.61212121212126,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,EURUSD,short,2020-12-02,2020-12-07,1.21216,1.21775,0.005590000000000206,2020-12-04 06:00:00,2020-12-04 10:00:00,1.21734,1.21775,2020-12-14 10:00:00,1.21714,1.2065699999999997,1.2252707692307696,2020-12-17 10:00:00,1.2252707692307696,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,73.96666666666682,1.0,30,0.9,1.3,4
