mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,planned_rr,wickdiff_file,dyn_min_sl_pips,VOL
M,ALL,H4,H4,EURJPY,long,2015-01-01,2015-02-02,130.1565,132.666,2.5095000000000027,2015-02-03 02:00:00,2015-02-03 06:00:00,132.3955,132.482,2015-03-04 14:00:00,132.62,135.1755,129.90555,2015-03-10 13:00:00,129.90555,loss,-1.0,0.9414430179225978,wickdiffs_M_H4_ALL_20260121_202249.csv,157.5537878787879,1.0
M,ALL,H4,H4,EURJPY,long,2016-07-01,2016-08-01,110.827,114.074,3.247,2016-08-26 09:00:00,2016-08-26 13:00:00,113.1545,113.247,2016-09-20 21:00:00,113.4835,117.321,110.50229999999999,2016-11-16 02:00:00,117.321,win,1.287233328860852,1.287233328860852,wickdiffs_M_H4_ALL_20260121_202249.csv,147.3833333333334,1.0
M,ALL,H4,H4,EURJPY,long,2019-01-01,2019-02-01,118.484,124.622,6.138000000000005,2019-01-24 18:00:00,2019-01-24 22:00:00,123.794,123.795,2019-03-28 05:00:00,124.098,130.76,117.8702,2019-08-05 01:00:00,117.8702,loss,-1.0,1.0697196441761119,wickdiffs_M_H4_ALL_20260121_202249.csv,90.35151515151529,1.0
M,ALL,H4,H4,EURJPY,long,2023-07-03,2023-08-01,151.412,156.455,5.043000000000006,2023-07-30 21:00:00,2023-07-31 01:00:00,155.112,155.222,2023-10-03 13:00:00,155.992,161.49800000000002,150.9077,2023-11-08 14:00:00,161.49800000000002,win,1.0829416045473408,1.0829416045473408,wickdiffs_M_H4_ALL_20260121_202249.csv,123.5499999999997,1.0
M,ALL,H4,H4,EURNZD,long,2016-08-01,2016-09-01,1.50287,1.53925,0.03638000000000008,2016-09-22 09:00:00,2016-09-22 13:00:00,1.52997,1.53195,2016-10-04 09:00:00,1.53398,1.57563,1.499232,2016-10-11 01:00:00,1.57563,win,1.1986301369863066,1.1986301369863066,wickdiffs_M_H4_ALL_20260121_202249.csv,151.062121212121,1.0
M,ALL,H4,H4,EURNZD,long,2020-04-01,2020-05-01,1.76058,1.78742,0.026839999999999975,2020-05-28 01:00:00,2020-05-28 05:00:00,1.77673,1.78006,2020-06-01 05:00:00,1.78588,1.81426,1.757110303030303,2020-06-02 13:00:00,1.757110303030303,loss,-1.0,0.9864546029071021,wickdiffs_M_H4_ALL_20260121_202249.csv,287.6969696969696,1.0
M,ALL,H4,H4,EURNZD,long,2021-02-01,2021-03-01,1.6323,1.66916,0.03685999999999989,2021-03-22 09:00:00,2021-03-22 13:00:00,1.66066,1.66121,2021-05-06 01:00:00,1.66618,1.7060199999999999,1.628614,2021-06-18 05:00:00,1.7060199999999999,win,1.060533461108446,1.060533461108446,wickdiffs_M_H4_ALL_20260121_202249.csv,118.4060606060605,1.0
M,ALL,H4,H4,EURNZD,short,2017-05-01,2017-06-01,1.58725,1.62374,0.03648999999999991,2017-06-01 17:00:00,2017-06-01 21:00:00,1.58871,1.58909,2017-07-11 21:00:00,1.58778,1.5507600000000001,1.627389,2017-07-13 09:00:00,1.5507600000000001,win,0.9346360675603985,0.9346360675603985,wickdiffs_M_H4_ALL_20260121_202249.csv,136.6795454545456,1.0
M,ALL,H4,H4,EURNZD,short,2020-07-01,2020-08-03,1.77684,1.82246,0.045619999999999994,2020-08-27 01:00:00,2020-08-27 05:00:00,1.78621,1.78672,2020-09-24 05:00:00,1.78536,1.73122,1.827022,2020-11-09 18:00:00,1.73122,win,1.2995055446210035,1.2995055446210035,wickdiffs_M_H4_ALL_20260121_202249.csv,130.3242424242423,1.0
M,ALL,H4,H4,EURNZD,short,2023-06-01,2023-07-03,1.77764,1.80704,0.02939999999999987,2023-07-31 05:00:00,2023-07-31 09:00:00,1.78202,1.78274,2023-08-01 05:00:00,1.78176,1.7482400000000002,1.80998,2023-08-08 05:00:00,1.80998,loss,-1.0,1.1878100637845457,wickdiffs_M_H4_ALL_20260121_202249.csv,145.609090909091,1.0
