mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,wickdiff_file,dyn_min_sl_pips,VOL,max_hold_days,RR_MIN,RR_MAX,active_trades_at_entry
M,ALL,H4,H4,GBPAUD,short,2018-12-03,2019-01-01,1.8093,2.02495,0.21565000000000012,2019-01-25 02:00:00,2019-01-25 06:00:00,1.84996,1.85181,2019-02-26 10:00:00,1.84156,1.5936499999999998,2.046515,2019-03-28 13:00:00,1.85156,loss,-0.048791198067868656,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,204.4272727272725,1.0,30,0.9,1.3,1
M,ALL,H4,H4,GBPNZD,short,2018-12-03,2019-01-01,1.89922,1.94281,0.04359000000000002,2019-01-24 22:00:00,2019-01-25 02:00:00,1.94144,1.94281,2019-02-27 10:00:00,1.94032,1.85563,2.005466153846154,2019-03-29 13:00:00,1.92422,win,0.24713661589325736,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,188.7030303030303,1.0,30,0.9,1.3,2
M,ALL,H4,H4,CADCHF,short,2019-01-01,2019-02-01,0.75761,0.76437,0.006759999999999988,2019-02-22 18:00:00,2019-02-24 22:00:00,0.76172,0.7619,2019-03-01 06:00:00,0.76132,0.75085,0.7693738461538462,2019-03-01 18:00:00,0.75085,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,59.00000000000005,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDJPY,short,2019-01-01,2019-02-01,79.2,79.844,0.6439999999999912,2019-02-26 14:00:00,2019-02-26 18:00:00,79.546,79.558,2019-03-01 10:00:00,79.453,78.55600000000001,80.32362121212121,2019-03-06 02:00:00,78.55600000000001,win,1.0302988113677005,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,87.0621212121212,1.0,30,0.9,1.3,4
M,ALL,H4,H4,AUDUSD,long,2018-12-03,2019-01-01,0.6725,0.70504,0.03254000000000001,2019-01-04 10:00:00,2019-01-04 14:00:00,0.70262,0.70345,2019-03-06 02:00:00,0.70362,0.73758,0.669246,2019-04-05 05:00:00,0.71246,win,0.25717111770524104,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,62.93636363636358,1.0,30,0.9,1.3,3
M,ALL,H4,H4,EURJPY,long,2019-01-01,2019-02-01,118.484,124.622,6.138000000000005,2019-01-24 18:00:00,2019-01-24 22:00:00,123.794,123.795,2019-03-28 05:00:00,124.098,130.76,117.8702,2019-04-28 21:00:00,124.458,win,0.05780532451266889,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,90.35151515151529,1.0,30,0.9,1.3,4
M,ALL,H4,H4,EURGBP,long,2019-02-01,2019-03-01,0.84726,0.85746,0.010199999999999987,2019-03-28 01:00:00,2019-03-28 05:00:00,0.85275,0.85292,2019-04-01 13:00:00,0.85418,0.86766,0.8438107692307694,2019-04-17 05:00:00,0.86766,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,73.47121212121218,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDUSD,long,2019-02-01,2019-03-01,0.70034,0.70941,0.009070000000000022,2019-03-19 21:00:00,2019-03-20 01:00:00,0.70568,0.706,2019-04-02 13:00:00,0.70612,0.71848,0.6966123076923076,2019-04-12 09:00:00,0.71848,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,60.30757575757568,1.0,30,0.9,1.3,4
M,ALL,H4,H4,USDJPY,short,2019-02-01,2019-03-01,111.386,112.138,0.7520000000000095,2019-03-19 21:00:00,2019-03-20 01:00:00,111.624,111.694,2019-04-04 13:00:00,111.55,110.63399999999999,112.25461538461539,2019-04-24 17:00:00,112.25461538461539,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,63.27878787878777,1.0,30,0.9,1.3,5
M,ALL,H4,H4,AUDNZD,short,2019-01-01,2019-02-01,1.05144,1.06704,0.015600000000000058,2019-01-22 06:00:00,2019-01-22 10:00:00,1.06224,1.06311,2019-04-12 09:00:00,1.06212,1.0358399999999999,1.0823353846153847,2019-05-12 21:00:00,1.06114,win,0.048477929984778206,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,52.95,1.0,30,0.9,1.3,4
M,ALL,H4,H4,NZDUSD,long,2018-12-03,2019-01-01,0.65819,0.67178,0.013589999999999991,2019-01-04 10:00:00,2019-01-04 14:00:00,0.66701,0.66722,2019-04-16 21:00:00,0.67082,0.68537,0.656831,2019-05-08 01:00:00,0.656831,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,54.21818181818193,1.0,30,0.9,1.3,5
M,ALL,H4,H4,USDCHF,short,2019-02-01,2019-03-01,0.99804,1.01244,0.014399999999999968,2019-03-12 01:00:00,2019-03-12 05:00:00,1.01099,1.01124,2019-04-17 17:00:00,1.01054,0.9836400000000001,1.0312323076923076,2019-05-17 17:00:00,1.01063,loss,-0.004349442379178471,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,45.45606060606037,1.0,30,0.9,1.3,5
M,ALL,H4,H4,CHFJPY,long,2019-01-01,2019-02-01,105.547,109.484,3.9369999999999976,2019-01-03 02:00:00,2019-01-03 06:00:00,108.266,108.344,2019-05-07 09:00:00,108.406,113.42099999999999,104.5483076923077,2019-06-06 09:00:00,108.754,win,0.09020937188434694,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,54.11515151515138,1.0,30,0.9,1.3,4
M,ALL,H4,H4,USDJPY,long,2019-03-01,2019-04-01,109.709,110.849,1.1400000000000006,2019-03-25 17:00:00,2019-03-25 21:00:00,109.752,109.935,2019-05-08 01:00:00,109.964,111.989,108.40630769230769,2019-05-31 17:00:00,108.40630769230769,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,50.08939393939387,1.0,30,0.9,1.3,4
M,ALL,H4,H4,CADJPY,long,2019-03-01,2019-04-01,81.635,83.044,1.4089999999999918,2019-03-24 21:00:00,2019-03-25 01:00:00,81.635,81.678,2019-05-08 01:00:00,81.7,84.45299999999999,79.58230769230771,2019-06-07 01:00:00,81.2,loss,-0.23610606610969972,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,59.31212121212122,1.0,30,0.9,1.3,5
M,ALL,H4,H4,GBPNZD,short,2018-09-03,2018-10-01,1.96766,2.04765,0.07999,2018-10-18 09:00:00,2018-10-18 13:00:00,1.99788,1.99792,2019-05-08 01:00:00,1.98357,1.88767,2.057339230769231,2019-06-07 01:00:00,1.91808,win,0.8877685088633992,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,184.4727272727272,1.0,30,0.9,1.3,6
M,ALL,H4,H4,NZDJPY,long,2018-12-03,2019-01-01,70.704,73.635,2.9310000000000116,2019-01-03 18:00:00,2019-01-03 22:00:00,71.843,71.884,2019-05-08 01:00:00,72.476,76.56600000000002,69.32984615384613,2019-06-07 01:00:00,71.762,loss,-0.22694376528117222,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,60.98787878787886,1.0,30,0.9,1.3,7
M,ALL,H4,H4,EURGBP,short,2019-03-01,2019-04-01,0.86064,0.8723,0.011660000000000004,2019-04-23 17:00:00,2019-04-23 21:00:00,0.86802,0.8682,2019-05-13 13:00:00,0.86774,0.84898,0.8821707692307692,2019-05-22 09:00:00,0.8821707692307692,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,62.35757575757573,1.0,30,0.9,1.3,7
M,ALL,H4,H4,GBPUSD,long,2019-03-01,2019-04-01,1.28659,1.30328,0.016690000000000094,2019-04-26 17:00:00,2019-04-28 21:00:00,1.29137,1.29156,2019-05-14 13:00:00,1.29164,1.31997,1.269847692307692,2019-05-21 05:00:00,1.269847692307692,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,104.6348484848485,1.0,30,0.9,1.3,8
M,ALL,H4,H4,GBPJPY,long,2018-12-03,2019-01-01,131.131,139.828,8.697000000000003,2019-01-15 14:00:00,2019-01-15 18:00:00,137.374,138.238,2019-05-28 21:00:00,138.31,148.525,130.2613,2019-06-27 21:00:00,136.583,loss,-0.21456881235479078,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,126.5257575757576,1.0,30,0.9,1.3,6
M,ALL,H4,H4,AUDJPY,long,2018-12-03,2019-01-01,71.032,77.26,6.228000000000009,2019-01-03 18:00:00,2019-01-03 22:00:00,75.192,75.24,2019-05-31 05:00:00,75.254,83.48800000000001,68.92015384615385,2019-06-30 21:00:00,75.754,win,0.07894097643915464,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,62.0378787878787,1.0,30,0.9,1.3,7
M,ALL,H4,H4,USDJPY,long,2019-01-01,2019-02-01,104.819,108.872,4.052999999999997,2019-01-10 02:00:00,2019-01-10 06:00:00,107.77,107.82,2019-06-05 09:00:00,107.958,112.925,104.13723076923077,2019-07-05 09:00:00,108.022,win,0.016750553654119052,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,53.58787878787884,1.0,30,0.9,1.3,7
M,ALL,H4,H4,EURAUD,short,2018-12-03,2019-01-01,1.62609,1.66893,0.04283999999999999,2019-01-03 18:00:00,2019-01-03 22:00:00,1.62872,1.63062,2019-06-11 05:00:00,1.62667,1.58325,1.673214,2019-07-11 05:00:00,1.61603,win,0.22860089377793058,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,85.18484848484849,1.0,30,0.9,1.3,4
M,ALL,H4,H4,GBPCHF,long,2018-12-03,2019-01-01,1.23362,1.25244,0.01882000000000006,2019-01-03 02:00:00,2019-01-03 06:00:00,1.2364,1.23652,2019-06-24 13:00:00,1.2392,1.27126,1.2145384615384616,2019-07-24 13:00:00,1.22997,loss,-0.37426699937617286,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,85.47424242424249,1.0,30,0.9,1.3,5
M,ALL,H4,H4,GBPJPY,long,2019-05-01,2019-06-03,135.38,136.784,1.4039999999999964,2019-06-18 09:00:00,2019-06-18 13:00:00,135.38,135.39,2019-07-03 05:00:00,135.463,138.188,133.36684615384615,2019-07-29 09:00:00,133.36684615384615,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,97.60606060606074,1.0,30,0.9,1.3,4
M,ALL,H4,H4,GBPUSD,long,2019-05-01,2019-06-03,1.25062,1.26316,0.012539999999999996,2019-06-18 09:00:00,2019-06-18 13:00:00,1.25062,1.2511,2019-07-05 13:00:00,1.25112,1.2757,1.2322123076923077,2019-07-29 05:00:00,1.2322123076923077,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,75.35606060606074,1.0,30,0.9,1.3,4
M,ALL,H4,H4,EURCAD,long,2017-09-01,2017-10-02,1.44432,1.47337,0.02905000000000002,2017-10-06 09:00:00,2017-10-06 13:00:00,1.46674,1.4681,2019-07-05 17:00:00,1.46817,1.50242,1.4414150000000001,2019-08-04 21:00:00,1.46698,loss,-0.0444776677256599,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,71.52727272727277,1.0,30,0.9,1.3,5
M,ALL,H4,H4,GBPNZD,long,2018-11-01,2018-12-03,1.81266,1.85674,0.04408000000000012,2018-12-13 02:00:00,2018-12-13 06:00:00,1.83553,1.83804,2019-07-22 09:00:00,1.83833,1.9008200000000002,1.790260769230769,2019-08-07 01:00:00,1.9008200000000002,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,125.9075757575758,1.0,30,0.9,1.3,5
M,ALL,H4,H4,AUDJPY,long,2019-05-01,2019-06-03,73.928,75.114,1.186000000000007,2019-06-21 01:00:00,2019-06-21 05:00:00,74.144,74.204,2019-08-01 13:00:00,74.242,76.30000000000001,72.65892307692307,2019-08-02 01:00:00,72.65892307692307,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,54.04848484848497,1.0,30,0.9,1.3,3
M,ALL,H4,H4,GBPCHF,long,2016-10-03,2016-11-01,1.14678,1.210845,0.06406500000000004,2016-11-02 13:00:00,2016-11-02 17:00:00,1.19234,1.194015,2019-08-02 09:00:00,1.19617,1.27491,1.1356007692307692,2019-09-01 21:00:00,1.20361,win,0.12283464566929315,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,83.10303030303041,1.0,30,0.9,1.3,3
M,ALL,H4,H4,NZDUSD,long,2019-05-01,2019-06-03,0.64818,0.65356,0.005380000000000051,2019-06-18 01:00:00,2019-06-18 05:00:00,0.64906,0.64927,2019-08-05 01:00:00,0.65214,0.6589400000000001,0.6469092307692308,2019-08-05 21:00:00,0.6589400000000001,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,45.22121212121223,1.0,30,0.9,1.3,3
M,ALL,H4,H4,EURAUD,short,2019-06-03,2019-07-01,1.61953,1.64482,0.025290000000000035,2019-06-18 01:00:00,2019-06-18 05:00:00,1.64346,1.64482,2019-08-05 01:00:00,1.64102,1.5942399999999999,1.6770046153846154,2019-08-07 01:00:00,1.6770046153846154,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,86.7954545454548,1.0,30,0.9,1.3,4
M,ALL,H4,H4,AUDNZD,long,2019-02-01,2019-03-01,1.02762,1.0421,0.014480000000000048,2019-03-24 21:00:00,2019-03-25 01:00:00,1.02762,1.02766,2019-08-05 21:00:00,1.03254,1.05658,1.0140476923076922,2019-08-18 21:00:00,1.05658,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,45.15757575757579,1.0,30,0.9,1.3,4
M,ALL,H4,H4,NZDCAD,long,2018-09-03,2018-10-01,0.83222,0.85504,0.022820000000000062,2018-10-10 05:00:00,2018-10-10 09:00:00,0.83649,0.83652,2019-08-30 01:00:00,0.8378,0.8778600000000001,0.8069846153846153,2019-09-29 21:00:00,0.8327,loss,-0.165501747378931,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,57.42121212121222,1.0,30,0.9,1.3,2
M,ALL,H4,H4,GBPUSD,long,2019-07-01,2019-08-01,1.20154,1.21607,0.014529999999999932,2019-08-15 01:00:00,2019-08-15 05:00:00,1.20508,1.20516,2019-09-02 13:00:00,1.20766,1.2306,1.190013846153846,2019-09-05 09:00:00,1.2306,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,83.37272727272732,1.0,30,0.9,1.3,2
M,ALL,H4,H4,NZDUSD,long,2015-08-03,2015-09-01,0.60871,0.634105,0.025395000000000056,2015-09-24 05:00:00,2015-09-24 09:00:00,0.62686,0.62782,2019-09-03 01:00:00,0.62854,0.6595000000000001,0.6047246153846153,2019-10-03 01:00:00,0.62672,loss,-0.0764211886304879,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,48.94848484848485,1.0,30,0.9,1.3,3
M,ALL,H4,H4,EURGBP,short,2019-07-01,2019-08-01,0.91071,0.93246,0.021749999999999936,2019-08-22 01:00:00,2019-08-22 05:00:00,0.91472,0.91576,2019-09-03 05:00:00,0.91303,0.8889600000000001,0.934635,2019-09-12 09:00:00,0.8889600000000001,win,1.114093959731541,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,57.59696969696974,1.0,30,0.9,1.3,4
M,ALL,H4,H4,EURAUD,long,2019-07-01,2019-08-01,1.58944,1.6181,0.02866000000000013,2019-07-23 17:00:00,2019-07-23 21:00:00,1.59143,1.59157,2019-09-12 09:00:00,1.59392,1.6467600000000002,1.553273846153846,2019-10-13 21:00:00,1.62481,win,0.7599735049205137,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,107.1530303030306,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDCHF,long,2019-08-01,2019-09-02,0.65006,0.66682,0.016759999999999997,2019-09-03 09:00:00,2019-09-03 13:00:00,0.66514,0.6653,2019-10-01 13:00:00,0.66624,0.68358,0.648384,2019-10-31 01:00:00,0.68358,win,0.9711021505376243,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,54.49242424242431,1.0,30,0.9,1.3,3
M,ALL,H4,H4,NZDCHF,long,2019-08-01,2019-09-02,0.6163,0.62407,0.007770000000000055,2019-09-23 05:00:00,2019-09-23 09:00:00,0.61962,0.61982,2019-10-01 17:00:00,0.6201,0.6318400000000001,0.6110692307692307,2019-10-04 01:00:00,0.6318400000000001,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,52.05,1.0,30,0.9,1.3,4
M,ALL,H4,H4,EURNZD,short,2019-08-01,2019-09-02,1.74158,1.76164,0.02006000000000019,2019-09-20 17:00:00,2019-09-22 21:00:00,1.75998,1.76122,2019-10-16 05:00:00,1.75918,1.7215199999999997,1.7881492307692308,2019-11-12 22:00:00,1.7215199999999997,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,123.7636363636364,1.0,30,0.9,1.3,2
M,ALL,H4,H4,EURCAD,short,2019-08-01,2019-09-02,1.46265,1.49952,0.03686999999999996,2019-09-13 17:00:00,2019-09-15 21:00:00,1.47137,1.47161,2019-10-31 09:00:00,1.46744,1.42578,1.503207,2019-12-01 22:00:00,1.46316,win,0.11966337685576302,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,89.23030303030293,1.0,30,0.9,1.3,2
M,ALL,H4,H4,EURAUD,long,2019-09-02,2019-10-01,1.5906,1.61464,0.02404000000000006,2019-10-31 01:00:00,2019-10-31 05:00:00,1.61134,1.61182,2019-11-05 02:00:00,1.61228,1.6386800000000001,1.588196,2019-12-05 02:00:00,1.61894,win,0.27653213751868927,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,110.7560606060606,1.0,30,0.9,1.3,3
M,ALL,H4,H4,USDJPY,short,2019-09-02,2019-10-01,108.07,109.288,1.2180000000000035,2019-10-17 05:00:00,2019-10-17 09:00:00,108.871,108.941,2019-11-05 06:00:00,108.856,106.85199999999999,110.39753846153846,2019-12-05 06:00:00,108.782,win,0.048003992015966696,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,65.77727272727276,1.0,30,0.9,1.3,4
M,ALL,H4,H4,CHFJPY,short,2019-10-01,2019-11-01,109.544,110.395,0.8509999999999991,2019-11-28 10:00:00,2019-11-28 14:00:00,109.673,109.682,2019-12-02 02:00:00,109.64,108.693,110.4801,2019-12-10 18:00:00,110.4801,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,55.69696969696955,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDJPY,short,2019-10-01,2019-11-01,74.477,75.674,1.1970000000000027,2019-11-12 02:00:00,2019-11-12 06:00:00,74.826,74.944,2019-12-03 06:00:00,74.79,73.28,75.95153846153848,2019-12-12 22:00:00,75.95153846153848,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,58.68333333333323,1.0,30,0.9,1.3,4
M,ALL,H4,H4,GBPUSD,short,2019-10-01,2019-11-01,1.29411,1.30126,0.00714999999999999,2019-10-21 09:00:00,2019-10-21 13:00:00,1.30089,1.30126,2019-12-03 10:00:00,1.2997,1.28696,1.3101207575757576,2019-12-04 10:00:00,1.3101207575757576,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,104.2075757575758,1.0,30,0.9,1.3,5
M,ALL,H4,H4,GBPUSD,short,2019-04-01,2019-05-01,1.30339,1.31963,0.016240000000000032,2019-05-03 17:00:00,2019-05-05 21:00:00,1.31746,1.31758,2019-12-09 06:00:00,1.31548,1.28715,1.3372723076923076,2019-12-12 22:00:00,1.3372723076923076,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,100.3378787878789,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDCHF,long,2019-11-01,2019-12-02,0.66884,0.67626,0.007419999999999982,2019-12-18 06:00:00,2019-12-18 10:00:00,0.6707,0.67124,2020-01-06 14:00:00,0.67149,0.68368,0.662113076923077,2020-01-21 22:00:00,0.662113076923077,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,45.33787878787886,1.0,30,0.9,1.3,1
M,ALL,H4,H4,AUDNZD,long,2019-07-01,2019-08-01,1.02644,1.04355,0.01710999999999996,2019-08-06 21:00:00,2019-08-07 01:00:00,1.03376,1.03443,2020-01-07 10:00:00,1.03522,1.06066,1.0156507692307692,2020-02-06 10:00:00,1.04312,win,0.40369496855346154,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,47.49848484848474,1.0,30,0.9,1.3,2
M,ALL,H4,H4,GBPAUD,short,2019-11-01,2019-12-02,1.91171,1.95234,0.040629999999999944,2019-12-17 02:00:00,2019-12-17 06:00:00,1.93528,1.93652,2020-01-28 02:00:00,1.93044,1.87108,1.9761015384615384,2020-02-26 06:00:00,1.9761015384615384,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,144.8363636363638,1.0,30,0.9,1.3,2
M,ALL,H4,H4,USDCAD,short,2019-11-01,2019-12-02,1.32782,1.33278,0.0049600000000000755,2019-11-20 14:00:00,2019-11-20 18:00:00,1.33266,1.33278,2020-02-10 14:00:00,1.33234,1.32286,1.3396323076923078,2020-02-17 10:00:00,1.32286,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,49.15227272727279,1.0,30,0.9,1.3,2
M,ALL,H4,H4,NZDCHF,long,2015-08-03,2015-09-01,0.56544,0.61338,0.04793999999999998,2015-08-24 17:00:00,2015-08-24 21:00:00,0.599745,0.602755,2020-02-28 02:00:00,0.60349,0.66132,0.5590053846153845,2020-03-09 01:00:00,0.5590053846153845,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,45.05681818181825,1.0,30,0.9,1.3,1
M,ALL,H4,H4,CHFJPY,short,2020-01-01,2020-02-03,112.47,114.389,1.918999999999997,2020-02-26 22:00:00,2020-02-27 02:00:00,113.238,113.254,2020-03-02 22:00:00,112.814,110.551,114.5809,2020-03-09 01:00:00,110.551,win,1.2807742373648663,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,58.25075757575758,1.0,30,0.9,1.3,2
M,ALL,H4,H4,GBPCHF,long,2019-08-01,2019-09-02,1.16756,1.20361,0.03605000000000014,2019-08-13 09:00:00,2019-08-13 13:00:00,1.16756,1.16814,2020-03-13 17:00:00,1.16853,1.2396600000000002,1.1138146153846153,2020-03-18 21:00:00,1.1138146153846153,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,108.6469696969696,1.0,30,0.9,1.3,1
M,ALL,H4,H4,USDCAD,short,2016-01-01,2016-02-01,1.39748,1.46903,0.07155,2016-01-20 06:00:00,2016-01-20 10:00:00,1.466485,1.46903,2020-03-19 01:00:00,1.46227,1.32593,1.567146923076923,2020-04-19 21:00:00,1.40029,win,0.5909784362622852,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,80.78181818181825,1.0,30,0.9,1.3,1
M,ALL,H4,H4,EURUSD,long,2020-02-03,2020-03-02,1.06361,1.10277,0.039160000000000084,2020-03-30 09:00:00,2020-03-30 13:00:00,1.101,1.10128,2020-04-01 01:00:00,1.10168,1.1419300000000001,1.059694,2020-05-01 01:00:00,1.09459,loss,-0.16886581241366236,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,92.13484848484865,1.0,30,0.9,1.3,2
M,ALL,H4,H4,CADJPY,long,2020-03-02,2020-04-01,73.812,76.474,2.662000000000006,2020-04-27 09:00:00,2020-04-27 13:00:00,76.048,76.092,2020-05-01 09:00:00,76.112,79.13600000000001,73.5458,2020-05-31 21:00:00,78.307,win,0.8553503234354344,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,114.5954545454545,1.0,30,0.9,1.3,1
M,ALL,H4,H4,CADCHF,long,2020-03-02,2020-04-01,0.66057,0.68348,0.022909999999999986,2020-04-22 01:00:00,2020-04-22 05:00:00,0.68138,0.68164,2020-05-01 13:00:00,0.6819,0.70639,0.658279,2020-05-27 09:00:00,0.70639,win,1.0367892976588633,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,80.40757575757574,1.0,30,0.9,1.3,2
M,ALL,H4,H4,GBPJPY,long,2020-03-02,2020-04-01,124.044,133.542,9.498000000000005,2020-03-26 05:00:00,2020-03-26 09:00:00,130.625,130.698,2020-05-06 21:00:00,130.817,143.04000000000002,121.4146923076923,2020-06-07 21:00:00,138.842,win,0.8535138672993534,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,186.814393939394,1.0,30,0.9,1.3,3
M,ALL,H4,H4,GBPCHF,long,2020-03-02,2020-04-01,1.11162,1.19336,0.08173999999999992,2020-04-21 13:00:00,2020-04-21 17:00:00,1.18702,1.18995,2020-05-12 13:00:00,1.19145,1.2751,1.1034460000000001,2020-06-11 13:00:00,1.19128,loss,-0.00193173037589205,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,142.6939393939394,1.0,30,0.9,1.3,4
M,ALL,H4,H4,GBPUSD,long,2020-03-02,2020-04-01,1.14116,1.24156,0.10040000000000004,2020-03-27 05:00:00,2020-03-27 09:00:00,1.21447,1.21604,2020-05-15 09:00:00,1.21812,1.34196,1.1228584615384616,2020-06-14 21:00:00,1.25402,win,0.3768572351421171,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,168.4249999999998,1.0,30,0.9,1.3,5
M,ALL,H4,H4,NZDUSD,long,2020-03-02,2020-04-01,0.54694,0.59616,0.04922000000000004,2020-04-22 21:00:00,2020-04-23 01:00:00,0.59106,0.59262,2020-05-15 13:00:00,0.59278,0.6453800000000001,0.542018,2020-06-04 13:00:00,0.6453800000000001,win,1.036208187226668,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,105.3181818181818,1.0,30,0.9,1.3,6
M,ALL,H4,H4,EURNZD,long,2020-04-01,2020-05-01,1.76058,1.78742,0.026839999999999975,2020-05-28 01:00:00,2020-05-28 05:00:00,1.77673,1.78006,2020-06-01 05:00:00,1.78588,1.81426,1.757110303030303,2020-06-02 13:00:00,1.757110303030303,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,287.6969696969696,1.0,30,0.9,1.3,5
M,ALL,H4,H4,EURCAD,long,2020-04-01,2020-05-01,1.50537,1.52728,0.021909999999999874,2020-05-27 05:00:00,2020-05-27 09:00:00,1.50552,1.50768,2020-06-02 01:00:00,1.50795,1.5491899999999998,1.476226923076923,2020-07-02 01:00:00,1.52978,win,0.6881425800194001,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,182.1424242424243,1.0,30,0.9,1.3,6
M,ALL,H4,H4,USDCHF,long,2020-03-02,2020-04-01,0.91819,0.96107,0.04288000000000003,2020-03-30 05:00:00,2020-03-30 09:00:00,0.95392,0.95485,2020-06-04 17:00:00,0.95554,1.0039500000000001,0.913902,2020-07-05 21:00:00,0.94522,loss,-0.24785052115855727,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,90.05000000000003,1.0,30,0.9,1.3,5
M,ALL,H4,H4,EURUSD,short,2020-03-02,2020-04-01,1.10336,1.14963,0.04627000000000003,2020-03-10 09:00:00,2020-03-10 13:00:00,1.13898,1.13944,2020-06-10 17:00:00,1.13751,1.0570899999999999,1.1993715384615387,2020-07-10 17:00:00,1.12998,win,0.12172345187764273,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,111.4939393939395,1.0,30,0.9,1.3,5
M,ALL,H4,H4,EURCHF,short,2020-05-01,2020-06-01,1.06748,1.09155,0.024070000000000036,2020-06-23 09:00:00,2020-06-23 13:00:00,1.07012,1.07114,2020-07-13 13:00:00,1.06906,1.04341,1.093957,2020-08-12 13:00:00,1.07529,loss,-0.25023095152026903,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,46.61515151515152,1.0,30,0.9,1.3,1
