mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips
W,INNER,H4,H4,EURNZD,long,2016-10-31,2016-11-07,1.48497,1.52039,0.03542000000000001,2016-11-10 14:00:00,2016-11-10 18:00:00,1.505635,1.50638,2016-11-14 22:00:00,1.510635,1.55581,1.4667732575757577,2017-01-30 10:00:00,1.4667732575757577,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,438.6174242424232
W,INNER,H4,H4,EURNZD,long,2022-10-03,2022-10-10,1.70723,1.7375,0.03027000000000002,2022-10-06 01:00:00,2022-10-06 05:00:00,1.70723,1.70979,2022-10-23 21:00:00,1.71009,1.76777,1.6558515151515152,2022-11-30 14:00:00,1.6558515151515152,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,542.3848484848486
W,INNER,H4,H4,EURNZD,short,2019-08-05,2019-08-12,1.73188,1.75748,0.025599999999999845,2019-08-07 01:00:00,2019-08-07 05:00:00,1.75282,1.75748,2019-08-25 21:00:00,1.74664,1.7062800000000002,1.778936212121212,2019-09-12 09:00:00,1.7062800000000002,win,1.2496821561774212,wickdiffs_W_H4_INNER_20260102_165320.csv,322.9621212121212
W,INNER,H4,H4,GBPAUD,short,2017-10-23,2017-10-30,1.70986,1.73682,0.026960000000000095,2017-10-31 17:00:00,2017-10-31 21:00:00,1.73614,1.73682,2017-11-15 06:00:00,1.7309,1.6828999999999998,1.7756229545454547,2017-11-29 14:00:00,1.7756229545454547,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,447.2295454545455
W,INNER,H4,H4,GBPCAD,long,2019-09-02,2019-09-09,1.59582,1.61736,0.021539999999999893,2019-09-03 05:00:00,2019-09-03 09:00:00,1.59582,1.59918,2022-04-28 09:00:00,1.59963,1.6388999999999998,1.566440909090909,2022-06-13 09:00:00,1.566440909090909,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,331.89090909090964
W,INNER,H4,H4,GBPCAD,long,2021-12-06,2021-12-13,1.66408,1.68813,0.024049999999999905,2021-12-10 06:00:00,2021-12-10 10:00:00,1.67581,1.6782,2022-03-06 22:00:00,1.67961,1.7121799999999998,1.6482292424242424,2022-03-25 13:00:00,1.6482292424242424,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,313.8075757575758
W,INNER,H4,H4,GBPCAD,short,2020-03-02,2020-03-09,1.75157,1.80563,0.05406,2020-03-11 21:00:00,2020-03-12 01:00:00,1.7682,1.77414,2020-03-31 13:00:00,1.75873,1.69751,1.8171519696969696,2020-05-21 05:00:00,1.69751,win,1.047893460585861,wickdiffs_W_H4_INNER_20260102_165320.csv,584.2196969696964
W,INNER,H4,H4,GBPCAD,short,2020-03-30,2020-04-06,1.74263,1.77998,0.037349999999999994,2020-04-02 09:00:00,2020-04-02 13:00:00,1.76826,1.76938,2020-04-15 13:00:00,1.76722,1.70528,1.8310512121212121,2020-05-17 21:00:00,1.70528,win,0.9703716715010731,wickdiffs_W_H4_INNER_20260102_165320.csv,638.3121212121207
W,INNER,H4,H4,GBPCHF,long,2024-07-29,2024-08-05,1.07432,1.09807,0.02375000000000016,2024-08-08 05:00:00,2024-08-08 09:00:00,1.08576,1.0892,2025-04-08 09:00:00,1.08968,1.1218200000000003,1.066449393939394,2025-04-10 21:00:00,1.066449393939394,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,232.30606060606073
W,INNER,H4,H4,GBPCHF,long,2024-10-28,2024-11-04,1.11074,1.1254,0.014659999999999895,2024-10-31 13:00:00,2024-10-31 17:00:00,1.11074,1.11232,2024-11-22 06:00:00,1.11238,1.1400599999999999,1.0889286363636363,2025-02-13 06:00:00,1.1400599999999999,win,1.1803151590332015,wickdiffs_W_H4_INNER_20260102_165320.csv,234.51363636363584
