mode,wd_variant,wd_entry_ltf,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,planned_rr,wickdiff_file,dyn_min_sl_pips,VOL
M,ALL,H1,H1,H4,AUDUSD,long,2018-06-01,2018-07-02,0.73106,0.7407,0.009639999999999982,2018-07-30 06:00:00,2018-07-30 07:00:00,0.73896,0.7391,2018-08-01 13:00:00,0.73953,0.75034,0.7300960000000001,2018-08-10 05:00:00,0.7300960000000001,loss,-1.0,1.1458554165783392,wickdiffs_M_H1_ALL_20260126_192005.csv,63.40757575757563,1.0
M,ALL,H4,H4,H4,AUDUSD,long,2018-12-03,2019-01-01,0.6725,0.70504,0.03254000000000001,2019-01-04 10:00:00,2019-01-04 14:00:00,0.70262,0.70345,2019-03-06 02:00:00,0.70362,0.73758,0.669246,2019-08-07 01:00:00,0.669246,loss,-1.0,0.9879560132658397,wickdiffs_M_H4_ALL_20260121_202249.csv,62.93636363636358,1.0
M,ALL,H1,H1,H4,AUDUSD,long,2019-08-01,2019-09-02,0.66775,0.6736,0.005850000000000022,2019-09-03 12:00:00,2019-09-03 13:00:00,0.67284,0.6729,2019-10-01 01:00:00,0.67322,0.67945,0.667165,2019-10-02 09:00:00,0.667165,loss,-1.0,1.0289017341040336,wickdiffs_M_H1_ALL_20260126_192005.csv,45.38030303030293,1.0
M,ALL,H4,H4,H4,AUDUSD,long,2022-04-01,2022-05-02,0.6829,0.7061,0.0232,2022-05-25 09:00:00,2022-05-25 13:00:00,0.70356,0.70398,2022-06-10 13:00:00,0.70466,0.7293,0.68058,2022-07-01 05:00:00,0.68058,loss,-1.0,1.0232558139534886,wickdiffs_M_H4_ALL_20260121_202249.csv,84.88939393939394,1.0
M,ALL,H1,H1,H4,AUDUSD,short,2016-09-01,2016-10-03,0.76593,0.77344,0.007510000000000017,2016-10-26 14:00:00,2016-10-26 15:00:00,0.76696,0.76704,2016-11-01 05:00:00,0.76646,0.75842,0.7741910000000001,2016-11-08 14:00:00,0.7741910000000001,loss,-1.0,1.039968956150563,wickdiffs_M_H1_ALL_20260126_192005.csv,70.54772727272736,1.0
M,ALL,H4,H4,H4,AUDUSD,short,2021-02-01,2021-03-01,0.77038,0.80072,0.030340000000000034,2021-03-22 13:00:00,2021-03-22 17:00:00,0.77548,0.77566,2021-04-15 05:00:00,0.77546,0.7400399999999999,0.803754,2021-07-16 13:00:00,0.7400399999999999,win,1.2518555170707644,1.2518555170707644,wickdiffs_M_H4_ALL_20260121_202249.csv,73.95909090909092,1.0
M,ALL,H1,H1,H4,AUDUSD,short,2024-03-01,2024-04-01,0.6516,0.66677,0.015170000000000017,2024-04-26 13:00:00,2024-04-26 14:00:00,0.65482,0.65494,2024-05-02 05:00:00,0.6537,0.6364299999999999,0.668287,2024-05-15 13:00:00,0.668287,loss,-1.0,1.1839308973743736,wickdiffs_M_H1_ALL_20260126_192005.csv,53.030303030303,1.0
M,ALL,H4,H4,H4,CADCHF,long,2015-12-01,2016-01-01,0.6804,0.722735,0.04233500000000001,2016-01-27 18:00:00,2016-01-27 22:00:00,0.71631,0.71893,2016-02-05 10:00:00,0.7216,0.76507,0.6761665,2016-04-20 13:00:00,0.76507,win,0.9567829905246128,0.9567829905246128,wickdiffs_M_H4_ALL_20260121_202249.csv,92.65681818181822,1.0
M,ALL,H1,H1,H4,CADCHF,long,2016-10-03,2016-11-01,0.70614,0.737645,0.031505000000000005,2016-11-14 16:00:00,2016-11-14 17:00:00,0.734215,0.7344,2017-03-27 13:00:00,0.737035,0.76915,0.7029894999999999,2017-07-27 09:00:00,0.76915,win,0.9432964708992362,0.9432964708992362,wickdiffs_M_H1_ALL_20260126_192005.csv,54.31212121212118,1.0
M,ALL,H1,H1,H4,CADCHF,long,2018-02-01,2018-03-01,0.72243,0.73621,0.013780000000000014,2018-03-28 02:00:00,2018-03-28 03:00:00,0.73474,0.73493,2018-09-06 09:00:00,0.73495,0.74999,0.721052,2018-09-19 17:00:00,0.74999,win,1.082170096416757,1.082170096416757,wickdiffs_M_H1_ALL_20260126_192005.csv,51.58181818181816,1.0
M,ALL,H4,H4,H4,CADCHF,long,2018-06-01,2018-07-02,0.73967,0.75416,0.014490000000000003,2018-06-29 09:00:00,2018-06-29 13:00:00,0.7483,0.7508,2018-08-29 13:00:00,0.75236,0.76865,0.738221,2018-09-05 05:00:00,0.738221,loss,-1.0,1.152132399745386,wickdiffs_M_H4_ALL_20260121_202249.csv,54.28787878787878,1.0
M,ALL,H1,H1,H4,CADCHF,long,2020-03-02,2020-04-01,0.66057,0.68348,0.022909999999999986,2020-04-21 09:00:00,2020-04-21 10:00:00,0.68044,0.6808,2020-05-01 13:00:00,0.6819,0.70639,0.658279,2020-05-27 09:00:00,0.70639,win,1.0367892976588633,1.0367892976588633,wickdiffs_M_H1_ALL_20260126_192005.csv,80.40757575757574,1.0
