mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,wickdiff_file,dyn_min_sl_pips,VOL,wd_special,active_trades_at_entry
W,ALL,H4,H4,EURGBP,short,2024-02-12,2024-02-19,0.85527,0.85782,0.0025500000000000522,2024-02-22 10:00:00,2024-02-22 14:00:00,0.85716,0.85719,2024-03-01 14:00:00,0.85634,0.8527199999999999,0.8596089393939393,2024-03-07 10:00:00,0.8527199999999999,win,1.1073928157589998,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,32.68939393939397,1.0,,1
W,ALL,H4,H4,CADCHF,short,2024-03-25,2024-04-01,0.66566,0.67216,0.00649999999999995,2024-04-05 05:00:00,2024-04-05 09:00:00,0.66682,0.6677,2024-04-08 09:00:00,0.66621,0.6591600000000001,0.67281,2024-04-17 05:00:00,0.6591600000000001,win,1.0681818181817933,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,36.74848484848481,1.0,,1
W,ALL,H4,H4,GBPNZD,long,2024-04-08,2024-04-15,2.08573,2.097,0.011270000000000113,2024-04-11 21:00:00,2024-04-12 01:00:00,2.0892,2.09054,2024-04-22 01:00:00,2.09532,2.10827,2.0835233333333334,2024-04-30 01:00:00,2.10827,win,1.097767730997458,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,117.9666666666667,1.0,,1
W,ALL,H4,H4,GBPCHF,short,2022-08-01,2022-08-08,1.16059,1.1723,0.011709999999999887,2022-08-05 13:00:00,2022-08-05 17:00:00,1.16259,1.16284,2024-05-22 05:00:00,1.16187,1.1488800000000001,1.173471,2024-05-31 01:00:00,1.1488800000000001,win,1.1197310576674309,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,60.06212121212117,1.0,WD-INV-VAL,1
W,ALL,H4,H4,EURCHF,short,2023-03-27,2023-04-03,0.99226,0.99906,0.006799999999999917,2023-04-04 17:00:00,2023-04-04 21:00:00,0.9929,0.99324,2024-05-24 09:00:00,0.99256,0.9854600000000001,0.99974,2024-05-30 01:00:00,0.9854600000000001,win,0.9888579387186518,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,45.73181818181821,1.0,,2
W,ALL,H4,H4,EURUSD,short,2024-07-08,2024-07-15,1.08854,1.09482,0.006279999999999841,2024-07-19 09:00:00,2024-07-19 13:00:00,1.08912,1.08942,2024-07-22 05:00:00,1.08881,1.0822600000000002,1.095448,2024-07-29 09:00:00,1.0822600000000002,win,0.9867429948779619,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,52.66060606060602,1.0,,1
W,ALL,H4,H4,AUDNZD,short,2024-07-15,2024-07-22,1.11248,1.1156,0.0031200000000000117,2024-07-26 09:00:00,2024-07-26 13:00:00,1.11332,1.11364,2024-07-29 05:00:00,1.11308,1.10936,1.1171612121212122,2024-07-30 13:00:00,1.10936,win,0.9114939114939542,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,40.81212121212114,1.0,,2
W,ALL,H4,H4,GBPJPY,long,2024-08-05,2024-08-12,180.102,186.973,6.871000000000009,2024-08-09 09:00:00,2024-08-09 13:00:00,186.476,186.567,2024-09-06 13:00:00,186.896,193.84400000000002,179.4149,2024-09-26 13:00:00,193.84400000000002,win,0.9287404258732055,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,204.5560606060608,1.0,,1
W,ALL,H4,H4,CADJPY,long,2024-07-29,2024-08-05,101.66,105.544,3.8840000000000003,2024-08-06 17:00:00,2024-08-06 21:00:00,104.588,104.7,2024-09-06 13:00:00,104.984,109.428,101.27159999999999,2024-10-04 09:00:00,109.428,win,1.197069281327443,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,119.7424242424242,1.0,,2
W,ALL,H4,H4,EURCHF,long,2024-09-23,2024-09-30,0.93337,0.9384,0.005029999999999979,2024-10-03 01:00:00,2024-10-03 05:00:00,0.9368,0.93724,2024-10-07 13:00:00,0.93796,0.94343,0.9319265151515151,2024-11-01 05:00:00,0.94343,win,0.9066070666231361,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,60.33484848484837,1.0,,1
W,ALL,H4,H4,GBPCHF,short,2024-09-30,2024-10-07,1.12599,1.13392,0.007929999999999993,2024-10-06 21:00:00,2024-10-07 01:00:00,1.12702,1.12781,2024-10-14 13:00:00,1.12685,1.11806,1.1358275757575758,2024-10-31 13:00:00,1.11806,win,0.9791061905083214,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,89.77575757575752,1.0,,2
W,ALL,H4,H4,EURGBP,long,2022-04-11,2022-04-18,0.82498,0.82837,0.003390000000000004,2022-04-15 13:00:00,2022-04-15 17:00:00,0.82714,0.82723,2024-11-11 10:00:00,0.82757,0.83176,0.823940606060606,2024-11-12 14:00:00,0.83176,win,1.1544627202137505,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,36.29393939393939,1.0,WD-INV-VAL,1
W,ALL,H4,H4,AUDCHF,short,2024-11-04,2024-11-11,0.57683,0.58332,0.006489999999999996,2024-11-13 02:00:00,2024-11-13 06:00:00,0.57695,0.57698,2024-11-19 22:00:00,0.57688,0.57034,0.583969,2024-12-04 02:00:00,0.57034,win,0.9225560727888248,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,49.51515151515141,1.0,,1
W,ALL,H4,H4,AUDJPY,short,2024-12-23,2024-12-30,98.044,98.734,0.6899999999999977,2024-12-30 02:00:00,2024-12-30 06:00:00,98.606,98.734,2025-01-06 10:00:00,98.51,97.354,99.57865151515152,2025-01-10 14:00:00,97.354,win,1.0817371085054854,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,106.8651515151515,1.0,,1
W,ALL,H4,H4,EURAUD,long,2024-12-30,2025-01-06,1.64906,1.65877,0.009710000000000107,2025-01-06 10:00:00,2025-01-06 14:00:00,1.65417,1.65424,2025-01-14 06:00:00,1.65742,1.6684800000000002,1.6466303030303029,2025-01-27 10:00:00,1.6684800000000002,win,1.0250519575352737,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,107.8969696969697,1.0,,1
W,ALL,H4,H4,AUDNZD,long,2025-01-06,2025-01-13,1.10206,1.10578,0.0037199999999999456,2025-01-15 06:00:00,2025-01-15 10:00:00,1.10396,1.10448,2025-01-20 22:00:00,1.10491,1.1095,1.1006009090909092,2025-02-10 06:00:00,1.1095,win,1.0651898734176868,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,43.09090909090929,1.0,,2
W,ALL,H4,H4,NZDCHF,long,2025-01-27,2025-02-03,0.50584,0.5118,0.005960000000000076,2025-02-06 02:00:00,2025-02-06 06:00:00,0.51102,0.51153,2025-02-13 06:00:00,0.5118,0.5177600000000001,0.5052439999999999,2025-02-19 06:00:00,0.5177600000000001,win,0.9090909090909045,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,37.27424242424237,1.0,,1
W,ALL,H4,H4,EURAUD,long,2025-02-03,2025-02-10,1.63934,1.6488,0.009460000000000024,2025-02-11 22:00:00,2025-02-12 02:00:00,1.64314,1.64408,2025-02-18 02:00:00,1.6448,1.65826,1.6343492424242425,2025-02-25 14:00:00,1.65826,win,1.2879449075752105,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,104.5075757575758,1.0,,2
W,ALL,H4,H4,NZDJPY,long,2025-02-24,2025-03-03,83.149,84.424,1.2750000000000057,2025-03-07 10:00:00,2025-03-07 14:00:00,83.778,83.99,2025-03-10 13:00:00,84.23,85.69900000000001,83.0215,2025-03-16 21:00:00,85.69900000000001,win,1.2155564749689758,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,95.29848484848488,1.0,,1
W,ALL,H4,H4,NZDUSD,short,2025-03-10,2025-03-17,0.57457,0.58314,0.008569999999999967,2025-03-21 05:00:00,2025-03-21 09:00:00,0.57613,0.57677,2025-03-26 09:00:00,0.57501,0.5660000000000001,0.583997,2025-03-31 13:00:00,0.5660000000000001,win,1.0025592522532543,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,52.06060606060613,1.0,,1
W,ALL,H4,H4,USDCAD,short,2025-03-10,2025-03-17,1.43724,1.45215,0.014909999999999979,2025-03-20 09:00:00,2025-03-20 13:00:00,1.43912,1.44018,2025-03-31 13:00:00,1.4376,1.42233,1.453641,2025-04-02 21:00:00,1.42233,win,0.9519356648587944,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,98.54696969696975,1.0,,1
W,ALL,H4,H4,EURUSD,short,2025-04-14,2025-04-21,1.13973,1.15734,0.017610000000000126,2025-04-23 05:00:00,2025-04-23 09:00:00,1.14154,1.14401,2025-04-28 13:00:00,1.14115,1.1221199999999998,1.1591010000000002,2025-05-08 13:00:00,1.1221199999999998,win,1.0601080719737213,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,102.2712121212121,1.0,,1
W,ALL,H4,H4,GBPNZD,long,2025-04-21,2025-04-28,2.21379,2.22882,0.015029999999999877,2025-04-25 01:00:00,2025-04-25 05:00:00,2.21914,2.2219,2025-05-05 01:00:00,2.22526,2.2438499999999997,2.205815606060606,2025-05-08 09:00:00,2.2438499999999997,win,0.9560596261288826,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,194.4439393939392,1.0,,2
W,ALL,H4,H4,GBPUSD,short,2025-04-21,2025-04-28,1.33068,1.34442,0.013739999999999863,2025-05-01 05:00:00,2025-05-01 09:00:00,1.33333,1.33457,2025-05-05 09:00:00,1.3331,1.3169400000000002,1.345794,2025-05-12 05:00:00,1.3169400000000002,win,1.2730423822278045,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,99.68333333333352,1.0,,3
W,ALL,H4,H4,EURCHF,short,2025-05-12,2025-05-19,0.93654,0.94214,0.005599999999999938,2025-05-19 17:00:00,2025-05-19 21:00:00,0.93862,0.93863,2025-05-27 09:00:00,0.9382,0.9309400000000001,0.9453230303030303,2025-06-13 01:00:00,0.9309400000000001,win,1.019229132987314,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,71.23030303030296,1.0,WD-INV-VAL,1
W,ALL,H4,H4,USDCHF,short,2025-05-26,2025-06-02,0.82235,0.83481,0.012460000000000027,2025-06-06 09:00:00,2025-06-06 13:00:00,0.82418,0.82484,2025-06-10 01:00:00,0.82253,0.80989,0.836056,2025-06-12 21:00:00,0.80989,win,0.9344965252107016,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,90.15909090909084,1.0,,2
W,ALL,H4,H4,GBPJPY,short,2025-07-14,2025-07-21,198.668,199.976,1.3079999999999927,2025-07-22 05:00:00,2025-07-22 09:00:00,199.13,199.292,2025-07-28 09:00:00,198.95,197.36,200.40548484848483,2025-07-31 01:00:00,197.36,win,1.0924194790864035,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,145.5484848484852,1.0,,1
W,ALL,H4,H4,AUDCAD,long,2025-08-18,2025-08-25,0.8904,0.89748,0.007080000000000086,2025-08-27 05:00:00,2025-08-27 09:00:00,0.89524,0.89576,2025-09-02 05:00:00,0.89686,0.9045600000000001,0.8896919999999999,2025-09-05 09:00:00,0.9045600000000001,win,1.0742187500000115,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,50.1515151515151,1.0,WD-INV-VAL,1
W,ALL,H4,H4,EURGBP,long,2025-08-25,2025-09-01,0.86098,0.86654,0.005560000000000009,2025-09-04 09:00:00,2025-09-04 13:00:00,0.86595,0.86614,2025-09-09 05:00:00,0.86639,0.8721,0.860424,2025-09-19 05:00:00,0.8721,win,0.9570901776734776,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,40.13484848484852,1.0,,1
W,ALL,H4,H4,EURJPY,long,2025-09-29,2025-10-06,172.268,175.216,2.9480000000000075,2025-10-06 09:00:00,2025-10-06 13:00:00,174.969,175.06,2025-10-17 05:00:00,175.204,178.16400000000002,171.9732,2025-10-27 13:00:00,178.16400000000002,win,0.9161817506499916,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,100.9151515151512,1.0,,1
W,ALL,H4,H4,AUDUSD,short,2025-10-27,2025-11-03,0.65446,0.66178,0.007319999999999993,2025-11-03 02:00:00,2025-11-03 06:00:00,0.65602,0.65625,2025-11-12 22:00:00,0.65578,0.64714,0.662512,2025-11-18 02:00:00,0.64714,win,1.2834224598930528,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,47.36666666666676,1.0,,1
