mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
2W,D1,GBPCAD,short,2019-04-29,2019-05-13,1.7439,1.77288,0.028980000000000006,2019-05-03,2019-05-06,1.76904,1.77288,2019-12-13,1.7553,1.71492,1.7824006711409397,2019-12-18,1.71492,win,1.49
2W,D1,GBPCHF,short,2017-09-11,2017-09-25,1.30846,1.31973,0.011270000000000113,2017-09-21,2017-09-22,1.31864,1.31973,2017-10-30,1.31334,1.2971899999999998,1.3241789261744967,2017-10-31,1.3241789261744967,loss,-1.0
2W,D1,GBPCHF,short,2017-10-23,2017-11-06,1.30847,1.333,0.02452999999999994,2017-11-01,2017-11-02,1.32948,1.333,2017-12-04,1.327615,1.28394,1.3569270805369127,2018-04-10,1.3569270805369127,loss,-1.0
2W,D1,GBPCHF,short,2017-12-04,2017-12-18,1.32033,1.34696,0.02662999999999993,2017-12-26,2017-12-27,1.32495,1.32914,2018-01-05,1.32248,1.2937,1.349623,2018-02-09,1.2937,win,1.0603102088936416
2W,D1,GBPCHF,short,2018-10-08,2018-10-22,1.30171,1.3116,0.009890000000000176,2018-10-11,2018-10-12,1.31052,1.3116,2018-11-05,1.31008,1.2918199999999997,1.322335033557047,2018-11-15,1.2918199999999997,win,1.49
2W,D1,GBPCHF,short,2019-10-14,2019-10-28,1.27586,1.28948,0.013619999999999965,2019-10-29,2019-10-30,1.28138,1.28286,2019-11-11,1.27692,1.26224,1.290842,2019-11-27,1.290842,loss,-1.0
2W,D1,GBPJPY,long,2015-07-20,2015-08-03,191.02,193.502,2.4819999999999993,2015-07-27,2015-07-28,191.02,191.4575,2015-08-21,191.481,195.984,188.45885234899328,2015-08-24,188.45885234899328,loss,-1.0
2W,D1,GBPJPY,short,2019-01-21,2019-02-04,143.23,144.846,1.6160000000000139,2019-01-25,2019-01-28,144.733,144.846,2019-02-20,144.667,141.61399999999998,146.71599328859062,2019-02-26,146.71599328859062,loss,-1.0
2W,D1,GBPNZD,long,2015-07-20,2015-08-03,2.315945,2.37012,0.05417499999999986,2015-08-07,2015-08-10,2.3351,2.338425,2015-08-21,2.34756,2.424295,2.29606,2015-08-24,2.424295,win,1.49
2W,D1,GBPNZD,short,2017-10-09,2017-10-23,1.8947,1.94327,0.04857,2017-10-31,2017-11-01,1.94262,1.94327,2017-11-17,1.93868,1.84613,2.0007940939597315,2018-09-11,2.0007940939597315,loss,-1.0
2W,D1,GBPNZD,short,2019-04-29,2019-05-13,1.97015,2.00238,0.03222999999999998,2019-05-13,2019-05-14,1.9744,1.97993,2019-09-18,1.97416,1.93792,2.0056030000000002,2019-10-08,1.93792,win,1.1525617784562365
2W,D1,GBPNZD,short,2019-10-14,2019-10-28,2.02048,2.05596,0.035479999999999734,2019-10-29,2019-10-30,2.03181,2.03242,2019-11-12,2.02901,1.9850000000000003,2.0595079999999997,2019-12-12,1.9850000000000003,win,1.4430454456029937
2W,D1,GBPUSD,long,2015-06-22,2015-07-06,1.53306,1.55702,0.02395999999999998,2015-07-13,2015-07-14,1.545095,1.54815,2015-07-24,1.55117,1.58098,1.530664,2015-08-25,1.58098,win,1.4537208621866888
2W,D1,GBPUSD,long,2018-06-18,2018-07-02,1.30501,1.32081,0.015800000000000036,2018-06-28,2018-06-29,1.30501,1.30682,2018-07-18,1.30712,1.33661,1.2873280536912752,2018-08-08,1.2873280536912752,loss,-1.0
2W,D1,GBPUSD,long,2019-05-13,2019-05-27,1.25592,1.2713,0.015380000000000171,2019-05-30,2019-05-31,1.25592,1.25807,2019-06-14,1.25897,1.2866800000000003,1.2403726845637582,2019-07-16,1.2403726845637582,loss,-1.0
2W,D1,GBPUSD,long,2019-08-05,2019-08-19,1.20154,1.21466,0.01312000000000002,2019-08-09,2019-08-12,1.20154,1.20241,2019-09-03,1.2086,1.22778,1.1957275167785233,2019-09-05,1.22778,win,1.49
