wd_variant,mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
INN_WICK,2W,D1,EURCHF,short,2020-08-03,2020-08-17,1.07658,1.08494,0.008359999999999923,2020-08-19,2020-08-20,1.0842,1.08494,2020-09-01,1.08318,1.0682200000000002,1.0932202684563759,2020-10-28,1.0682200000000002,win,1.49
INN_WICK,2W,D1,EURGBP,long,2017-10-23,2017-11-06,0.87332,0.88781,0.014490000000000003,2017-11-07,2017-11-08,0.87916,0.8799,2017-11-30,0.879955,0.9023,0.864958355704698,2018-04-12,0.864958355704698,loss,-1.0
INN_WICK,2W,D1,EURGBP,long,2020-04-27,2020-05-11,0.8671,0.87371,0.006610000000000005,2020-05-05,2020-05-06,0.86908,0.86984,2021-02-16,0.87078,0.88032,0.8643773154362416,2021-02-18,0.8643773154362416,loss,-1.0
INN_WICK,2W,D1,EURGBP,long,2020-09-28,2020-10-12,0.90072,0.90681,0.00609000000000004,2020-10-21,2020-10-22,0.90116,0.90146,2020-10-29,0.90299,0.9129,0.8963389932885905,2020-11-04,0.8963389932885905,loss,-1.0
INN_WICK,2W,D1,EURGBP,long,2022-10-10,2022-10-24,0.8572,0.87311,0.01591000000000009,2022-10-28,2022-10-31,0.8572,0.85726,2022-11-24,0.85951,0.8890200000000001,0.8397046308724831,2023-01-12,0.8890200000000001,win,1.49
INN_WICK,2W,D1,EURGBP,long,2024-11-18,2024-12-02,0.82252,0.83038,0.007859999999999978,2024-12-11,2024-12-12,0.82252,0.82272,2024-12-19,0.82889,0.83824,0.8217340000000001,2025-01-09,0.83824,win,1.3065958636109625
INN_WICK,2W,D1,EURGBP,short,2015-04-27,2015-05-11,0.72564,0.748335,0.02269500000000002,2015-05-15,2015-05-18,0.72826,0.72836,2015-06-02,0.726745,0.7029449999999999,0.7506045,2015-06-29,0.7029449999999999,win,0.9975062344139655
INN_WICK,2W,D1,EURGBP,short,2016-06-20,2016-07-04,0.83931,0.86285,0.023540000000000005,2016-07-13,2016-07-14,0.845105,0.847005,2016-07-29,0.84479,0.81577,0.865204,2016-08-12,0.865204,loss,-1.0
INN_WICK,2W,D1,EURGBP,short,2023-01-30,2023-02-13,0.88548,0.89791,0.012429999999999941,2023-02-16,2023-02-17,0.89096,0.89288,2023-03-09,0.8876,0.8730500000000001,0.899153,2023-03-15,0.8730500000000001,win,1.2594131394442825
INN_WICK,2W,D1,EURJPY,long,2015-01-19,2015-02-02,130.1565,132.666,2.5095000000000027,2015-01-30,2015-02-02,132.292,132.372,2015-03-05,132.489,135.1755,129.90555,2015-03-10,129.90555,loss,-1.0
INN_WICK,2W,D1,EURJPY,long,2017-01-02,2017-01-16,120.544,121.861,1.3170000000000073,2017-01-23,2017-01-24,121.135,121.206,2017-01-31,121.7955,123.17800000000001,120.4123,2017-02-06,120.4123,loss,-1.0
INN_WICK,2W,D1,EURJPY,long,2018-02-12,2018-02-26,129.352,131.404,2.0519999999999925,2018-03-08,2018-03-09,130.521,130.71,2018-03-15,130.843,133.456,129.0893087248322,2018-03-23,129.0893087248322,loss,-1.0
INN_WICK,2W,D1,EURJPY,long,2021-07-05,2021-07-19,128.598,129.958,1.3599999999999852,2021-07-27,2021-07-28,129.548,129.626,2021-08-02,129.778,131.31799999999998,128.46200000000002,2021-08-17,128.46200000000002,loss,-1.0
INN_WICK,2W,D1,EURJPY,long,2021-08-02,2021-08-16,127.936,129.298,1.3619999999999948,2021-08-19,2021-08-20,127.936,127.951,2021-09-22,128.344,130.66,126.78963758389261,2021-10-11,130.66,win,1.49
INN_WICK,2W,D1,EURJPY,long,2024-07-29,2024-08-12,154.414,159.889,5.475000000000023,2024-08-06,2024-08-07,157.296,157.671,2024-09-06,157.754,165.36400000000003,152.6466174496644,2024-10-28,165.36400000000003,win,1.49
INN_WICK,2W,D1,EURJPY,short,2018-08-13,2018-08-27,129.29,130.867,1.5769999999999982,2018-08-29,2018-08-30,130.85,130.867,2018-09-13,130.844,127.713,132.9453422818792,2018-09-21,132.9453422818792,loss,-1.0
INN_WICK,2W,D1,EURJPY,short,2019-12-09,2019-12-23,121.232,122.65,1.4180000000000064,2019-12-27,2019-12-30,122.487,122.504,2020-01-13,122.406,119.814,124.14559731543626,2020-01-28,119.814,win,1.49
INN_WICK,2W,D1,EURJPY,short,2022-12-05,2022-12-19,144.759,146.73,1.9710000000000036,2022-12-19,2022-12-20,145.496,145.838,2023-03-02,144.934,142.78799999999998,146.9271,2023-03-13,142.78799999999998,win,1.0767146655963158
INN_WICK,2W,D1,EURJPY,short,2024-04-08,2024-04-22,164.798,171.605,6.806999999999988,2024-04-30,2024-05-01,168.604,168.669,2024-05-13,168.558,157.991,175.64994630872482,2024-08-05,157.991,win,1.49
INN_WICK,2W,D1,EURNZD,long,2015-11-23,2015-12-07,1.58045,1.61319,0.03273999999999999,2015-12-16,2015-12-17,1.60239,1.604675,2015-12-22,1.61001,1.64593,1.577176,2016-01-07,1.64593,win,1.0939879393311787
INN_WICK,2W,D1,EURNZD,long,2018-03-26,2018-04-09,1.66738,1.68888,0.021499999999999853,2018-04-12,2018-04-13,1.66738,1.66889,2018-05-29,1.67177,1.7103799999999998,1.6458572483221479,2018-06-27,1.7103799999999998,win,1.49
INN_WICK,2W,D1,EURNZD,long,2019-12-23,2020-01-06,1.6619,1.6746,0.012700000000000156,2020-01-08,2020-01-09,1.66922,1.66936,2020-01-23,1.67075,1.6873000000000002,1.6596426174496641,2020-01-28,1.6873000000000002,win,1.4899999999999998
INN_WICK,2W,D1,EURNZD,long,2020-03-30,2020-04-13,1.7841,1.79554,0.011439999999999895,2020-04-23,2020-04-24,1.78969,1.79054,2020-04-27,1.79081,1.8069799999999998,1.7799576510067117,2020-04-29,1.7799576510067117,loss,-1.0
INN_WICK,2W,D1,EURNZD,long,2020-08-17,2020-08-31,1.74706,1.76563,0.018569999999999975,2020-09-02,2020-09-03,1.74706,1.74929,2020-09-18,1.75159,1.7842,1.7297040939597315,2020-09-24,1.7842,win,1.49
INN_WICK,2W,D1,EURNZD,long,2024-03-25,2024-04-08,1.7845,1.80228,0.01778000000000013,2024-04-11,2024-04-12,1.7845,1.78661,2024-05-03,1.7907,1.8200600000000002,1.7709953020134226,2024-05-22,1.7709953020134226,loss,-1.0
INN_WICK,2W,D1,EURNZD,short,2017-10-09,2017-10-23,1.69217,1.72163,0.02946000000000004,2017-10-25,2017-10-26,1.72119,1.72163,2017-11-15,1.714735,1.66271,1.7496511073825503,2018-01-09,1.66271,win,1.49
INN_WICK,2W,D1,EURNZD,short,2020-05-11,2020-05-25,1.7878,1.8265,0.03869999999999996,2020-05-29,2020-06-01,1.79483,1.79814,2020-08-12,1.79118,1.7491,1.83037,2020-09-03,1.7491,win,1.0737433018627158
INN_WICK,2W,D1,EURNZD,short,2023-05-22,2023-06-05,1.76723,1.78384,0.016610000000000014,2023-06-07,2023-06-08,1.77264,1.77367,2023-06-20,1.77022,1.75062,1.785501,2023-06-28,1.785501,loss,-1.0
INN_WICK,2W,D1,EURNZD,short,2023-06-19,2023-07-03,1.77764,1.80078,0.02313999999999994,2023-06-28,2023-06-29,1.798,1.80078,2023-07-19,1.78892,1.7545000000000002,1.8120206711409397,2023-08-08,1.8120206711409397,loss,-1.0
INN_WICK,2W,D1,EURNZD,short,2023-12-04,2023-12-18,1.7549,1.774,0.019100000000000117,2023-12-14,2023-12-15,1.77338,1.774,2024-01-16,1.77192,1.7357999999999998,1.796161610738255,2024-03-19,1.796161610738255,loss,-1.0
INN_WICK,2W,D1,EURUSD,long,2015-12-07,2015-12-21,1.07962,1.08657,0.006950000000000012,2015-12-17,2015-12-18,1.08026,1.0805,2016-01-04,1.08325,1.09352,1.0763573825503356,2016-01-05,1.0763573825503356,loss,-1.0
INN_WICK,2W,D1,EURUSD,long,2016-08-01,2016-08-15,1.104585,1.11621,0.011624999999999996,2016-08-11,2016-08-12,1.11314,1.113545,2016-08-30,1.114275,1.127835,1.1034225,2016-09-08,1.127835,win,1.2494816862474178
INN_WICK,2W,D1,EURUSD,long,2020-04-13,2020-04-27,1.07272,1.08232,0.009600000000000053,2020-05-06,2020-05-07,1.07666,1.0782,2020-05-14,1.08046,1.09192,1.0717599999999998,2020-05-18,1.09192,win,1.3172413793103248
INN_WICK,2W,D1,EURUSD,long,2023-09-25,2023-10-09,1.04485,1.05872,0.013870000000000049,2023-10-18,2023-10-19,1.05232,1.05282,2023-10-26,1.05639,1.0725900000000002,1.043463,2023-11-03,1.0725900000000002,win,1.2531909955906495
INN_WICK,2W,D1,EURUSD,long,2024-03-11,2024-03-25,1.07245,1.08077,0.008320000000000105,2024-04-01,2024-04-02,1.07245,1.07309,2024-04-10,1.07427,1.0890900000000001,1.064323691275168,2024-04-12,1.064323691275168,loss,-1.0
INN_WICK,2W,D1,EURUSD,short,2016-08-29,2016-09-12,1.123265,1.13273,0.009465000000000057,2016-09-14,2016-09-15,1.127395,1.128425,2016-09-26,1.125415,1.1138,1.1336765,2016-10-07,1.1138,win,1.4059190219694078
INN_WICK,2W,D1,EURUSD,short,2018-07-02,2018-07-16,1.1686,1.1791,0.010499999999999954,2018-07-25,2018-07-26,1.17387,1.17439,2018-07-31,1.16894,1.1581000000000001,1.18015,2018-08-03,1.1581000000000001,win,0.9669937555753806
INN_WICK,2W,D1,EURUSD,short,2018-08-13,2018-08-27,1.1622,1.17338,0.01118000000000019,2018-08-29,2018-08-30,1.17102,1.17184,2018-09-14,1.1625,1.1510199999999997,1.174498,2018-09-20,1.174498,loss,-1.0
INN_WICK,2W,D1,EURUSD,short,2018-12-17,2018-12-31,1.14439,1.14972,0.005330000000000057,2019-01-07,2019-01-08,1.1483,1.1485,2019-01-07,1.14745,1.13906,1.1530808724832216,2019-01-09,1.1530808724832216,loss,-1.0
INN_WICK,2W,D1,EURUSD,short,2020-05-25,2020-06-08,1.12915,1.14222,0.013069999999999915,2020-06-15,2020-06-16,1.13327,1.13534,2020-06-23,1.13088,1.1160800000000002,1.143527,2020-07-15,1.143527,loss,-1.0
INN_WICK,2W,D1,NZDCAD,long,2015-03-02,2015-03-16,0.917685,0.938175,0.020490000000000008,2015-03-17,2015-03-18,0.93165,0.932905,2015-04-15,0.933355,0.958665,0.915636,2015-04-30,0.915636,loss,-1.0
INN_WICK,2W,D1,NZDCAD,long,2019-02-18,2019-03-04,0.89436,0.90405,0.009689999999999976,2019-02-28,2019-03-01,0.89436,0.89486,2019-04-17,0.89746,0.91374,0.8865338255033558,2019-05-07,0.8865338255033558,loss,-1.0
INN_WICK,2W,D1,NZDCAD,long,2021-11-22,2021-12-06,0.85491,0.86694,0.012030000000000096,2021-12-07,2021-12-08,0.85491,0.85652,2022-01-07,0.85668,0.8789700000000001,0.8417202684563757,2022-01-21,0.8417202684563757,loss,-1.0
INN_WICK,2W,D1,NZDCAD,long,2024-09-23,2024-10-07,0.82878,0.83608,0.007300000000000084,2024-10-09,2024-10-10,0.82878,0.83,2024-10-23,0.83085,0.8433800000000001,0.8224406040268455,2024-11-13,0.8224406040268455,loss,-1.0
INN_WICK,2W,D1,NZDCAD,short,2016-02-01,2016-02-15,0.91795,0.938235,0.020284999999999997,2016-02-22,2016-02-23,0.921155,0.9227,2016-06-22,0.92011,0.897665,0.9402635,2016-07-07,0.9402635,loss,-1.0
INN_WICK,2W,D1,NZDCAD,short,2020-05-25,2020-06-08,0.87335,0.87986,0.006510000000000016,2020-06-15,2020-06-16,0.87982,0.87986,2020-06-23,0.87968,0.8668399999999999,0.8882974496644296,2020-07-06,0.8882974496644296,loss,-1.0
INN_WICK,2W,D1,NZDCAD,short,2020-12-21,2021-01-04,0.91475,0.92576,0.011010000000000075,2021-01-12,2021-01-13,0.91946,0.9198,2021-01-26,0.91864,0.9037399999999999,0.9286400000000001,2021-02-24,0.9286400000000001,loss,-1.0
INN_WICK,2W,D1,NZDCAD,short,2021-05-24,2021-06-07,0.87178,0.88528,0.013499999999999956,2021-06-07,2021-06-08,0.87404,0.87492,2021-07-06,0.87327,0.85828,0.8866299999999999,2021-07-19,0.8866299999999999,loss,-1.0
INN_WICK,2W,D1,NZDCHF,long,2016-07-18,2016-08-01,0.686075,0.6989,0.012824999999999975,2016-07-28,2016-07-29,0.692475,0.69295,2016-08-19,0.698405,0.7117249999999999,0.6847925,2016-08-26,0.7117249999999999,win,0.9785123966942046
INN_WICK,2W,D1,NZDCHF,long,2016-11-07,2016-11-21,0.695405,0.707995,0.01258999999999999,2016-11-11,2016-11-14,0.701845,0.70254,2016-12-30,0.70592,0.720585,0.694146,2017-01-16,0.720585,win,1.2455410225921606
INN_WICK,2W,D1,NZDCHF,long,2018-01-29,2018-02-12,0.6738,0.68149,0.007690000000000086,2018-02-08,2018-02-09,0.6738,0.67485,2018-03-05,0.679255,0.6891800000000001,0.6725939261744966,2018-03-08,0.6891800000000001,win,1.49
INN_WICK,2W,D1,NZDCHF,long,2018-12-17,2018-12-31,0.65122,0.66017,0.008950000000000014,2019-01-08,2019-01-09,0.65867,0.65935,2019-01-08,0.65977,0.66912,0.650325,2019-01-11,0.66912,win,0.9899417681313027
INN_WICK,2W,D1,NZDCHF,long,2020-03-16,2020-03-30,0.53,0.57386,0.04386000000000001,2020-03-25,2020-03-26,0.56344,0.56792,2022-09-20,0.56836,0.61772,0.525614,2023-08-11,0.525614,loss,-1.0
INN_WICK,2W,D1,NZDCHF,long,2021-08-16,2021-08-30,0.62366,0.6387,0.015040000000000053,2021-08-20,2021-08-23,0.62366,0.62512,2021-11-30,0.62668,0.6537400000000001,0.6085189261744967,2022-01-28,0.6085189261744967,loss,-1.0
INN_WICK,2W,D1,NZDCHF,long,2021-10-25,2021-11-08,0.64534,0.64949,0.004149999999999987,2021-11-11,2021-11-12,0.64534,0.64555,2021-11-23,0.64859,0.65364,0.64359,2021-11-24,0.64359,loss,-1.0
INN_WICK,2W,D1,NZDCHF,long,2022-05-09,2022-05-23,0.61682,0.62452,0.007699999999999929,2022-05-26,2022-05-27,0.6198,0.6206,2022-06-14,0.62262,0.6322199999999999,0.61605,2022-06-16,0.61605,loss,-1.0
INN_WICK,2W,D1,NZDCHF,long,2023-12-18,2024-01-01,0.52803,0.53178,0.003750000000000031,2024-01-10,2024-01-11,0.52926,0.52952,2024-01-15,0.53044,0.5355300000000001,0.52544,2024-02-01,0.52544,loss,-1.0
INN_WICK,2W,D1,NZDCHF,long,2024-10-21,2024-11-04,0.51389,0.52052,0.006630000000000025,2024-11-04,2024-11-05,0.51558,0.5157,2024-11-26,0.51722,0.52715,0.5105555704697987,2024-12-11,0.5105555704697987,loss,-1.0
INN_WICK,2W,D1,NZDCHF,short,2015-10-12,2015-10-26,0.660925,0.670615,0.009689999999999976,2015-10-30,2015-11-02,0.67008,0.670615,2015-11-20,0.668635,0.651235,0.6803128523489933,2015-12-01,0.6803128523489933,loss,-1.0
INN_WICK,2W,D1,NZDCHF,short,2015-11-23,2015-12-07,0.672095,0.687785,0.015689999999999982,2015-12-01,2015-12-02,0.68599,0.687785,2015-12-31,0.683385,0.656405,0.7014923825503356,2016-01-08,0.656405,win,1.49
INN_WICK,2W,D1,NZDCHF,short,2018-04-09,2018-04-23,0.70304,0.71214,0.009099999999999997,2018-05-03,2018-05-04,0.70342,0.70344,2018-05-07,0.7033,0.69394,0.71305,2018-05-10,0.69394,win,0.960000000000011
INN_WICK,2W,D1,NZDCHF,short,2019-09-30,2019-10-14,0.63165,0.63658,0.00492999999999999,2019-10-23,2019-10-24,0.63642,0.63658,2019-11-01,0.6336,0.62672,0.6386000000000001,2019-11-20,0.6386000000000001,loss,-1.0
INN_WICK,2W,D1,NZDCHF,short,2020-06-22,2020-07-06,0.61751,0.62149,0.0039799999999999836,2020-07-15,2020-07-16,0.62138,0.62149,2020-07-21,0.6198,0.61353,0.6248,2020-07-23,0.61353,win,1.2539999999999996
INN_WICK,2W,D1,NZDCHF,short,2020-12-21,2021-01-04,0.63556,0.6441,0.008539999999999992,2021-01-14,2021-01-15,0.64188,0.6421,2021-01-26,0.64182,0.62702,0.6517528859060402,2021-02-19,0.6517528859060402,loss,-1.0
INN_WICK,2W,D1,NZDCHF,short,2022-07-04,2022-07-18,0.60124,0.60742,0.006179999999999963,2022-07-25,2022-07-26,0.60451,0.60518,2022-08-04,0.60162,0.59506,0.608038,2022-08-12,0.608038,loss,-1.0
INN_WICK,2W,D1,NZDCHF,short,2024-03-25,2024-04-08,0.54242,0.54959,0.00717000000000001,2024-04-11,2024-04-12,0.54673,0.54756,2024-05-09,0.54668,0.53525,0.5543511409395974,2024-05-16,0.5543511409395974,loss,-1.0
INN_WICK,2W,D1,NZDJPY,long,2018-04-23,2018-05-07,75.594,76.58,0.9860000000000042,2018-05-15,2018-05-16,75.594,75.637,2018-05-23,76.113,77.566,75.1378322147651,2018-05-29,75.1378322147651,loss,-1.0
INN_WICK,2W,D1,NZDJPY,long,2019-03-18,2019-04-01,74.744,75.428,0.6839999999999975,2019-04-09,2019-04-10,74.78,74.872,2019-04-17,75.364,76.112,74.6756,2019-04-23,74.6756,loss,-1.0
INN_WICK,2W,D1,NZDJPY,long,2021-08-16,2021-08-30,74.566,77.014,2.4479999999999933,2021-08-26,2021-08-27,76.254,76.373,2021-09-21,76.517,79.46199999999999,74.3212,2021-10-14,79.46199999999999,win,1.3411968303124169
INN_WICK,2W,D1,NZDJPY,long,2022-05-09,2022-05-23,79.458,81.996,2.5379999999999967,2022-05-24,2022-05-25,81.287,81.478,2022-09-26,81.54,84.53399999999999,79.2042,2022-10-18,84.53399999999999,win,1.2817878243000163
INN_WICK,2W,D1,NZDJPY,short,2016-07-04,2016-07-18,74.608,76.848,2.239999999999995,2016-07-20,2016-07-21,75.1,75.2355,2016-08-31,74.9755,72.36800000000001,77.072,2016-11-08,77.072,loss,-1.0
INN_WICK,2W,D1,NZDJPY,short,2017-04-24,2017-05-08,78.015,79.376,1.3610000000000042,2017-05-10,2017-05-11,79.369,79.376,2017-06-08,79.358,76.654,81.17276510067116,2017-06-23,81.17276510067116,loss,-1.0
INN_WICK,2W,D1,NZDJPY,short,2020-07-20,2020-08-03,70.188,71.676,1.4879999999999995,2020-07-22,2020-07-23,71.594,71.676,2020-08-31,71.31,68.7,73.06167785234899,2020-09-24,68.7,win,1.49
INN_WICK,2W,D1,NZDJPY,short,2020-12-21,2021-01-04,74.208,75.582,1.3739999999999952,2021-01-07,2021-01-08,75.424,75.582,2021-01-29,75.221,72.834,76.82301342281879,2021-02-19,76.82301342281879,loss,-1.0
INN_WICK,2W,D1,NZDJPY,short,2021-08-02,2021-08-16,77.194,77.935,0.7409999999999997,2021-08-11,2021-08-12,77.795,77.935,2021-09-01,77.786,76.453,78.68063087248322,2021-09-21,76.453,win,1.49
INN_WICK,2W,D1,NZDJPY,short,2024-01-01,2024-01-15,90.433,90.988,0.5549999999999926,2024-01-23,2024-01-24,90.57,90.608,2024-01-30,90.567,89.87800000000001,91.067,2024-01-31,89.87800000000001,win,1.3779999999999575
INN_WICK,2W,D1,NZDJPY,short,2024-03-25,2024-04-08,91.18,92.391,1.2109999999999985,2024-04-11,2024-04-12,91.97,92.018,2024-04-23,91.784,89.96900000000001,93.00212080536913,2024-04-26,93.00212080536913,loss,-1.0
INN_WICK,2W,D1,NZDUSD,long,2015-12-07,2015-12-21,0.65773,0.67277,0.015039999999999942,2015-12-17,2015-12-18,0.6682,0.66884,2016-01-05,0.670455,0.6878099999999999,0.6562260000000001,2016-01-08,0.6562260000000001,loss,-1.0
INN_WICK,2W,D1,NZDUSD,long,2017-08-14,2017-08-28,0.7132,0.72382,0.010620000000000074,2017-09-06,2017-09-07,0.717255,0.71867,2017-09-14,0.7222,0.7344400000000001,0.7121379999999999,2017-09-20,0.7344400000000001,win,1.2164579606440191
INN_WICK,2W,D1,NZDUSD,long,2018-05-07,2018-05-21,0.68512,0.69186,0.006740000000000079,2018-05-15,2018-05-16,0.68512,0.68542,2018-06-21,0.6869,0.6986000000000001,0.6790476510067113,2018-06-27,0.6790476510067113,loss,-1.0
INN_WICK,2W,D1,NZDUSD,long,2022-09-26,2022-10-10,0.55118,0.5607,0.009519999999999973,2022-10-14,2022-10-17,0.55504,0.55515,2025-01-10,0.55561,0.57022,0.5458046308724833,2025-01-24,0.57022,win,1.49
INN_WICK,2W,D1,NZDUSD,short,2015-07-20,2015-08-03,0.65909,0.67393,0.014840000000000075,2015-08-12,2015-08-13,0.66419,0.66502,2015-08-20,0.66313,0.6442499999999999,0.6758011409395974,2015-08-24,0.6442499999999999,win,1.49
INN_WICK,2W,D1,NZDUSD,short,2016-02-29,2016-03-14,0.674505,0.68743,0.012924999999999964,2016-03-17,2016-03-18,0.68592,0.68743,2016-03-29,0.68501,0.6615800000000001,0.7007348322147651,2016-04-19,0.7007348322147651,loss,-1.0
INN_WICK,2W,D1,NZDUSD,short,2016-04-11,2016-04-25,0.68529,0.705505,0.020215000000000094,2016-05-02,2016-05-03,0.70244,0.7054,2016-06-08,0.70142,0.6650749999999999,0.7258126174496646,2016-06-24,0.7258126174496646,loss,-1.0
INN_WICK,2W,D1,NZDUSD,short,2018-02-12,2018-02-26,0.72981,0.74378,0.013970000000000038,2018-02-22,2018-02-23,0.73468,0.73649,2018-03-13,0.732485,0.7158399999999999,0.745177,2018-03-21,0.7158399999999999,win,1.3114560352978435
INN_WICK,2W,D1,NZDUSD,short,2020-12-21,2021-01-04,0.71826,0.73156,0.013299999999999979,2021-01-14,2021-01-15,0.72294,0.72404,2021-02-08,0.7223,0.70496,0.7339375838926175,2021-02-22,0.7339375838926175,loss,-1.0
INN_WICK,2W,D1,NZDUSD,short,2021-10-11,2021-10-25,0.71552,0.72186,0.006339999999999901,2021-11-03,2021-11-04,0.71734,0.71788,2021-11-08,0.71658,0.7091800000000001,0.722494,2021-11-10,0.7091800000000001,win,1.2512681772066085
INN_WICK,2W,D1,USDCAD,long,2016-02-29,2016-03-14,1.29235,1.32152,0.029169999999999918,2016-03-17,2016-03-18,1.29235,1.294515,2016-03-30,1.29659,1.35069,1.2602812751677852,2016-04-20,1.2602812751677852,loss,-1.0
INN_WICK,2W,D1,USDCAD,long,2016-11-21,2016-12-05,1.30809,1.32893,0.02083999999999997,2016-12-13,2016-12-14,1.30809,1.310265,2017-01-12,1.31438,1.34977,1.2906283221476513,2017-03-08,1.34977,win,1.49
INN_WICK,2W,D1,USDCAD,long,2021-01-04,2021-01-18,1.2589,1.27313,0.014230000000000187,2021-01-26,2021-01-27,1.26858,1.26899,2021-02-10,1.27006,1.2873600000000003,1.257477,2021-02-24,1.257477,loss,-1.0
INN_WICK,2W,D1,USDCAD,long,2023-03-27,2023-04-10,1.33011,1.35123,0.021120000000000028,2023-04-13,2023-04-14,1.33011,1.33336,2023-05-08,1.33721,1.37235,1.3136261073825504,2023-06-26,1.3136261073825504,loss,-1.0
INN_WICK,2W,D1,USDCAD,short,2017-01-16,2017-01-30,1.31512,1.33878,0.023660000000000014,2017-02-07,2017-02-08,1.32004,1.32124,2017-02-22,1.316375,1.29146,1.3411460000000002,2017-03-03,1.3411460000000002,loss,-1.0
INN_WICK,2W,D1,USDCAD,short,2019-03-18,2019-04-01,1.33502,1.3451,0.010079999999999867,2019-03-28,2019-03-29,1.34425,1.3451,2019-04-23,1.34228,1.3249400000000002,1.3539175838926172,2019-05-29,1.3539175838926172,loss,-1.0
INN_WICK,2W,D1,USDCAD,short,2020-03-16,2020-03-30,1.39882,1.46685,0.06803000000000003,2020-04-03,2020-04-06,1.42246,1.42619,2020-04-21,1.4209,1.33079,1.4813765100671143,2020-08-05,1.33079,win,1.49
INN_WICK,2W,D1,USDCAD,short,2022-02-28,2022-03-14,1.2753,1.29011,0.01480999999999999,2022-03-08,2022-03-09,1.28944,1.29011,2022-05-02,1.28795,1.26049,1.3063795302013421,2022-05-12,1.3063795302013421,loss,-1.0
INN_WICK,2W,D1,USDCAD,short,2023-06-19,2023-07-03,1.325,1.3387,0.013700000000000045,2023-07-06,2023-07-07,1.33727,1.3387,2023-08-03,1.33539,1.3113,1.3515577852348994,2023-08-16,1.3515577852348994,loss,-1.0
INN_WICK,2W,D1,USDCAD,short,2024-02-12,2024-02-26,1.35093,1.36061,0.009680000000000133,2024-03-05,2024-03-06,1.36002,1.36053,2024-03-19,1.35666,1.3412499999999998,1.3670022818791947,2024-04-10,1.3670022818791947,loss,-1.0
INN_WICK,2W,D1,USDCHF,long,2016-04-25,2016-05-09,0.94445,0.972605,0.02815500000000004,2016-05-12,2016-05-13,0.966375,0.970205,2016-06-06,0.97054,1.00076,0.9416345,2016-11-15,1.00076,win,1.0454757745065895
INN_WICK,2W,D1,USDCHF,long,2022-01-31,2022-02-14,0.91504,0.9248,0.009759999999999991,2022-02-21,2022-02-22,0.91504,0.91516,2022-03-01,0.9188,0.93456,0.9082228187919462,2022-03-11,0.93456,win,1.49
INN_WICK,2W,D1,USDCHF,short,2016-08-15,2016-08-29,0.978145,0.988475,0.01032999999999995,2016-09-02,2016-09-05,0.981385,0.981925,2016-09-16,0.98035,0.9678150000000001,0.9895079999999999,2016-09-22,0.9678150000000001,win,1.3687486350731728
INN_WICK,2W,D1,USDCHF,short,2018-10-22,2018-11-05,1.00346,1.01284,0.009379999999999944,2018-11-15,2018-11-16,1.00798,1.0087,2019-02-11,1.00398,0.9940800000000001,1.0137779999999998,2019-02-28,0.9940800000000001,win,1.0104102878138672
INN_WICK,2W,D1,USDCHF,short,2021-03-15,2021-03-29,0.93906,0.94727,0.00820999999999994,2021-03-31,2021-04-01,0.94586,0.94727,2022-03-16,0.94059,0.9308500000000001,0.9480909999999999,2022-03-21,0.9308500000000001,win,1.2984935341954593
INN_WICK,2W,D1,USDCHF,short,2021-08-02,2021-08-16,0.9155,0.92422,0.008720000000000061,2021-08-12,2021-08-13,0.92392,0.92398,2021-09-13,0.92228,0.9067799999999999,0.9326826845637585,2021-09-20,0.9326826845637585,loss,-1.0
INN_WICK,2W,D1,USDCHF,short,2022-07-04,2022-07-18,0.97615,0.98859,0.012440000000000007,2022-07-18,2022-07-19,0.97869,0.97901,2022-08-31,0.97791,0.96371,0.989834,2022-09-09,0.96371,win,1.1908755451190822
INN_WICK,2W,D1,USDCHF,short,2023-06-19,2023-07-03,0.89544,0.90168,0.006240000000000023,2023-07-05,2023-07-06,0.89949,0.8998,2023-09-20,0.89874,0.8892,0.9051426845637583,2023-09-21,0.9051426845637583,loss,-1.0
INN_WICK,2W,D1,USDJPY,long,2015-08-31,2015-09-14,118.589,120.579,1.9899999999999949,2015-09-04,2015-09-07,118.589,118.801,2015-10-02,119.9355,122.56899999999999,118.16805033557048,2015-10-15,118.16805033557048,loss,-1.0
INN_WICK,2W,D1,USDJPY,long,2019-03-18,2019-04-01,109.709,110.849,1.1400000000000006,2019-03-22,2019-03-25,109.709,109.744,2019-05-09,109.774,111.989,108.28742281879194,2019-05-31,108.28742281879194,loss,-1.0
INN_WICK,2W,D1,USDJPY,long,2020-07-20,2020-08-03,104.188,105.896,1.7079999999999984,2020-08-06,2020-08-07,105.302,105.482,2020-08-21,105.81,107.604,104.0172,2020-09-21,104.0172,loss,-1.0
INN_WICK,2W,D1,USDJPY,long,2020-09-14,2020-09-28,104.002,105.584,1.5820000000000078,2020-09-18,2020-09-21,104.002,104.274,2020-10-28,104.314,107.16600000000001,102.39990604026843,2021-03-04,107.16600000000001,win,1.49
INN_WICK,2W,D1,USDJPY,long,2020-12-07,2020-12-21,102.874,103.308,0.4340000000000117,2020-12-30,2020-12-31,102.962,102.996,2021-01-04,103.126,103.74200000000002,102.626,2021-01-05,102.626,loss,-1.0
