wick_variant,pair,pivot_type,timeframe,ltf,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,htf_wick_diff_low,htf_wick_diff_high,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch
INNER_WICK,EURGBP,short,W,H4,2024-02-12 00:00,2024-02-19 00:00,0.85527,0.85782,0.0025500000000000522,0.85702,0.85782,2024-02-22 10:00,2024-02-22 14:00,0.85716,0.85719,2.999999999997449e-05,0.011764705882342697,2024-02-26 00:00,False
INNER_WICK,EURGBP,short,W,H4,2024-02-26 00:00,2024-03-04 00:00,0.8566,0.8576,0.0010000000000000009,0.85684,0.8576,2024-03-01 18:00,2024-03-03 22:00,0.85678,0.85684,6.0000000000060005e-05,0.06000000000005995,2024-03-18 00:00,False
INNER_WICK,EURGBP,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,0.85775,0.86023,0.0024800000000000377,0.85886,0.86023,2024-03-26 09:00,2024-03-26 13:00,0.85866,0.85886,0.00019999999999997797,0.08064516129031248,2024-04-01 00:00,False
INNER_WICK,EURGBP,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,0.85747,0.85864,0.0011700000000000044,0.85847,0.85864,2024-04-05 09:00,2024-04-05 13:00,0.85851,0.85864,0.00012999999999996348,0.11111111111107948,2024-04-15 00:00,False
INNER_WICK,EURJPY,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,162.612,163.31,0.6980000000000075,162.612,162.936,2024-04-02 05:00,2024-04-02 09:00,162.62,162.734,0.11400000000000432,0.16332378223496144,2024-04-08 00:00,False
INNER_WICK,EURJPY,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,162.904,163.72,0.8160000000000025,163.468,163.72,2024-02-26 10:00,2024-02-26 14:00,163.584,163.72,0.13599999999999568,0.16666666666666086,2024-03-04 00:00,False
INNER_WICK,EURJPY,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,162.904,163.72,0.8160000000000025,163.468,163.72,2024-02-26 18:00,2024-02-26 22:00,163.555,163.564,0.00899999999998613,0.011029411764688852,2024-03-04 00:00,False
INNER_WICK,EURJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,163.661,165.355,1.6939999999999884,164.42,165.355,2024-03-21 09:00,2024-03-21 13:00,165.026,165.033,0.0069999999999765805,0.004132231404944881,2024-04-01 00:00,False
INNER_WICK,EURJPY,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,164.32,165.176,0.8559999999999945,164.918,165.176,2024-04-10 05:00,2024-04-10 09:00,164.921,164.992,0.07099999999999795,0.082943925233643,2024-04-15 00:00,False
INNER_WICK,EURNZD,long,W,H4,2024-03-04 00:00,2024-03-11 00:00,1.76273,1.771,0.00827,1.76273,1.76904,2024-03-07 10:00,2024-03-07 14:00,1.76273,1.76334,0.0006099999999999994,0.07376058041112449,2024-05-20 00:00,False
INNER_WICK,EURNZD,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,1.7845,1.7925,0.008000000000000007,1.7845,1.78936,2024-04-12 05:00,2024-04-12 09:00,1.78494,1.7852,0.00025999999999992696,0.03249999999999084,2024-04-29 00:00,False
INNER_WICK,EURNZD,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,1.7845,1.7925,0.008000000000000007,1.7845,1.78936,2024-04-15 01:00,2024-04-15 05:00,1.78936,1.79064,0.0012799999999999478,0.15999999999999334,2024-04-29 00:00,False
INNER_WICK,EURNZD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,1.78212,1.79369,0.01157000000000008,1.78212,1.79369,2024-01-22 18:00,2024-01-22 22:00,1.79232,1.79369,0.0013700000000000934,0.11840968020744026,2024-02-26 00:00,False
INNER_WICK,EURNZD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,1.78212,1.79369,0.01157000000000008,1.78212,1.79369,2024-01-23 06:00,2024-01-23 10:00,1.78864,1.7893,0.0006599999999998829,0.05704407951597911,2024-02-26 00:00,False
INNER_WICK,EURNZD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,1.78212,1.79369,0.01157000000000008,1.78212,1.79369,2024-01-23 14:00,2024-01-23 18:00,1.78576,1.78676,0.0009999999999998899,0.08643042350906507,2024-02-26 00:00,False
INNER_WICK,EURNZD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,1.78212,1.79369,0.01157000000000008,1.78212,1.79369,2024-01-24 18:00,2024-01-24 22:00,1.78239,1.78258,0.0001900000000001345,0.0164217804667358,2024-02-26 00:00,False
INNER_WICK,EURNZD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,1.78212,1.79369,0.01157000000000008,1.78212,1.79369,2024-01-26 18:00,2024-01-28 22:00,1.78212,1.78238,0.000260000000000149,0.022471910112372272,2024-02-26 00:00,False
INNER_WICK,EURNZD,short,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.75972,1.7701,0.010380000000000056,1.76006,1.7701,2024-02-13 14:00,2024-02-13 18:00,1.77001,1.7701,8.999999999992347e-05,0.008670520231206454,2024-02-26 00:00,False
INNER_WICK,EURNZD,short,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.75972,1.7701,0.010380000000000056,1.76006,1.7701,2024-02-15 22:00,2024-02-16 02:00,1.7671,1.76744,0.00034000000000000696,0.0327552986512529,2024-02-26 00:00,False
INNER_WICK,EURNZD,short,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.75972,1.7701,0.010380000000000056,1.76006,1.7701,2024-02-16 10:00,2024-02-16 14:00,1.76418,1.76515,0.0009699999999999154,0.09344894026974086,2024-02-26 00:00,False
INNER_WICK,EURNZD,short,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.75972,1.7701,0.010380000000000056,1.76006,1.7701,2024-02-16 18:00,2024-02-18 22:00,1.75996,1.76006,9.999999999998899e-05,0.009633911368014302,2024-02-26 00:00,False
INNER_WICK,EURUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.0695,1.07768,0.008180000000000076,1.0695,1.07616,2024-02-14 06:00,2024-02-14 10:00,1.0695,1.06965,0.0001500000000000945,0.018337408312969816,2024-03-25 00:00,False
INNER_WICK,EURUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.0695,1.07768,0.008180000000000076,1.0695,1.07616,2024-02-16 10:00,2024-02-16 14:00,1.07321,1.0741,0.0008900000000000574,0.10880195599022606,2024-03-25 00:00,False
INNER_WICK,EURUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.0695,1.07768,0.008180000000000076,1.0695,1.07616,2024-02-19 22:00,2024-02-20 02:00,1.07616,1.0765,0.00034000000000000696,0.04156479217603958,2024-03-25 00:00,False
INNER_WICK,EURUSD,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,1.07245,1.07932,0.006870000000000154,1.07245,1.07682,2024-04-02 05:00,2024-04-02 09:00,1.07245,1.07312,0.0006700000000001705,0.09752547307134724,2024-04-08 00:00,False
INNER_WICK,EURUSD,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,1.07245,1.07932,0.006870000000000154,1.07245,1.07682,2024-04-03 05:00,2024-04-03 09:00,1.07641,1.07652,0.00010999999999983245,0.016011644832580784,2024-04-08 00:00,False
INNER_WICK,EURUSD,short,W,H4,2024-01-08 00:00,2024-01-15 00:00,1.09508,1.09996,0.0048799999999999955,1.09676,1.09996,2024-01-15 02:00,2024-01-15 06:00,1.09667,1.09676,8.999999999992347e-05,0.018442622950804007,2024-03-04 00:00,False
INNER_WICK,EURUSD,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,1.08376,1.08851,0.004750000000000032,1.08766,1.08851,2024-04-09 09:00,2024-04-09 13:00,1.0884,1.08851,0.0001100000000000545,0.023157894736853424,2024-05-13 00:00,False
INNER_WICK,EURUSD,short,W,H4,2024-05-13 00:00,2024-05-20 00:00,1.08697,1.08951,0.0025399999999999867,1.08846,1.08951,2024-05-15 21:00,2024-05-16 01:00,1.08939,1.08951,0.00011999999999989797,0.04724409448814905,2024-05-27 00:00,False
INNER_WICK,EURUSD,short,W,H4,2024-05-13 00:00,2024-05-20 00:00,1.08697,1.08951,0.0025399999999999867,1.08846,1.08951,2024-05-20 01:00,2024-05-20 05:00,1.08824,1.08846,0.00021999999999988695,0.08661417322830241,2024-05-27 00:00,False
INNER_WICK,GBPAUD,long,W,H4,2024-03-18 00:00,2024-03-25 00:00,1.92538,1.93429,0.008909999999999973,1.92538,1.92793,2024-03-21 17:00,2024-03-21 21:00,1.92538,1.92561,0.00022999999999995246,0.025813692480353888,2024-04-01 00:00,False
INNER_WICK,GBPAUD,long,W,H4,2024-05-06 00:00,2024-05-13 00:00,1.89081,1.89669,0.005879999999999885,1.89081,1.89096,2024-05-15 21:00,2024-05-16 01:00,1.89096,1.8919,0.0009399999999999409,0.15986394557822436,2024-05-20 00:00,False
INNER_WICK,GBPAUD,short,W,H4,2024-01-29 00:00,2024-02-05 00:00,1.9398,1.94562,0.005819999999999936,1.9455,1.94562,2024-02-08 14:00,2024-02-08 18:00,1.94474,1.9455,0.0007600000000000939,0.13058419243988012,2024-02-12 00:00,False
INNER_WICK,GBPAUD,short,W,H4,2024-03-25 00:00,2024-04-01 00:00,1.93622,1.94491,0.008689999999999864,1.93838,1.94491,2024-03-29 01:00,2024-03-29 05:00,1.93994,1.94032,0.00038000000000004697,0.043728423475265,2024-04-15 00:00,False
INNER_WICK,GBPCAD,long,W,H4,2024-01-15 00:00,2024-01-22 00:00,1.70172,1.70595,0.004230000000000178,1.70172,1.70426,2024-01-16 10:00,2024-01-16 14:00,1.70172,1.70196,0.00024000000000001798,0.05673758865248413,2024-01-29 00:00,False
INNER_WICK,GBPCAD,long,W,H4,2024-01-15 00:00,2024-01-22 00:00,1.70172,1.70595,0.004230000000000178,1.70172,1.70426,2024-01-17 02:00,2024-01-17 06:00,1.70251,1.70284,0.00032999999999994145,0.078014184397146,2024-01-29 00:00,False
INNER_WICK,GBPCAD,long,W,H4,2024-01-15 00:00,2024-01-22 00:00,1.70172,1.70595,0.004230000000000178,1.70172,1.70426,2024-01-22 06:00,2024-01-22 10:00,1.70426,1.70464,0.0003799999999998249,0.08983451536638509,2024-01-29 00:00,False
INNER_WICK,GBPCAD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.69436,1.69912,0.0047599999999998754,1.69436,1.69736,2024-02-16 10:00,2024-02-16 14:00,1.69436,1.69454,0.00017999999999984695,0.037815126050389,2024-04-22 00:00,False
INNER_WICK,GBPCAD,long,W,H4,2024-04-15 00:00,2024-04-22 00:00,1.68874,1.70066,0.011920000000000153,1.68874,1.69995,2024-04-22 09:00,2024-04-22 13:00,1.68874,1.68947,0.0007300000000001194,0.06124161073826427,,True
INNER_WICK,GBPCAD,long,W,H4,2024-04-15 00:00,2024-04-22 00:00,1.68874,1.70066,0.011920000000000153,1.68874,1.69995,2024-04-24 05:00,2024-04-24 09:00,1.69954,1.69977,0.00022999999999995246,0.019295302013418583,,True
INNER_WICK,GBPCAD,long,W,H4,2024-05-06 00:00,2024-05-13 00:00,1.70802,1.71246,0.0044399999999999995,1.70802,1.71116,2024-05-10 09:00,2024-05-10 13:00,1.70802,1.70818,0.00015999999999993797,0.03603603603602207,,True
INNER_WICK,GBPCAD,short,W,H4,2024-01-08 00:00,2024-01-15 00:00,1.70982,1.71667,0.006850000000000023,1.71032,1.71667,2024-01-17 14:00,2024-01-17 18:00,1.71502,1.71556,0.0005399999999999849,0.07883211678831871,2024-01-22 00:00,False
INNER_WICK,GBPCAD,short,W,H4,2024-01-08 00:00,2024-01-15 00:00,1.70982,1.71667,0.006850000000000023,1.71032,1.71667,2024-01-19 02:00,2024-01-19 06:00,1.71412,1.71471,0.0005899999999998684,0.08613138686129437,2024-01-22 00:00,False
INNER_WICK,GBPCAD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,1.70856,1.72207,0.013509999999999911,1.70998,1.72207,2024-01-25 06:00,2024-01-25 10:00,1.72096,1.72207,0.0011099999999999444,0.08216136195410449,2024-02-12 00:00,False
INNER_WICK,GBPCAD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,1.70856,1.72207,0.013509999999999911,1.70998,1.72207,2024-01-26 10:00,2024-01-26 14:00,1.7137,1.7138,9.999999999998899e-05,0.00740192450036933,2024-02-12 00:00,False
INNER_WICK,GBPCAD,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,1.71756,1.7241,0.00653999999999999,1.71834,1.7241,2024-04-12 01:00,2024-04-12 05:00,1.71916,1.71954,0.00038000000000004697,0.05810397553517546,2024-04-15 00:00,False
INNER_WICK,GBPCAD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.71704,1.72284,0.005800000000000027,1.72123,1.72284,2024-05-01 17:00,2024-05-01 21:00,1.72148,1.72194,0.000460000000000127,0.07931034482760772,2024-05-13 00:00,False
INNER_WICK,GBPCAD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.71704,1.72284,0.005800000000000027,1.72123,1.72284,2024-05-06 05:00,2024-05-06 09:00,1.72106,1.72123,0.00017000000000000348,0.029310344827586668,2024-05-13 00:00,False
INNER_WICK,GBPCHF,long,W,H4,2024-03-11 00:00,2024-03-18 00:00,1.11972,1.12534,0.005619999999999958,1.11972,1.12394,2024-03-12 09:00,2024-03-12 13:00,1.11972,1.12038,0.0006599999999998829,0.11743772241990887,2024-04-15 00:00,False
INNER_WICK,GBPCHF,long,W,H4,2024-03-11 00:00,2024-03-18 00:00,1.11972,1.12534,0.005619999999999958,1.11972,1.12394,2024-03-13 09:00,2024-03-13 13:00,1.12166,1.12251,0.0008499999999997954,0.1512455516013882,2024-04-15 00:00,False
INNER_WICK,GBPCHF,short,W,H4,2024-01-15 00:00,2024-01-22 00:00,1.1028,1.10609,0.003290000000000015,1.10385,1.10609,2024-01-24 06:00,2024-01-24 10:00,1.10486,1.10532,0.000460000000000127,0.13981762917936927,2024-02-05 00:00,False
INNER_WICK,GBPCHF,short,W,H4,2024-03-04 00:00,2024-03-11 00:00,1.12856,1.129,0.00043999999999999595,1.12868,1.129,2024-03-08 18:00,2024-03-10 21:00,1.12862,1.12868,5.999999999994898e-05,0.13636363636352167,2024-03-18 00:00,False
INNER_WICK,GBPCHF,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,1.13998,1.1486,0.008620000000000072,1.14842,1.1486,2024-04-11 05:00,2024-04-11 09:00,1.14715,1.14842,0.0012700000000001044,0.1473317865429343,2024-04-15 00:00,False
INNER_WICK,GBPCHF,short,W,H4,2024-04-22 00:00,2024-04-29 00:00,1.14264,1.15124,0.008599999999999941,1.14368,1.15124,2024-05-01 05:00,2024-05-01 09:00,1.15118,1.15124,5.999999999994898e-05,0.006976744186040627,2024-05-13 00:00,False
INNER_WICK,GBPCHF,short,W,H4,2024-04-22 00:00,2024-04-29 00:00,1.14264,1.15124,0.008599999999999941,1.14368,1.15124,2024-05-02 01:00,2024-05-02 05:00,1.14879,1.14934,0.0005500000000000504,0.06395348837209933,2024-05-13 00:00,False
INNER_WICK,GBPJPY,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,190.74,191.326,0.5859999999999843,191.148,191.326,2024-02-26 10:00,2024-02-26 14:00,191.315,191.326,0.01099999999999568,0.018771331058013607,2024-03-04 00:00,False
INNER_WICK,GBPJPY,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,190.74,191.326,0.5859999999999843,191.148,191.326,2024-02-26 18:00,2024-02-26 22:00,191.201,191.206,0.0049999999999954525,0.008532423208183594,2024-03-04 00:00,False
INNER_WICK,GBPJPY,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,191.631,192.978,1.3470000000000084,192.252,192.978,2024-04-10 05:00,2024-04-10 09:00,192.771,192.978,0.20700000000002206,0.1536748329621535,2024-04-15 00:00,False
INNER_WICK,GBPJPY,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,191.631,192.978,1.3470000000000084,192.252,192.978,2024-04-11 17:00,2024-04-11 21:00,192.416,192.438,0.02199999999999136,0.016332590942829416,2024-04-15 00:00,False
INNER_WICK,GBPNZD,long,W,H4,2024-02-19 00:00,2024-02-26 00:00,2.03748,2.0447,0.007220000000000226,2.03748,2.0447,2024-02-23 02:00,2024-02-23 06:00,2.04058,2.04086,0.000280000000000058,0.038781163434909866,,True
INNER_WICK,GBPNZD,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,2.08573,2.097,0.011270000000000113,2.08573,2.0934,2024-04-10 01:00,2024-04-10 05:00,2.08573,2.08618,0.0004500000000002835,0.03992901508431934,2024-04-22 00:00,False
INNER_WICK,GBPNZD,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,2.08573,2.097,0.011270000000000113,2.08573,2.0934,2024-04-11 21:00,2024-04-12 01:00,2.0892,2.09054,0.0013399999999998968,0.11889973380655576,2024-04-22 00:00,False
INNER_WICK,GBPNZD,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,2.08573,2.097,0.011270000000000113,2.08573,2.0934,2024-04-12 09:00,2024-04-12 13:00,2.091,2.09195,0.0009500000000000064,0.08429458740017719,2024-04-22 00:00,False
INNER_WICK,GBPNZD,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,2.08573,2.097,0.011270000000000113,2.08573,2.0934,2024-04-15 01:00,2024-04-15 05:00,2.0934,2.09478,0.0013800000000001589,0.1224489795918496,2024-04-22 00:00,False
INNER_WICK,GBPNZD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,2.0852,2.09475,0.009549999999999947,2.08589,2.09475,2024-01-22 18:00,2024-01-22 22:00,2.09328,2.09475,0.0014699999999998603,0.15392670157066685,2024-03-04 00:00,False
INNER_WICK,GBPNZD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,2.0852,2.09475,0.009549999999999947,2.08589,2.09475,2024-01-23 06:00,2024-01-23 10:00,2.09078,2.09114,0.000360000000000138,0.037696335078548686,2024-03-04 00:00,False
INNER_WICK,GBPNZD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,2.0852,2.09475,0.009549999999999947,2.08589,2.09475,2024-01-26 10:00,2024-01-26 14:00,2.08696,2.08728,0.00031999999999987594,0.033507853403128555,2024-03-04 00:00,False
INNER_WICK,GBPNZD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,2.0852,2.09475,0.009549999999999947,2.08589,2.09475,2024-01-26 18:00,2024-01-28 22:00,2.08575,2.08589,0.000140000000000029,0.014659685863877461,2024-03-04 00:00,False
INNER_WICK,GBPNZD,short,W,H4,2024-02-12 00:00,2024-02-19 00:00,2.0574,2.08183,0.024430000000000174,2.05945,2.08183,2024-02-13 22:00,2024-02-14 02:00,2.0786,2.08118,0.0025800000000000267,0.10560785918952142,2024-02-26 00:00,False
INNER_WICK,GBPNZD,short,W,H4,2024-02-12 00:00,2024-02-19 00:00,2.0574,2.08183,0.024430000000000174,2.05945,2.08183,2024-02-14 10:00,2024-02-14 14:00,2.0676,2.06766,5.999999999994898e-05,0.002455996725335594,2024-02-26 00:00,False
INNER_WICK,GBPNZD,short,W,H4,2024-02-12 00:00,2024-02-19 00:00,2.0574,2.08183,0.024430000000000174,2.05945,2.08183,2024-02-16 10:00,2024-02-16 14:00,2.06186,2.06299,0.0011300000000002974,0.04625460499387185,2024-02-26 00:00,False
INNER_WICK,GBPNZD,short,W,H4,2024-03-25 00:00,2024-04-01 00:00,2.1104,2.11759,0.00719000000000003,2.11446,2.11759,2024-03-28 09:00,2024-03-28 13:00,2.11682,2.11759,0.0007699999999997154,0.10709318497909766,2024-04-15 00:00,False
INNER_WICK,GBPNZD,short,W,H4,2024-03-25 00:00,2024-04-01 00:00,2.1104,2.11759,0.00719000000000003,2.11446,2.11759,2024-03-29 05:00,2024-03-29 09:00,2.1145,2.11521,0.0007099999999997664,0.09874826147423692,2024-04-15 00:00,False
INNER_WICK,GBPNZD,short,W,H4,2024-03-25 00:00,2024-04-01 00:00,2.1104,2.11759,0.00719000000000003,2.11446,2.11759,2024-04-01 09:00,2024-04-01 13:00,2.11342,2.11446,0.0010399999999997078,0.14464534075100188,2024-04-15 00:00,False
INNER_WICK,GBPUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.25354,1.26006,0.006519999999999859,1.25354,1.25792,2024-02-14 06:00,2024-02-14 10:00,1.25354,1.2536,5.999999999994898e-05,0.009202453987722436,2024-02-26 00:00,False
INNER_WICK,GBPUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.25354,1.26006,0.006519999999999859,1.25354,1.25792,2024-02-15 06:00,2024-02-15 10:00,1.2542,1.25422,1.999999999990898e-05,0.003067484662562793,2024-02-26 00:00,False
INNER_WICK,GBPUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.25354,1.26006,0.006519999999999859,1.25354,1.25792,2024-02-16 10:00,2024-02-16 14:00,1.25508,1.25534,0.00025999999999992696,0.03987730061348659,2024-02-26 00:00,False
INNER_WICK,GBPUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.25354,1.26006,0.006519999999999859,1.25354,1.25792,2024-02-20 02:00,2024-02-20 06:00,1.25792,1.25806,0.000140000000000029,0.02147239263804172,2024-02-26 00:00,False
INNER_WICK,GBPUSD,long,W,H4,2024-02-26 00:00,2024-03-04 00:00,1.26001,1.26552,0.005509999999999904,1.26001,1.26518,2024-03-01 18:00,2024-03-03 22:00,1.26488,1.26518,0.00029999999999996696,0.05444646098003125,2024-03-18 00:00,False
INNER_WICK,GBPUSD,short,W,H4,2024-01-08 00:00,2024-01-15 00:00,1.27528,1.27858,0.0033000000000000806,1.27652,1.27858,2024-01-15 02:00,2024-01-15 06:00,1.27604,1.27652,0.00048000000000003595,0.1454545454545528,2024-01-22 00:00,False
INNER_WICK,GBPUSD,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,1.26724,1.27096,0.0037200000000001676,1.26997,1.27096,2024-02-23 10:00,2024-02-23 14:00,1.27004,1.27014,9.999999999998899e-05,0.026881720430103354,2024-03-04 00:00,False
INNER_WICK,GBPUSD,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,1.26724,1.27096,0.0037200000000001676,1.26997,1.27096,2024-02-26 10:00,2024-02-26 14:00,1.26986,1.26997,0.0001100000000000545,0.029569892473131597,2024-03-04 00:00,False
INNER_WICK,GBPUSD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.25472,1.26348,0.008759999999999879,1.25944,1.26348,2024-05-06 09:00,2024-05-06 13:00,1.2592,1.25944,0.00023999999999979593,0.027397260273949686,2024-05-13 00:00,False
INNER_WICK,NZDCAD,long,W,H4,2024-01-01 00:00,2024-01-08 00:00,0.8281,0.83424,0.006140000000000034,0.8281,0.83155,2024-01-11 10:00,2024-01-11 14:00,0.83155,0.83166,0.00010999999999994348,0.017915309446244764,2024-01-15 00:00,False
INNER_WICK,NZDCAD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,0.81868,0.82584,0.007160000000000055,0.81868,0.82555,2024-02-13 10:00,2024-02-13 14:00,0.81868,0.81926,0.0005800000000000249,0.08100558659218163,2024-02-26 00:00,False
INNER_WICK,NZDCAD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,0.81868,0.82584,0.007160000000000055,0.81868,0.82555,2024-02-16 02:00,2024-02-16 06:00,0.82122,0.8215,0.000280000000000058,0.03910614525140445,2024-02-26 00:00,False
INNER_WICK,NZDCAD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,0.81868,0.82584,0.007160000000000055,0.81868,0.82555,2024-02-16 10:00,2024-02-16 14:00,0.82174,0.82244,0.0006999999999999229,0.0977653631284801,2024-02-26 00:00,False
INNER_WICK,NZDCAD,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,0.80665,0.81015,0.0035000000000000586,0.80665,0.80823,2024-04-01 13:00,2024-04-01 17:00,0.80665,0.80684,0.00019000000000002348,0.054285714285720085,2024-04-15 00:00,False
INNER_WICK,NZDCAD,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,0.80665,0.81015,0.0035000000000000586,0.80665,0.80823,2024-04-02 01:00,2024-04-02 05:00,0.80709,0.80712,2.999999999997449e-05,0.00857142857142114,2024-04-15 00:00,False
INNER_WICK,NZDCAD,short,W,H4,2024-03-04 00:00,2024-03-11 00:00,0.83296,0.83472,0.0017599999999999838,0.83352,0.83472,2024-03-08 10:00,2024-03-08 14:00,0.83462,0.83472,9.999999999998899e-05,0.056818181818176085,2024-05-13 00:00,False
INNER_WICK,NZDCAD,short,W,H4,2024-03-04 00:00,2024-03-11 00:00,0.83296,0.83472,0.0017599999999999838,0.83352,0.83472,2024-03-11 09:00,2024-03-11 13:00,0.83328,0.83352,0.00024000000000001798,0.13636363636364784,2024-05-13 00:00,False
INNER_WICK,NZDCAD,short,W,H4,2024-04-08 00:00,2024-04-15 00:00,0.81787,0.82492,0.007050000000000001,0.81898,0.82492,2024-04-15 01:00,2024-04-15 05:00,0.81831,0.81898,0.0006700000000000594,0.09503546099291622,2024-04-29 00:00,False
INNER_WICK,NZDCHF,long,W,H4,2024-01-01 00:00,2024-01-08 00:00,0.52812,0.53107,0.002950000000000008,0.52812,0.52893,2024-01-08 10:00,2024-01-08 14:00,0.52812,0.5283,0.00017999999999995797,0.061016949152527956,2024-01-15 00:00,False
INNER_WICK,NZDCHF,long,W,H4,2024-02-26 00:00,2024-03-04 00:00,0.53456,0.5393,0.0047399999999999665,0.53456,0.53698,2024-02-29 06:00,2024-02-29 10:00,0.53456,0.53458,2.0000000000020002e-05,0.004219409282704672,2024-03-11 00:00,False
INNER_WICK,NZDCHF,long,W,H4,2024-02-26 00:00,2024-03-04 00:00,0.53456,0.5393,0.0047399999999999665,0.53456,0.53698,2024-03-05 18:00,2024-03-05 22:00,0.53698,0.53725,0.00026999999999999247,0.05696202531645451,2024-03-11 00:00,False
INNER_WICK,NZDCHF,long,W,H4,2024-03-11 00:00,2024-03-18 00:00,0.53565,0.53776,0.0021100000000000563,0.53565,0.53756,2024-03-20 09:00,2024-03-20 13:00,0.53692,0.537,8.000000000008001e-05,0.037914691943164866,2024-03-25 00:00,False
INNER_WICK,NZDCHF,long,W,H4,2024-03-11 00:00,2024-03-18 00:00,0.53565,0.53776,0.0021100000000000563,0.53565,0.53756,2024-03-22 17:00,2024-03-24 21:00,0.53724,0.53726,1.999999999990898e-05,0.0094786729857386,2024-03-25 00:00,False
INNER_WICK,NZDCHF,short,W,H4,2024-03-04 00:00,2024-03-11 00:00,0.54226,0.54308,0.0008200000000000429,0.54287,0.54308,2024-03-08 10:00,2024-03-08 14:00,0.54299,0.54308,9.00000000000345e-05,0.10975609756101193,2024-03-18 00:00,False
INNER_WICK,NZDCHF,short,W,H4,2024-04-08 00:00,2024-04-15 00:00,0.54301,0.54959,0.00658000000000003,0.54412,0.54959,2024-04-11 05:00,2024-04-11 09:00,0.54722,0.54756,0.00034000000000000696,0.05167173252279717,2024-04-22 00:00,False
INNER_WICK,NZDCHF,short,W,H4,2024-04-08 00:00,2024-04-15 00:00,0.54301,0.54959,0.00658000000000003,0.54412,0.54959,2024-04-12 01:00,2024-04-12 05:00,0.54634,0.54673,0.00039000000000000146,0.059270516717325174,2024-04-22 00:00,False
INNER_WICK,NZDCHF,short,W,H4,2024-04-08 00:00,2024-04-15 00:00,0.54301,0.54959,0.00658000000000003,0.54412,0.54959,2024-04-15 01:00,2024-04-15 05:00,0.54382,0.54412,0.000300000000000078,0.045592705167184895,2024-04-22 00:00,False
