pair,timeframe,ltf,pivot_type,first_candle_time,second_candle_time,gap_low,gap_high,first_touch_time,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high
GBPCHF,W,H4,short,2024-04-01,2024-04-08,1.13998,1.1486,2024-04-15,2024-04-24 17:00:00,2024-04-24 21:00:00,1.14066,1.14075
GBPCHF,W,H4,short,2024-04-01,2024-04-08,1.13998,1.1486,2024-04-15,2024-04-25 05:00:00,2024-04-25 09:00:00,1.14335,1.14368
GBPCHF,W,H4,short,2024-04-01,2024-04-08,1.13998,1.1486,2024-04-15,2024-04-25 13:00:00,2024-04-25 17:00:00,1.14256,1.14268
GBPCHF,W,H4,short,2024-04-01,2024-04-08,1.13998,1.1486,2024-04-15,2024-04-26 09:00:00,2024-04-26 13:00:00,1.14244,1.14246
GBPCHF,W,H4,short,2024-04-22,2024-04-29,1.14264,1.15124,2024-05-13,2024-05-15 17:00:00,2024-05-15 21:00:00,1.14516,1.14598
GBPCHF,W,H4,short,2024-04-22,2024-04-29,1.14264,1.15124,2024-05-13,2024-05-16 21:00:00,2024-05-17 01:00:00,1.14856,1.14898
GBPCHF,W,H4,short,2024-05-20,2024-05-27,1.16502,1.1678,,2024-05-27 09:00:00,2024-05-27 13:00:00,1.16708,1.1678
GBPCHF,W,H4,short,2024-05-20,2024-05-27,1.16502,1.1678,,2024-05-29 05:00:00,2024-05-29 09:00:00,1.16505,1.16558
GBPJPY,W,H4,long,2024-01-29,2024-02-05,185.229,187.442,,2024-02-05 02:00:00,2024-02-05 06:00:00,186.973,187.032
GBPJPY,W,H4,long,2024-01-29,2024-02-05,185.229,187.442,,2024-02-05 14:00:00,2024-02-05 18:00:00,186.176,186.21
GBPJPY,W,H4,long,2024-01-29,2024-02-05,185.229,187.442,,2024-02-06 02:00:00,2024-02-06 06:00:00,186.194,186.287
GBPJPY,W,H4,long,2024-01-29,2024-02-05,185.229,187.442,,2024-02-06 14:00:00,2024-02-06 18:00:00,186.186,186.244
GBPJPY,W,H4,long,2024-01-29,2024-02-05,185.229,187.442,,2024-02-07 14:00:00,2024-02-07 18:00:00,186.554,186.909
GBPJPY,W,H4,long,2024-03-04,2024-03-11,187.963,189.092,,2024-03-11 13:00:00,2024-03-11 17:00:00,187.963,187.987
GBPJPY,W,H4,long,2024-03-04,2024-03-11,187.963,189.092,,2024-03-11 21:00:00,2024-03-12 01:00:00,187.983,188.236
GBPJPY,W,H4,long,2024-03-04,2024-03-11,187.963,189.092,,2024-03-12 05:00:00,2024-03-12 09:00:00,188.234,188.323
GBPJPY,W,H4,long,2024-03-04,2024-03-11,187.963,189.092,,2024-03-12 21:00:00,2024-03-13 01:00:00,188.416,188.55
GBPJPY,W,H4,long,2024-03-04,2024-03-11,187.963,189.092,,2024-03-13 13:00:00,2024-03-13 17:00:00,188.81,188.954
GBPJPY,W,H4,long,2024-03-04,2024-03-11,187.963,189.092,,2024-03-13 21:00:00,2024-03-14 01:00:00,188.819,188.866
GBPJPY,W,H4,long,2024-03-04,2024-03-11,187.963,189.092,,2024-03-14 13:00:00,2024-03-14 17:00:00,188.596,188.883
GBPJPY,W,H4,long,2024-03-04,2024-03-11,187.963,189.092,,2024-03-15 01:00:00,2024-03-15 05:00:00,188.592,188.85
GBPJPY,W,H4,long,2024-04-08,2024-04-15,189.994,190.842,2024-04-22,2024-04-22 09:00:00,2024-04-22 13:00:00,190.32,190.476
GBPJPY,W,H4,short,2024-01-15,2024-01-22,188.238,188.938,2024-01-29,2024-02-08 14:00:00,2024-02-08 18:00:00,188.488,188.489
GBPJPY,W,H4,short,2024-01-15,2024-01-22,188.238,188.938,2024-01-29,2024-02-09 02:00:00,2024-02-09 06:00:00,188.577,188.869
GBPJPY,W,H4,short,2024-01-15,2024-01-22,188.238,188.938,2024-01-29,2024-02-09 14:00:00,2024-02-09 18:00:00,188.758,188.816
GBPJPY,W,H4,short,2024-02-19,2024-02-26,190.74,191.326,2024-03-04,2024-03-04 14:00:00,2024-03-04 18:00:00,191.118,191.194
GBPJPY,W,H4,short,2024-02-19,2024-02-26,190.74,191.326,2024-03-04,2024-03-05 14:00:00,2024-03-05 18:00:00,190.79,191.04
GBPJPY,W,H4,short,2024-04-01,2024-04-08,191.631,192.978,2024-04-15,2024-04-15 09:00:00,2024-04-15 13:00:00,192.462,192.717
GBPJPY,W,H4,short,2024-04-01,2024-04-08,191.631,192.978,2024-04-15,2024-04-16 09:00:00,2024-04-16 13:00:00,192.811,192.814
GBPJPY,W,H4,short,2024-04-01,2024-04-08,191.631,192.978,2024-04-15,2024-04-16 17:00:00,2024-04-16 21:00:00,192.35,192.499
GBPJPY,W,H4,short,2024-04-01,2024-04-08,191.631,192.978,2024-04-15,2024-04-17 05:00:00,2024-04-17 09:00:00,192.824,192.826
GBPJPY,W,H4,short,2024-04-01,2024-04-08,191.631,192.978,2024-04-15,2024-04-17 17:00:00,2024-04-17 21:00:00,192.338,192.374
GBPJPY,W,H4,short,2024-04-01,2024-04-08,191.631,192.978,2024-04-15,2024-04-18 05:00:00,2024-04-18 09:00:00,192.601,192.782
GBPJPY,W,H4,short,2024-04-01,2024-04-08,191.631,192.978,2024-04-15,2024-04-18 13:00:00,2024-04-18 17:00:00,192.493,192.758
GBPJPY,W,H4,short,2024-04-01,2024-04-08,191.631,192.978,2024-04-15,2024-04-19 09:00:00,2024-04-19 13:00:00,192.604,192.732
GBPJPY,W,H4,short,2024-04-01,2024-04-08,191.631,192.978,2024-04-15,2024-04-22 01:00:00,2024-04-22 05:00:00,191.69,191.702
GBPJPY,W,H4,short,2024-04-01,2024-04-08,191.631,192.978,2024-04-15,2024-04-24 01:00:00,2024-04-24 05:00:00,192.942,192.96
GBPJPY,W,H4,short,2024-04-22,2024-04-29,197.844,200.561,2024-05-13,2024-05-19 21:00:00,2024-05-20 01:00:00,198.04,198.098
GBPJPY,W,H4,short,2024-04-22,2024-04-29,197.844,200.561,2024-05-13,2024-05-21 01:00:00,2024-05-21 05:00:00,198.898,198.912
GBPJPY,W,H4,short,2024-04-22,2024-04-29,197.844,200.561,2024-05-13,2024-05-22 21:00:00,2024-05-23 01:00:00,199.494,199.595
GBPJPY,W,H4,short,2024-04-22,2024-04-29,197.844,200.561,2024-05-13,2024-05-23 13:00:00,2024-05-23 17:00:00,199.654,199.9
GBPJPY,W,H4,short,2024-04-22,2024-04-29,197.844,200.561,2024-05-13,2024-05-24 17:00:00,2024-05-26 21:00:00,199.992,200.088
GBPNZD,W,H4,long,2024-02-05,2024-02-12,2.0505,2.0544,2024-02-19,2024-02-26 14:00:00,2024-02-26 18:00:00,2.05314,2.05326
GBPNZD,W,H4,long,2024-02-05,2024-02-12,2.0505,2.0544,2024-02-19,2024-02-27 18:00:00,2024-02-27 22:00:00,2.05314,2.05426
GBPNZD,W,H4,long,2024-04-08,2024-04-15,2.08573,2.097,2024-04-22,2024-04-24 05:00:00,2024-04-24 09:00:00,2.09239,2.09272
GBPNZD,W,H4,long,2024-04-08,2024-04-15,2.08573,2.097,2024-04-22,2024-04-25 21:00:00,2024-04-26 01:00:00,2.09544,2.09614
GBPNZD,W,H4,long,2024-05-13,2024-05-20,2.06756,2.07055,2024-05-27,2024-06-04 01:00:00,2024-06-04 05:00:00,2.0682,2.06834
GBPNZD,W,H4,long,2024-05-13,2024-05-20,2.06756,2.07055,2024-05-27,2024-06-04 09:00:00,2024-06-04 13:00:00,2.06757,2.06767
GBPNZD,W,H4,short,2024-01-22,2024-01-29,2.0852,2.09475,2024-03-04,2024-03-05 06:00:00,2024-03-05 10:00:00,2.08819,2.08872
GBPNZD,W,H4,short,2024-01-22,2024-01-29,2.0852,2.09475,2024-03-04,2024-03-05 22:00:00,2024-03-06 02:00:00,2.08858,2.09154
GBPNZD,W,H4,short,2024-01-22,2024-01-29,2.0852,2.09475,2024-03-04,2024-03-06 06:00:00,2024-03-06 10:00:00,2.08688,2.08746
GBPNZD,W,H4,short,2024-01-22,2024-01-29,2.0852,2.09475,2024-03-04,2024-03-15 17:00:00,2024-03-17 21:00:00,2.09343,2.09356
GBPNZD,W,H4,short,2024-02-12,2024-02-19,2.0574,2.08183,2024-02-26,2024-02-26 22:00:00,2024-02-27 02:00:00,2.05949,2.0609
GBPNZD,W,H4,short,2024-02-12,2024-02-19,2.0574,2.08183,2024-02-26,2024-02-27 06:00:00,2024-02-27 10:00:00,2.0579,2.05956
GBPNZD,W,H4,short,2024-02-12,2024-02-19,2.0574,2.08183,2024-02-26,2024-02-28 14:00:00,2024-02-28 18:00:00,2.07864,2.08069
GBPNZD,W,H4,short,2024-02-12,2024-02-19,2.0574,2.08183,2024-02-26,2024-02-28 22:00:00,2024-02-29 02:00:00,2.07658,2.07876
GBPNZD,W,H4,short,2024-02-12,2024-02-19,2.0574,2.08183,2024-02-26,2024-03-01 10:00:00,2024-03-01 14:00:00,2.07528,2.07616
GBPNZD,W,H4,short,2024-02-12,2024-02-19,2.0574,2.08183,2024-02-26,2024-03-04 02:00:00,2024-03-04 06:00:00,2.07752,2.08012
GBPNZD,W,H4,short,2024-02-12,2024-02-19,2.0574,2.08183,2024-02-26,2024-03-07 22:00:00,2024-03-08 02:00:00,2.07768,2.07868
GBPNZD,W,H4,short,2024-03-25,2024-04-01,2.1104,2.11759,2024-04-15,2024-04-16 01:00:00,2024-04-16 05:00:00,2.11306,2.11514
GBPNZD,W,H4,short,2024-03-25,2024-04-01,2.1104,2.11759,2024-04-15,2024-04-17 05:00:00,2024-04-17 09:00:00,2.11134,2.11204
GBPNZD,W,H4,short,2024-03-25,2024-04-01,2.1104,2.11759,2024-04-15,2024-04-19 09:00:00,2024-04-19 13:00:00,2.11389,2.11484
GBPNZD,W,H4,short,2024-04-22,2024-04-29,2.1034,2.12616,,2024-04-30 17:00:00,2024-04-30 21:00:00,2.12216,2.12616
GBPNZD,W,H4,short,2024-04-22,2024-04-29,2.1034,2.12616,,2024-05-01 05:00:00,2024-05-01 09:00:00,2.12186,2.1224
GBPNZD,W,H4,short,2024-04-22,2024-04-29,2.1034,2.12616,,2024-05-01 21:00:00,2024-05-02 01:00:00,2.11608,2.11702
GBPNZD,W,H4,short,2024-04-22,2024-04-29,2.1034,2.12616,,2024-05-02 09:00:00,2024-05-02 13:00:00,2.11084,2.11304
GBPNZD,W,H4,short,2024-05-20,2024-05-27,2.08095,2.08974,,2024-05-30 05:00:00,2024-05-30 09:00:00,2.0834,2.08414
GBPNZD,W,H4,short,2024-05-20,2024-05-27,2.08095,2.08974,,2024-05-30 17:00:00,2024-05-30 21:00:00,2.08263,2.0833
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-15 06:00:00,2024-01-15 10:00:00,1.27132,1.27186
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-16 06:00:00,2024-01-16 10:00:00,1.26204,1.26353
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-16 14:00:00,2024-01-16 18:00:00,1.26194,1.26246
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-17 10:00:00,2024-01-17 14:00:00,1.26386,1.2642
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-18 10:00:00,2024-01-18 14:00:00,1.26482,1.26505
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-19 10:00:00,2024-01-19 14:00:00,1.26612,1.26701
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-22 06:00:00,2024-01-22 10:00:00,1.26868,1.26984
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-22 18:00:00,2024-01-22 22:00:00,1.2698,1.27046
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-23 14:00:00,2024-01-23 18:00:00,1.26492,1.2657
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-25 02:00:00,2024-01-25 06:00:00,1.27075,1.27088
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-25 14:00:00,2024-01-25 18:00:00,1.26816,1.2686
GBPUSD,W,H4,long,2024-01-01,2024-01-08,1.26108,1.27193,2024-01-15,2024-01-26 02:00:00,2024-01-26 06:00:00,1.26756,1.27022
GBPUSD,W,H4,long,2024-02-26,2024-03-04,1.26001,1.26552,2024-03-18,2024-03-25 17:00:00,2024-03-25 21:00:00,1.26341,1.26354
GBPUSD,W,H4,long,2024-02-26,2024-03-04,1.26001,1.26552,2024-03-18,2024-03-26 01:00:00,2024-03-26 05:00:00,1.2636,1.26402
GBPUSD,W,H4,long,2024-02-26,2024-03-04,1.26001,1.26552,2024-03-18,2024-03-27 01:00:00,2024-03-27 05:00:00,1.26088,1.2613
GBPUSD,W,H4,long,2024-02-26,2024-03-04,1.26001,1.26552,2024-03-18,2024-03-27 09:00:00,2024-03-27 13:00:00,1.26056,1.26078
GBPUSD,W,H4,long,2024-02-26,2024-03-04,1.26001,1.26552,2024-03-18,2024-03-27 21:00:00,2024-03-28 01:00:00,1.2611,1.26205
GBPUSD,W,H4,long,2024-02-26,2024-03-04,1.26001,1.26552,2024-03-18,2024-03-28 17:00:00,2024-03-28 21:00:00,1.26155,1.26196
GBPUSD,W,H4,long,2024-02-26,2024-03-04,1.26001,1.26552,2024-03-18,2024-03-29 01:00:00,2024-03-29 05:00:00,1.26164,1.26172
GBPUSD,W,H4,long,2024-02-26,2024-03-04,1.26001,1.26552,2024-03-18,2024-03-29 17:00:00,2024-03-31 21:00:00,1.26166,1.26229
GBPUSD,W,H4,long,2024-04-15,2024-04-22,1.22994,1.23704,,2024-04-22 09:00:00,2024-04-22 13:00:00,1.22994,1.23092
GBPUSD,W,H4,long,2024-04-15,2024-04-22,1.22994,1.23704,,2024-04-23 01:00:00,2024-04-23 05:00:00,1.23317,1.23476
GBPUSD,W,H4,long,2024-05-06,2024-05-13,1.24457,1.25246,,2024-05-14 05:00:00,2024-05-14 09:00:00,1.25094,1.25198
GBPUSD,W,H4,short,2024-01-08,2024-01-15,1.27528,1.27858,2024-01-22,2024-01-24 10:00:00,2024-01-24 14:00:00,1.27712,1.27748
GBPUSD,W,H4,short,2024-01-08,2024-01-15,1.27528,1.27858,2024-01-22,2024-01-26 10:00:00,2024-01-26 14:00:00,1.27547,1.27586
GBPUSD,W,H4,short,2024-01-08,2024-01-15,1.27528,1.27858,2024-01-22,2024-02-02 06:00:00,2024-02-02 10:00:00,1.27678,1.27724
GBPUSD,W,H4,short,2024-02-19,2024-02-26,1.26724,1.27096,2024-03-04,2024-03-04 06:00:00,2024-03-04 10:00:00,1.26798,1.26837
GBPUSD,W,H4,short,2024-02-19,2024-02-26,1.26724,1.27096,2024-03-04,2024-03-04 14:00:00,2024-03-04 18:00:00,1.26978,1.27066
GBPUSD,W,H4,short,2024-04-01,2024-04-08,1.26384,1.27095,2024-05-13,2024-05-15 21:00:00,2024-05-16 01:00:00,1.26995,1.27009
GBPUSD,W,H4,short,2024-04-01,2024-04-08,1.26384,1.27095,2024-05-13,2024-05-16 13:00:00,2024-05-16 17:00:00,1.2677,1.26802
GBPUSD,W,H4,short,2024-04-29,2024-05-06,1.25472,1.26348,2024-05-13,2024-05-13 13:00:00,2024-05-13 17:00:00,1.25638,1.25688
GBPUSD,W,H4,short,2024-04-29,2024-05-06,1.25472,1.26348,2024-05-13,2024-05-14 17:00:00,2024-05-14 21:00:00,1.25923,1.25926
NZDCAD,W,H4,long,2024-01-01,2024-01-08,0.8281,0.83424,2024-01-15,2024-01-15 06:00:00,2024-01-15 10:00:00,0.8296,0.82993
NZDCAD,W,H4,long,2024-01-01,2024-01-08,0.8281,0.83424,2024-01-15,2024-01-16 02:00:00,2024-01-16 06:00:00,0.82984,0.83052
NZDCAD,W,H4,long,2024-02-12,2024-02-19,0.81868,0.82584,2024-02-26,2024-02-29 14:00:00,2024-02-29 18:00:00,0.8253,0.8256
NZDCAD,W,H4,long,2024-02-12,2024-02-19,0.81868,0.82584,2024-02-26,2024-03-05 06:00:00,2024-03-05 10:00:00,0.82524,0.82543
NZDCAD,W,H4,long,2024-02-12,2024-02-19,0.81868,0.82584,2024-02-26,2024-03-05 22:00:00,2024-03-06 02:00:00,0.82514,0.8257
NZDCAD,W,H4,long,2024-03-25,2024-04-01,0.80665,0.81015,2024-04-15,2024-04-19 01:00:00,2024-04-19 05:00:00,0.80784,0.80996
NZDCAD,W,H4,long,2024-03-25,2024-04-01,0.80665,0.81015,2024-04-15,2024-04-19 13:00:00,2024-04-19 17:00:00,0.80923,0.80948
NZDCAD,W,H4,long,2024-03-25,2024-04-01,0.80665,0.81015,2024-04-15,2024-04-23 05:00:00,2024-04-23 09:00:00,0.80928,0.80932
NZDCAD,W,H4,short,2024-01-08,2024-01-15,0.83662,0.83814,2024-02-19,2024-02-21 06:00:00,2024-02-21 10:00:00,0.83708,0.83747
NZDCAD,W,H4,short,2024-01-08,2024-01-15,0.83662,0.83814,2024-02-19,2024-02-23 18:00:00,2024-02-25 22:00:00,0.83727,0.8378
NZDCAD,W,H4,short,2024-02-05,2024-02-12,0.82788,0.8284,2024-02-19,2024-03-01 18:00:00,2024-03-03 22:00:00,0.82828,0.82828
NZDCAD,W,H4,short,2024-02-19,2024-02-26,0.83726,0.8378,2024-05-20,2024-05-23 01:00:00,2024-05-23 05:00:00,0.83734,0.8375
NZDCAD,W,H4,short,2024-03-04,2024-03-11,0.83296,0.83472,2024-05-13,2024-05-15 21:00:00,2024-05-16 01:00:00,0.83424,0.8345
NZDCAD,W,H4,short,2024-03-04,2024-03-11,0.83296,0.83472,2024-05-13,2024-05-16 17:00:00,2024-05-16 21:00:00,0.83379,0.83416
NZDCAD,W,H4,short,2024-03-04,2024-03-11,0.83296,0.83472,2024-05-13,2024-05-21 09:00:00,2024-05-21 13:00:00,0.83332,0.83388
NZDCAD,W,H4,short,2024-04-08,2024-04-15,0.81787,0.82492,2024-04-29,2024-05-03 09:00:00,2024-05-03 13:00:00,0.82296,0.82447
NZDCAD,W,H4,short,2024-04-08,2024-04-15,0.81787,0.82492,2024-04-29,2024-05-06 09:00:00,2024-05-06 13:00:00,0.82341,0.82423
NZDCAD,W,H4,short,2024-04-08,2024-04-15,0.81787,0.82492,2024-04-29,2024-05-06 21:00:00,2024-05-07 01:00:00,0.82297,0.82306
NZDCAD,W,H4,short,2024-04-08,2024-04-15,0.81787,0.82492,2024-04-29,2024-05-07 17:00:00,2024-05-07 21:00:00,0.8241,0.82456
NZDCAD,W,H4,short,2024-04-08,2024-04-15,0.81787,0.82492,2024-04-29,2024-05-08 01:00:00,2024-05-08 05:00:00,0.82438,0.82456
NZDCAD,W,H4,short,2024-04-08,2024-04-15,0.81787,0.82492,2024-04-29,2024-05-08 17:00:00,2024-05-08 21:00:00,0.82445,0.82447
NZDCAD,W,H4,short,2024-04-08,2024-04-15,0.81787,0.82492,2024-04-29,2024-05-09 01:00:00,2024-05-09 05:00:00,0.82415,0.82453
NZDCAD,W,H4,short,2024-04-08,2024-04-15,0.81787,0.82492,2024-04-29,2024-05-10 17:00:00,2024-05-12 21:00:00,0.82338,0.82372
NZDCHF,W,H4,long,2024-01-01,2024-01-08,0.52812,0.53107,2024-01-15,2024-01-15 22:00:00,2024-01-16 02:00:00,0.52833,0.52864
NZDCHF,W,H4,long,2024-01-01,2024-01-08,0.52812,0.53107,2024-01-15,2024-01-18 02:00:00,2024-01-18 06:00:00,0.52824,0.52868
NZDCHF,W,H4,long,2024-01-01,2024-01-08,0.52812,0.53107,2024-01-15,2024-01-19 02:00:00,2024-01-19 06:00:00,0.529,0.52912
NZDCHF,W,H4,long,2024-01-01,2024-01-08,0.52812,0.53107,2024-01-15,2024-01-19 10:00:00,2024-01-19 14:00:00,0.52944,0.5307
NZDCHF,W,H4,long,2024-01-01,2024-01-08,0.52812,0.53107,2024-01-15,2024-01-19 18:00:00,2024-01-21 22:00:00,0.53049,0.53049
NZDCHF,W,H4,long,2024-01-01,2024-01-08,0.52812,0.53107,2024-01-15,2024-01-22 06:00:00,2024-01-22 10:00:00,0.5294,0.52997
NZDCHF,W,H4,long,2024-01-01,2024-01-08,0.52812,0.53107,2024-01-15,2024-01-23 14:00:00,2024-01-23 18:00:00,0.52846,0.52854
NZDCHF,W,H4,long,2024-01-01,2024-01-08,0.52812,0.53107,2024-01-15,2024-01-24 02:00:00,2024-01-24 06:00:00,0.5296,0.53018
NZDCHF,W,H4,long,2024-01-01,2024-01-08,0.52812,0.53107,2024-01-15,2024-01-25 22:00:00,2024-01-26 02:00:00,0.52912,0.52914
NZDCHF,W,H4,long,2024-02-26,2024-03-04,0.53456,0.5393,2024-03-11,2024-03-12 21:00:00,2024-03-13 01:00:00,0.53918,0.53928
NZDCHF,W,H4,long,2024-02-26,2024-03-04,0.53456,0.5393,2024-03-11,2024-03-17 21:00:00,2024-03-18 01:00:00,0.5374,0.53743
NZDCHF,W,H4,long,2024-02-26,2024-03-04,0.53456,0.5393,2024-03-11,2024-03-18 09:00:00,2024-03-18 13:00:00,0.53758,0.53823
NZDCHF,W,H4,long,2024-02-26,2024-03-04,0.53456,0.5393,2024-03-11,2024-03-19 05:00:00,2024-03-19 09:00:00,0.53565,0.53634
NZDCHF,W,H4,long,2024-02-26,2024-03-04,0.53456,0.5393,2024-03-11,2024-03-20 01:00:00,2024-03-20 05:00:00,0.537,0.53707
NZDCHF,W,H4,long,2024-02-26,2024-03-04,0.53456,0.5393,2024-03-11,2024-03-20 09:00:00,2024-03-20 13:00:00,0.53692,0.537
NZDCHF,W,H4,long,2024-02-26,2024-03-04,0.53456,0.5393,2024-03-11,2024-03-20 21:00:00,2024-03-21 01:00:00,0.53715,0.53821
NZDCHF,W,H4,long,2024-02-26,2024-03-04,0.53456,0.5393,2024-03-11,2024-03-22 17:00:00,2024-03-24 21:00:00,0.53724,0.53726
NZDCHF,W,H4,long,2024-03-11,2024-03-18,0.53565,0.53776,2024-03-25,2024-04-01 13:00:00,2024-04-01 17:00:00,0.53755,0.53776
NZDCHF,W,H4,short,2024-04-08,2024-04-15,0.54301,0.54959,2024-04-22,2024-04-24 17:00:00,2024-04-24 21:00:00,0.54317,0.54334
NZDCHF,W,H4,short,2024-04-08,2024-04-15,0.54301,0.54959,2024-04-22,2024-04-25 05:00:00,2024-04-25 09:00:00,0.54468,0.54476
NZDCHF,W,H4,short,2024-04-08,2024-04-15,0.54301,0.54959,2024-04-22,2024-04-25 21:00:00,2024-04-26 01:00:00,0.54443,0.54486
NZDCHF,W,H4,short,2024-04-08,2024-04-15,0.54301,0.54959,2024-04-22,2024-04-26 09:00:00,2024-04-26 13:00:00,0.54371,0.5443
NZDCHF,W,H4,short,2024-04-08,2024-04-15,0.54301,0.54959,2024-04-22,2024-04-29 01:00:00,2024-04-29 05:00:00,0.5448,0.5451
NZDCHF,W,H4,short,2024-04-08,2024-04-15,0.54301,0.54959,2024-04-22,2024-04-29 09:00:00,2024-04-29 13:00:00,0.54476,0.5452
NZDCHF,W,H4,short,2024-04-08,2024-04-15,0.54301,0.54959,2024-04-22,2024-04-29 17:00:00,2024-04-29 21:00:00,0.54455,0.54464
NZDCHF,W,H4,short,2024-04-08,2024-04-15,0.54301,0.54959,2024-04-22,2024-05-02 01:00:00,2024-05-02 05:00:00,0.54368,0.5437
NZDCHF,W,H4,short,2024-04-08,2024-04-15,0.54301,0.54959,2024-04-22,2024-05-02 21:00:00,2024-05-03 01:00:00,0.54302,0.54342
NZDCHF,W,H4,short,2024-04-08,2024-04-15,0.54301,0.54959,2024-04-22,2024-05-03 09:00:00,2024-05-03 13:00:00,0.54536,0.54621
NZDCHF,W,H4,short,2024-05-20,2024-05-27,0.5598,0.56254,,2024-05-27 09:00:00,2024-05-27 13:00:00,0.5623,0.56238
NZDCHF,W,H4,short,2024-05-20,2024-05-27,0.5598,0.56254,,2024-05-27 21:00:00,2024-05-28 01:00:00,0.56242,0.56254
NZDCHF,W,H4,short,2024-05-20,2024-05-27,0.5598,0.56254,,2024-05-28 05:00:00,2024-05-28 09:00:00,0.56204,0.56212
NZDCHF,W,H4,short,2024-05-20,2024-05-27,0.5598,0.56254,,2024-05-28 17:00:00,2024-05-28 21:00:00,0.56048,0.56055
NZDCHF,W,H4,short,2024-05-20,2024-05-27,0.5598,0.56254,,2024-05-29 05:00:00,2024-05-29 09:00:00,0.56037,0.56062
NZDJPY,W,H4,long,2024-03-11,2024-03-18,90.364,90.681,2024-03-25,2024-03-27 09:00:00,2024-03-27 13:00:00,90.612,90.618
NZDJPY,W,H4,long,2024-03-11,2024-03-18,90.364,90.681,2024-03-25,2024-03-29 13:00:00,2024-03-29 17:00:00,90.416,90.444
NZDJPY,W,H4,long,2024-03-11,2024-03-18,90.364,90.681,2024-03-25,2024-04-01 01:00:00,2024-04-01 05:00:00,90.441,90.466
NZDJPY,W,H4,long,2024-03-11,2024-03-18,90.364,90.681,2024-03-25,2024-04-03 05:00:00,2024-04-03 09:00:00,90.418,90.466
NZDJPY,W,H4,short,2024-01-15,2024-01-22,90.61,90.81,2024-01-29,2024-02-07 10:00:00,2024-02-07 14:00:00,90.646,90.697
NZDJPY,W,H4,short,2024-02-19,2024-02-26,93.284,93.454,2024-04-22,2024-04-30 05:00:00,2024-04-30 09:00:00,93.293,93.409
NZDJPY,W,H4,short,2024-03-18,2024-03-25,90.751,92.204,2024-04-01,2024-04-04 13:00:00,2024-04-04 17:00:00,91.66,91.702
NZDJPY,W,H4,short,2024-03-18,2024-03-25,90.751,92.204,2024-04-01,2024-04-05 05:00:00,2024-04-05 09:00:00,91.186,91.214
NZDJPY,W,H4,short,2024-03-18,2024-03-25,90.751,92.204,2024-04-01,2024-04-09 09:00:00,2024-04-09 13:00:00,92.09,92.19
NZDJPY,W,H4,short,2024-03-18,2024-03-25,90.751,92.204,2024-04-01,2024-04-10 17:00:00,2024-04-10 21:00:00,91.5,91.554
NZDJPY,W,H4,short,2024-03-18,2024-03-25,90.751,92.204,2024-04-01,2024-04-11 09:00:00,2024-04-11 13:00:00,91.828,91.97
NZDJPY,W,H4,short,2024-03-18,2024-03-25,90.751,92.204,2024-04-01,2024-04-11 17:00:00,2024-04-11 21:00:00,91.93,92.018
NZDJPY,W,H4,short,2024-03-18,2024-03-25,90.751,92.204,2024-04-01,2024-04-12 01:00:00,2024-04-12 05:00:00,91.877,92.012
NZDJPY,W,H4,short,2024-04-01,2024-04-08,91.18,92.391,2024-04-15,2024-04-15 01:00:00,2024-04-15 05:00:00,91.496,91.554
NZDJPY,W,H4,short,2024-04-01,2024-04-08,91.18,92.391,2024-04-15,2024-04-15 09:00:00,2024-04-15 13:00:00,91.561,91.606
NZDJPY,W,H4,short,2024-04-01,2024-04-08,91.18,92.391,2024-04-15,2024-04-17 05:00:00,2024-04-17 09:00:00,91.424,91.432
NZDJPY,W,H4,short,2024-04-01,2024-04-08,91.18,92.391,2024-04-15,2024-04-17 17:00:00,2024-04-17 21:00:00,91.364,91.44
NZDJPY,W,H4,short,2024-04-01,2024-04-08,91.18,92.391,2024-04-15,2024-04-18 05:00:00,2024-04-18 09:00:00,91.559,91.614
NZDJPY,W,H4,short,2024-04-01,2024-04-08,91.18,92.391,2024-04-15,2024-04-19 09:00:00,2024-04-19 13:00:00,91.182,91.244
NZDJPY,W,H4,short,2024-04-01,2024-04-08,91.18,92.391,2024-04-15,2024-04-22 01:00:00,2024-04-22 05:00:00,91.5,91.69
